id_acidente	id_veiculo	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
D031400466	02	CM	EBT3575	M	36	SI	X	BR	8
D031400467	01	AU	DCD7099	M	SI	SI	X	BR	8
D031400467	02	MO	BFG7145	M	25	SI	X	BR	5
D031400468	01	AU	       	M	38	SI	X	BR	5
D031400468	02	MO	DJK1497	M	38	SI	X	BR	5
D031400469	01	AU	CNN7125	X	SI	SI	X	BR	8
D031400470	01	AU	DWR0214	F	24	SI	X	BR	5
D031400470	02	MO	DYW7237	M	33	SI	X	BR	5
D031400471	01	AU	DOS5534	M	47	SI	X	BR	6
D031400472	01	AU	EIA9854	X	SI	SI	X	BR	8
D031400472	02	MO	EXG5337	M	23	SI	X	BR	3
D031400473	01	CA	EQT6558	M	SI	SI	X	BR	8
D031400473	02	AU	ELL4227	F	47	SI	X	BR	7
D031400474	01	AU	EMQ2392	F	71	SI	X	BR	5
D031400474	02	AU	DZD9844	M	77	SI	X	BR	7
D031400475	01	SI	       	M	31	HA	X	BR	5
D031400476	01	AU	EUO7926	F	29	SI	X	BR	7
D031400476	02	ON	       	X	SI	SI	X	BR	8
D031400477	01	SI	       	M	SI	SI	X	BR	8
D031400478	01	MO	DUW5436	M	32	SI	X	BR	5
D031400478	02	CM	DPC5408	M	22	SI	X	BR	3
D031400479	01	MO	EXK5224	M	29	HA	X	BR	5
D031400480	01	MO	CDT0488	M	19	SI	X	BR	4
D031400480	02	SI	       	X	SI	SI	X	BR	8
D031400480	03	AU	EGG9515	M	40	SI	X	BR	5
D031400480	04	ON	DTB2586	M	48	HA	X	BR	5
D031400481	01	ON	FFN6334	M	31	HA	X	BR	3
D031400482	01	MO	ESR4585	M	36	SI	X	BR	5
D031400483	01	OU	DJF8356	M	39	HA	X	BR	4
D031400484	01	AU	CBQ7812	M	29	SI	X	SA	5
D031400485	01	MC	DJB5602	M	25	SI	X	BR	3
D031400485	02	AU	FHQ9287	M	60	SI	X	BR	7
D031400485	03	AU	DLL3228	M	22	SI	X	BR	5
D031400485	04	AU	DCU0077	M	35	SI	X	BR	5
D031400486	01	CM	EAX4509	F	38	SI	X	BR	7
D031400487	01	AU	DCF5827	M	25	SI	X	BR	3
D031400488	01	MO	EHY7367	M	25	SI	X	BR	6
D031400488	02	AU	DRM8433	M	24	SI	X	BR	7
D031400489	01	AU	EQV1006	M	SI	SI	X	BR	8
D031400490	01	MO	FCA1506	M	34	SI	X	BR	2
D031400491	01	MO	EXE4863	M	26	IN	X	BR	5
D031400491	02	AU	CFT4054	M	52	HA	X	BR	8
D031400492	01	MO	EXE5168	F	29	SI	X	BR	8
D031400493	01	MO	DUY8520	M	45	SI	X	BR	5
D031400493	02	CA	DTE8323	M	19	SI	X	BR	3
D031400493	03	CM	FST2772	M	38	SI	X	BR	3
D031400494	01	AU	FLL1842	X	SI	SI	X	BR	8
D031400494	02	MO	EZL6408	M	23	SI	X	BR	7
D031400495	01	AU	EQO4367	F	50	SI	X	BR	7
D031400495	02	AU	       	M	SI	SI	X	BR	8
D031400496	01	AU	EDX0128	F	33	SI	X	BR	7
D031400496	02	MO	QER3130	M	48	SI	X	BR	8
D031400497	01	MO	EWF8496	M	46	SI	X	BR	8
D031400498	01	MO	BYK8014	M	23	SI	X	BR	3
D031400499	01	MO	DYZ1959	M	36	SI	X	BR	5
D031400500	01	AU	DLM1513	M	45	SI	X	BR	5
D031400501	01	CA	EQX3372	M	23	SI	X	BR	3
D031400501	02	MO	EXB8910	M	23	SI	X	BR	7
D031400502	01	OU	ELW8374	F	40	SI	X	BR	5
D031400503	01	OU	FSP2742	M	27	SI	X	BR	5
D031400503	02	AU	EAU6375	F	28	SI	X	BR	5
D031400504	01	MO	CFY7523	M	37	HA	X	BR	8
D031400504	02	MO	AQX2051	M	21	SI	X	BR	3
D031400505	01	CM	EKN6380	M	47	SI	X	BR	5
D031400505	02	MO	EXH5629	M	29	SI	X	BR	5
D031400506	01	AU	FGH8246	M	54	SI	X	BR	7
D031400507	01	AU	EBY0420	M	28	SI	X	BR	6
D031400507	02	OU	TC1217 	M	37	HA	X	BR	2
D031400508	01	AU	EMT1517	M	32	HA	X	BR	7
D031400509	01	AU	       	M	SI	SI	X	BR	8
D031400509	02	MO	ESR5405	M	27	SI	X	BR	3
D031400510	01	MO	FAF0712	M	32	HA	X	BR	8
D031400510	02	AU	HDD7800	M	31	HA	X	BR	7
D031400512	01	AU	DQJ9556	X	SI	SI	X	BR	8
D031400513	01	AU	DRE7774	M	59	SI	X	BR	7
D031400513	02	CM	EUK6446	M	SI	SI	X	BR	8
D031400514	01	MO	ECR6224	M	24	SI	X	BR	5
D031400514	02	AU	DRK4252	M	25	SI	X	BR	5
D031400515	01	MO	AKE8168	M	30	SI	X	BR	7
D031400515	02	AU	EVV4064	F	70	SI	X	BR	5
D031400516	01	AU	FKW0395	M	42	SI	X	BR	8
D031400516	02	MO	DZS1514	M	26	SI	X	BR	8
D031400517	01	AU	BTJ2615	M	SI	SI	X	BR	8
D031400517	02	MO	EHZ8904	M	33	SI	X	BR	5
D031400518	01	AU	EIO2049	F	48	SI	X	BR	7
D031400518	02	MO	DRX2101	M	22	SI	X	BR	3
D031400519	01	AU	EQQ5437	M	32	SI	X	BR	7
D031400519	02	BI	       	F	50	NE	X	BR	3
D031400520	01	OU	FLT1506	M	33	HA	X	BR	5
D031400520	02	BI	       	F	SI	NE	X	BR	8
D031400522	01	OU	EMU5746	M	44	HA	X	BR	3
D031400523	01	SI	       	X	SI	SI	X	BR	8
D031400524	01	AU	FLR0265	F	32	SI	X	BR	8
D031400524	02	ON	CLJ7127	M	41	SI	X	BR	6
D031400525	01	MO	FDQ1297	M	22	SI	X	BR	3
D031400525	02	CA	CVN0209	M	31	SI	X	BR	5
D031400525	03	OU	FJP9929	M	40	HA	X	BR	5
D031400526	01	AU	EVX9937	F	64	SI	X	BR	5
D031400526	02	MO	BIX5753	M	32	SI	X	BR	8
D031400527	01	AU	       	X	SI	SI	X	BR	8
D031400529	01	AU	EUP7889	X	SI	SI	X	BR	8
D031400529	02	MO	ECX3784	F	29	SI	X	BR	7
D031400530	01	AU	ETL0034	M	21	SI	X	BR	5
D031400530	02	BI	       	M	36	NE	X	BR	7
D031400530	03	AU	DTE9013	M	24	SI	X	BR	3
D031400531	01	AU	       	X	SI	SI	X	BR	8
D031400532	01	AU	FEY5303	F	SI	SI	X	BR	8
D031400532	02	MO	EXC4014	M	60	SI	X	BR	7
D031400533	01	CM	       	X	SI	SI	X	BR	8
D031400533	02	MO	EHQ6805	M	30	SI	X	BR	5
D031400533	03	CM	EVQ8928	M	41	SI	X	BR	8
D031400534	01	MO	EOH2686	M	29	SI	X	BR	8
D031400534	02	AU	EUK0441	F	31	SI	X	BR	5
D031400535	01	AU	EFB8895	M	SI	SI	X	BR	8
D031400535	02	AU	DWR5881	F	27	SI	X	BR	5
D031400536	01	AU	ALF1916	M	35	SI	X	BR	7
D031400536	02	MO	FIF1567	M	50	SI	X	BR	5
D031400537	01	AU	DWS2991	M	81	HA	X	BR	2
D031400538	01	AU	DAO1676	M	32	SI	X	BR	5
D031400539	01	MO	CFY9054	M	27	SI	X	BR	5
D031400539	02	AU	EIW9189	F	30	SI	X	BR	7
D031400540	01	CM	FKO8811	F	43	SI	X	BR	7
D031400541	01	AU	MLF650 	F	26	SI	X	BR	5
D031400541	02	AU	FDU6929	F	SI	SI	X	BR	8
D031400542	01	OU	EZL1378	F	77	SI	X	BR	5
D031400543	01	BI	       	M	59	NE	X	BR	5
D031400543	02	AU	ELF8777	M	35	SI	X	BR	5
D031400544	01	AU	       	M	32	SI	X	BR	5
D031400545	01	AU	DMA0244	M	57	SI	X	BR	7
D031400545	02	MO	FNT9652	M	SI	SI	X	BR	8
D031400546	01	AU	FCB8495	M	51	SI	X	BR	5
D031400547	01	SI	DTT2559	F	29	SI	X	BR	7
D031400548	01	SI	       	X	SI	SI	X	BR	8
D031400549	01	AU	DGB2166	F	27	SI	X	BR	7
D031400549	02	OU	EMU5849	M	43	SI	X	BR	5
D031400550	01	AU	EML    	M	25	SI	X	BR	7
D031400551	01	MO	FAP0564	M	28	SI	X	BR	5
D031400551	02	AU	EU5378 	M	37	SI	X	BR	7
D031400552	01	AU	EXM2271	F	40	SI	X	BR	7
D031400552	02	AU	EUW1606	F	27	SI	X	BR	5
D031400553	01	AU	FFO5857	F	28	SI	X	BR	7
D031400553	02	AU	EZS4232	F	30	SI	X	BR	7
D031400554	01	AU	EBL3217	F	44	SI	X	BR	7
D031400554	02	AU	FAQ7103	M	51	SI	X	BR	7
D031400555	01	MO	FAV3578	M	SI	SI	X	BR	7
D031400555	02	AU	EZK4733	M	SI	SI	X	BR	8
D031400556	01	BI	       	M	36	NE	X	BR	3
D031400556	02	OU	DTD3718	M	37	HA	X	BR	5
D031400557	01	AU	FKZ4916	M	30	SI	X	BR	7
D031400558	01	MO	EQD3931	M	39	SI	X	BR	7
D031400558	02	AU	GHB2005	F	27	SI	X	BR	7
D031400559	01	AU	ELT3235	M	80	SI	X	BR	7
D031400559	02	AU	EJI2277	M	26	SI	X	BR	7
D031400560	01	AU	EUJ9897	M	26	SI	X	BR	5
D031400560	02	MO	EJJ8850	M	20	SI	X	BR	5
D031400561	01	MO	ACH8804	M	34	HA	X	BR	7
D031400561	02	AU	DUG3582	F	45	HA	X	BR	7
D031400562	01	AU	CJX3504	M	29	SI	X	BR	7
D031400563	01	AU	EMQ4923	M	30	SI	X	BR	7
D031400563	02	CA	       	X	SI	SI	X	BR	8
D031400564	01	AU	CBX0021	M	34	SI	X	BR	7
D031400564	02	MO	EGZ6700	M	SI	SI	X	BR	8
D031400565	01	ON	EMU5751	M	51	SI	X	BR	3
D031400565	02	MO	ASM8451	M	44	SI	X	BR	3
D031400565	03	AU	EWU9293	M	42	SI	X	BR	5
D031400566	01	AU	DMR0642	F	46	SI	X	BR	3
D031400566	02	MO	EEI3511	M	51	SI	X	BR	8
D031400568	01	MO	DVZ7487	X	28	SI	X	BR	3
D031400568	02	AU	EVH2223	M	28	SI	X	BR	8
D031400569	01	AU	FJO7094	M	35	SI	X	BR	7
D031400569	02	MO	CFY901 	M	31	SI	X	BR	7
D031400570	01	SI	       	X	SI	SI	X	BR	8
D031400570	02	MO	DNN2955	M	46	SI	X	BR	5
D031400571	01	MO	FAP1757	M	36	SI	X	BR	7
D031400571	02	AU	BNH1502	M	36	SI	X	BR	7
D031400571	03	AU	DUC9002	M	42	SI	X	BR	7
D031400572	01	AU	       	X	SI	SI	X	BR	8
D031400572	02	BI	       	M	45	NE	X	BR	3
D031400573	01	AU	FTA2009	F	SI	SI	X	BR	8
D031400573	02	BI	       	F	28	NE	X	BR	7
D031400574	01	AU	EQM1047	M	88	HA	X	BR	8
D031400575	01	AU	FHZ2243	M	33	SI	X	BR	8
D031400576	01	MO	DJW6787	M	26	SI	X	BR	5
D031400576	02	CA	LXM5758	M	21	SI	X	BR	3
D031400577	01	SI	       	X	SI	SI	X	BR	8
D031400578	01	MO	FIF5940	M	32	SI	X	BR	5
D031400579	01	AU	EFV9507	M	41	SI	X	BR	5
D031400580	01	MO	EJP8922	M	25	SI	X	BR	5
D031400581	01	MO	EQS2110	M	41	SI	X	BR	8
D031400581	02	MO	EFK0871	M	40	SI	X	BR	8
D031400582	01	MO	FBG4731	M	22	SI	X	BR	3
D031400582	02	BI	       	F	21	NE	X	BR	8
D031400583	01	MO	EQS9746	F	28	SI	X	BR	7
D031400583	02	AU	EPR2721	F	38	SI	X	BR	7
D031400584	01	AU	FND7822	M	30	SI	X	BR	7
D031400584	02	MO	DCJ5047	M	32	IN	X	BR	2
D031400585	01	AU	FLG3510	M	44	HA	X	BR	5
D031400585	02	MO	ESR6641	M	27	HA	X	BR	5
D031400586	01	MO	EHA1176	M	31	HA	X	BR	5
D031400587	01	AU	FFN7921	M	51	SI	X	BR	8
D031400587	02	AU	EBU4717	M	27	SI	X	BR	5
D031400588	01	AU	LIT3179	F	44	SI	X	BR	8
D031400588	02	MO	FVE1300	M	51	SI	X	BR	8
D031400589	01	AU	FVW0004	F	49	SI	X	BR	8
D031400589	02	MO	EJQ8968	M	28	SI	X	BR	8
D031400590	01	AU	DOT8527	M	25	SI	X	BR	8
D031400591	01	AU	ERV1152	X	SI	SI	X	BR	8
D031400591	02	CM	       	X	SI	SI	X	BR	8
D031400592	01	SI	       	X	SI	SI	X	BR	8
D031400592	02	MO	DRX1476	M	65	SI	X	BR	7
D031400593	01	AU	FDF1915	M	51	SI	X	BR	8
D031400593	02	MO	CFY1078	M	22	SI	X	BR	7
D031400594	01	OU	EFW0499	M	25	HA	X	BR	5
D031400594	02	AU	       	M	19	SI	X	BR	6
D031400595	01	AU	       	X	SI	SI	X	BR	8
D031400595	02	MO	FAV8969	M	34	SI	X	BR	5
D031400596	01	CA	DAO9955	M	25	SI	X	BR	3
D031400596	02	AU	CVC8707	M	45	SI	X	BR	3
D031400599	01	MC	EDM2914	M	32	SI	X	BR	4
D031400599	02	ON	FJP7822	M	39	SI	X	BR	3
D031400601	01	AU	ENS9344	M	38	SI	X	BR	3
D031400602	01	AU	CPE4717	M	42	SI	X	BR	3
D031400602	02	AU	DWP1736	M	24	SI	X	BR	5
D031400603	01	MO	EXA6928	M	21	SI	X	BR	5
D031400603	02	AU	CRE9243	M	39	SI	X	BR	3
D031400604	01	MO	ESG7641	M	28	SI	X	BR	5
D031400604	02	AU	CSP6009	M	58	SI	X	BR	3
D031400605	01	MO	DVY1734	M	35	SI	X	BR	5
D031400605	02	SI	       	X	SI	SI	X	BR	8
D031400606	01	AU	CMC6896	M	33	IN	X	BR	2
D031400606	02	AU	DAY6905	M	67	SI	X	BR	3
D031400607	01	AU	BBE0875	M	36	SI	X	BR	5
D031400608	01	MO	EXG4835	M	18	SI	X	BR	5
D031400609	01	ON	       	X	SI	SI	X	BR	8
D031400609	02	MO	DRW4937	M	48	SI	X	BR	7
D031400610	01	AU	ERF3847	F	29	SI	X	BR	7
D031400611	01	MO	BYC2943	M	39	SI	X	BR	3
D031400611	02	AU	CJR4803	X	SI	SI	X	BR	3
D031400612	01	MO	DUZ5367	M	16	IN	X	BR	3
D031400613	01	AU	ANG8378	X	SI	SI	X	BR	8
D031400613	02	MO	FBH8331	M	35	SI	X	BR	5
D031400614	01	MO	DZT1815	M	19	SI	X	BR	8
D031400614	02	AU	BRP6389	M	29	SI	X	BR	8
D031400615	01	SI	       	X	SI	SI	X	BR	8
D031400616	01	MO	EXF0977	F	30	SI	X	BR	5
D031400616	02	AU	ATS5788	M	50	SI	X	BR	6
D031400618	01	MO	EXO6581	M	42	SI	X	BR	5
D031400618	02	AU	ENK6868	M	25	SI	X	BR	7
D031400618	03	AU	DPZ1493	F	38	SI	X	BR	7
D031400618	04	MO	EJP1114	X	SI	SI	X	BR	8
D031400619	01	MO	OVX4992	M	34	SI	X	BR	2
D031400619	02	AU	EIR7654	F	44	SI	X	BR	7
D031400620	01	MO	ECU8101	M	31	SI	X	BR	3
D031400620	02	AU	DRR3037	M	77	SI	X	BR	8
D031400621	01	MO	ESE8145	M	46	HA	X	BR	8
D031400621	02	AU	FHL9790	M	25	SI	X	BR	5
D031400622	01	MO	EHY9655	M	25	SI	X	BR	5
D031400622	02	MO	EGZ3440	M	27	SI	X	BR	5
D031400622	03	AU	EQZ1505	F	40	SI	X	BR	3
D031400622	04	AU	OPT9392	M	46	SI	X	BR	7
D031400623	01	AU	EFV2838	M	54	SI	X	BR	5
D031400623	02	AU	DNA9726	X	SI	SI	X	BR	8
D031400624	01	MO	BWX8165	M	SI	SI	X	BR	8
D031400624	02	AU	EIE0999	F	34	SI	X	BR	7
D031400626	01	MO	EXK6862	M	33	SI	X	BR	3
D031400626	02	AU	CLR3936	M	28	SI	X	BR	5
D031400627	01	AU	EBO3773	M	SI	SI	X	BR	8
D031400628	01	MO	EYY5310	M	22	SI	X	BR	5
D031400628	02	AU	DSU9422	M	33	SI	X	BR	5
D031400629	01	OU	EGK6023	M	44	HA	X	BR	3
D031400630	01	MO	EJO1136	M	42	SI	X	BR	3
D031400631	01	MO	ATT5278	M	42	SI	X	BR	5
D031400631	02	CM	DZA5602	M	55	SI	X	BR	3
D031400632	01	AU	EFS0412	F	47	SI	X	BR	7
D031400632	02	CM	EUJ8566	F	SI	SI	X	BR	8
D031400633	01	MO	EFK7178	M	24	SI	X	BR	3
D031400633	02	AU	EJL5601	F	44	SI	X	BR	5
D031400634	01	AU	EMN9354	X	SI	SI	X	BR	8
D031400635	01	MO	DAB1297	M	SI	SI	X	BR	8
D031400635	02	CM	EXZ2977	F	43	SI	X	BR	7
D031400636	01	MO	EQR6306	M	34	SI	X	BR	4
D031400637	01	MO	EXF8286	M	40	SI	X	BR	7
D031400637	02	AU	       	F	SI	SI	X	BR	8
D031400638	01	MO	FDX9362	M	21	SI	X	BR	5
D031400638	02	AU	DRO6782	M	53	SI	X	BR	7
D031400639	01	CA	CFV2717	M	55	SI	X	BR	3
D031400640	01	MO	EFN7069	M	40	SI	X	BR	5
D031400640	02	AU	EYK5558	M	37	SI	X	BR	7
D031400641	01	MO	DPH4418	M	26	HA	X	BR	5
D031400641	02	CM	ENS3551	M	49	SI	X	BR	7
D031400642	01	AU	CXU7847	M	73	SI	X	BR	8
D031400642	02	AU	FAG9868	M	37	SI	X	BR	5
D031400643	01	AU	DII6682	M	47	SI	X	BR	3
D031400644	01	MO	EQR9978	M	19	SI	X	BR	8
D031400645	01	AU	EBW3898	M	20	SI	X	BR	6
D031400645	02	CM	EUX5001	M	41	SI	X	BR	2
D031400646	01	MO	DJJ6247	M	28	SI	X	BR	5
D031400646	02	AU	FXY5151	M	31	SI	X	BR	8
D031400647	01	MO	EXM5864	M	19	SI	X	BR	8
D031400647	02	AU	DVJ9831	M	41	SI	X	BR	3
D031400648	01	MO	DGS1798	M	21	SI	X	BR	3
D031400648	02	AU	EJK7259	M	50	SI	X	BR	2
D031400649	01	MO	EXL4622	M	25	IN	X	BR	3
D031400649	02	AU	EQG0687	M	22	SI	X	BR	8
D031400650	01	AU	EHB7000	M	33	SI	X	BR	5
D031400650	02	AU	CLC6580	M	SI	SI	X	BR	8
D031400651	01	MO	EXC2972	M	40	SI	X	BR	3
D031400651	02	MO	EXC6426	M	35	SI	X	BR	7
D031400652	01	MO	CFY8439	M	21	SI	X	BR	6
D031400653	01	AU	DFK1980	M	25	SI	X	BR	3
D031400654	01	MO	DOI3512	M	29	SI	X	BR	3
D031400654	02	AU	NYA1584	X	SI	SI	X	BR	8
D031400654	03	CA	EQT6506	M	43	SI	X	BR	2
D031400655	01	MO	FIE7609	M	SI	SI	X	BR	8
D031400655	02	AU	CLC 910	M	42	SI	X	BR	2
D031400656	01	MO	EJQ2073	F	SI	SI	X	BR	8
D031400656	02	CM	DZA1397	M	63	SI	X	BR	7
D031400657	01	MO	FLZ3173	M	24	SI	X	BR	7
D031400657	02	SI	       	X	SI	SI	X	BR	8
D031400658	01	MO	EXH1585	F	32	SI	X	BR	7
D031400658	02	AU	ALO0788	M	SI	SI	X	BR	8
D031400659	01	AU	BNG0485	M	27	SI	X	BR	8
D031400660	01	MO	ECH0218	M	29	SI	X	BR	4
D031400661	01	MO	DZR7603	M	SI	SI	X	BR	8
D031400661	02	AU	EXH8429	M	53	SI	X	BR	7
D031400664	01	AU	CYG5290	M	23	IN	X	BR	5
D031400665	01	MO	DXI5064	M	SI	SI	X	BR	8
D031400665	02	AU	DWD5556	F	28	SI	X	BR	7
D031400666	01	CM	DMN5564	M	23	SI	X	BR	7
D031400667	01	SI	       	F	SI	SI	X	BR	8
D031400668	01	MO	       	M	28	SI	X	BR	5
D031400668	02	AU	       	X	SI	SI	X	BR	8
D031400670	01	AU	       	F	SI	SI	X	BR	8
D031400671	01	MO	DPO7112	M	29	SI	X	BR	5
D031400671	02	MO	DRW5134	M	25	SI	X	BR	6
D031400672	01	MC	EMU5375	M	SI	SI	X	BR	8
D031400673	01	SI	       	X	SI	SI	X	BR	8
D031400674	01	MO	DZS7349	M	25	SI	X	BR	3
D031400674	02	AU	CGA4222	M	SI	SI	X	BR	8
D031400675	01	SI	       	X	SI	SI	X	BR	8
D031400676	01	MO	EXB6310	M	28	SI	X	BR	5
D031400676	02	AU	OPK9522	M	SI	SI	X	BR	8
D031400677	01	MO	EXE1867	M	37	SI	X	BR	5
D031400677	02	AU	       	M	SI	SI	X	BR	8
D031400678	01	MO	EJP2473	M	25	SI	X	BR	4
D031400678	02	AU	CLB5560	F	SI	SI	X	BR	8
D031400679	01	MO	EJO3142	M	30	SI	X	BR	3
D031400679	02	AU	FEV6156	M	SI	SI	X	BR	8
D031400680	01	MO	       	X	SI	SI	X	BR	8
D031400681	01	MO	       	X	SI	SI	X	BR	8
D031400682	01	MO	DUX8312	M	35	SI	X	BR	3
D031400682	02	AU	       	X	SI	SI	X	BR	8
D031400683	01	MO	ESQ5891	M	27	SI	X	BR	5
D031400683	02	AU	COR2877	F	SI	SI	X	BR	8
D031400684	01	MO	EHC9497	M	29	SI	X	BR	5
D031400684	02	AU	DZB1545	M	24	SI	X	BR	6
D031400684	03	AU	BXS0964	X	SI	SI	X	BR	8
D031400685	01	MO	ESR1471	M	SI	SI	X	BR	8
D031400685	02	AU	JYJ9444	X	SI	SI	X	BR	8
D031400686	01	SI	       	X	SI	SI	X	BR	8
D031400687	01	SI	       	X	SI	SI	X	BR	8
D031400688	01	MO	EJP6695	M	36	SI	X	BR	5
D031400688	02	AU	       	F	SI	SI	X	BR	8
D031400689	01	MO	DYM7371	M	41	SI	X	BR	3
D031400690	01	MO	DEJ8366	M	17	IN	X	BR	8
D031400690	02	AU	       	M	24	SI	X	BR	5
D031400691	01	MO	EJM1009	M	20	SI	X	BR	3
D031400691	02	AU	ELM4244	M	63	SI	X	BR	3
D031400692	01	MO	       	M	23	SI	X	BR	5
D031400692	02	AU	       	X	SI	SI	X	BR	8
D031400693	01	MO	DCL4160	M	20	SI	X	BR	3
D031400693	02	AU	DUB8434	M	44	SI	X	BR	7
D031400694	01	AU	EGZ3847	M	SI	SI	X	BR	8
D031400694	02	AU	       	M	25	SI	X	BR	7
D031400695	01	AU	DUE7165	M	27	SI	X	BR	5
D031400695	02	CA	BGZ1239	M	36	IN	X	BR	3
D031400696	01	MO	EJR8874	M	36	IN	X	BR	3
D031400696	02	AU	DTC5166	M	37	SI	S	BR	3
D031400697	01	SI	       	X	SI	SI	X	BR	8
D031400698	01	MO	IRC5317	M	32	SI	X	BR	5
D031400698	02	AU	       	X	SI	SI	X	BR	8
D031400699	01	MO	DRZ8411	M	18	SI	X	BR	3
D031400700	01	MO	EQD0998	M	27	SI	X	BR	3
D031400700	02	AU	DPG6573	M	33	SI	X	BR	3
D031400701	01	MO	       	X	SI	SI	X	BR	7
D031400701	02	AU	FKF0653	M	27	SI	X	BR	7
D031400702	01	MO	       	M	24	SI	X	BR	8
D031400702	02	AU	       	X	SI	SI	X	BR	8
D031400703	01	MO	EXG6117	M	38	SI	X	BR	8
D031400704	01	MO	EHT1646	M	27	SI	X	BR	7
D031400704	02	AU	FGI7476	M	56	SI	X	BR	8
D031400705	01	MO	GRE7754	M	33	SI	X	BR	3
D031400706	01	MO	       	M	17	IN	X	BR	3
D031400707	01	MO	DWV2884	M	26	SI	X	BR	3
D031400708	01	MO	       	M	29	SI	X	BR	3
D031400708	02	AU	       	X	SI	SI	X	BR	8
D031400709	01	AU	       	X	SI	SI	X	BR	8
D031400709	02	AU	       	X	SI	SI	X	BR	8
D031400710	01	AU	FIK5107	F	47	SI	X	BR	3
D031400710	02	CM	EPG0329	M	32	SI	X	BR	3
D031400711	01	AU	DEF7946	F	33	SI	X	BR	7
D031400712	01	AU	MGU1716	M	47	SI	X	BR	8
D031400712	02	CA	OBK7103	M	38	SI	X	BR	8
D031400712	03	CA	ESU9504	M	42	SI	X	BR	8
D031400713	01	MO	ERK7943	M	33	SI	X	BR	7
D031400713	02	AU	BVX2135	F	21	SI	X	BR	5
D031400714	01	MO	DRZ8088	M	25	SI	X	BR	3
D031400714	02	AU	       	X	SI	SI	X	BR	8
D031400715	01	CM	GYW0719	M	22	SI	X	BR	5
D031400715	02	AU	EWO7864	X	SI	SI	X	BR	8
D031400716	01	AU	EAH1210	M	61	SI	X	BR	5
D031400716	02	AU	CNB3395	M	29	SI	X	BR	5
D031400716	03	AU	PER2697	M	48	SI	X	BR	5
D031400717	01	MO	FFB9685	M	SI	SI	X	BR	8
D031400718	01	AU	DZC3466	M	25	IN	X	BR	3
D031400719	01	AU	BZW1223	M	24	IN	X	BR	3
D031400720	01	AU	DMK4765	M	44	SI	X	BR	5
D031400720	02	OU	DTD1184	M	38	HA	X	BR	5
D031400721	01	AU	FFC9501	M	42	SI	X	SA	3
D031400722	01	AU	DMI7490	M	29	SI	X	BR	5
D031400722	02	AU	DRR8042	M	23	SI	X	BR	5
D031400723	01	AU	DCD5688	F	29	SI	X	BR	5
D031400723	02	MO	EED9582	M	36	SI	X	BR	5
D031400724	01	MO	DUY1609	M	27	SI	X	BR	5
D031400725	01	MO	       	X	SI	SI	X	BR	8
D031400726	01	MO	EOX9303	M	35	SI	X	BR	5
D031400726	02	AU	FGC2346	M	33	SI	X	BR	5
D031400727	01	AU	DXG8347	M	30	HA	X	BR	5
D031400728	01	MO	EJR2232	M	51	SI	X	BR	8
D031400728	02	MO	CFY8426	M	19	SI	X	BR	5
D031400729	01	AU	EJP6069	M	40	SI	X	BR	5
D031400729	02	MO	FNY8656	M	26	SI	X	BR	7
D031400730	01	CM	KYK2069	M	42	SI	X	BR	7
D031400730	02	MO	EDZ5696	M	22	SI	X	BR	5
D031400731	01	AU	CFY7387	M	58	SI	X	BR	2
D031400731	02	MO	EFK3463	M	36	SI	X	BR	5
D031400732	01	MO	BZT9904	M	32	SI	X	BR	3
D031400733	01	AU	EUK1834	F	30	SI	X	BR	8
D031400733	02	MO	CQP8135	M	42	SI	X	BR	5
D031400734	01	SI	       	X	SI	SI	X	BR	8
D031400734	02	MO	EJM8144	M	47	SI	X	BR	5
D031400735	01	AU	ERE7233	M	56	SI	X	BR	7
D031400735	02	MO	CZY8059	M	35	SI	X	BR	8
D031400736	01	AU	HIX9223	M	23	HA	X	BR	5
D031400736	02	AU	EVQ3645	F	50	HA	X	BR	7
D031400737	01	MO	FKL2850	M	31	SI	X	BR	8
D031400737	02	AU	CHX6618	M	29	SI	X	SA	3
D031400738	01	MO	FAV5872	M	56	SI	X	BR	7
D031400738	02	AU	DUG3546	X	SI	SI	X	BR	8
D031400739	01	MO	BTV2317	M	16	IN	X	BR	2
D031400740	01	AU	EXY7673	M	57	SI	X	BR	5
D031400741	01	AU	CAT5828	M	39	SI	X	BR	5
D031400741	02	MO	DRY9051	M	20	IN	X	BR	3
D031400742	01	MO	FAV9544	M	23	SI	X	BR	6
D031400743	01	AU	FDI0261	M	51	HA	X	BR	5
D031400743	02	AU	ETC8803	M	51	HA	X	SA	8
D031400743	03	AU	CLT0017	M	39	HA	X	BR	7
D031400744	01	AU	EBK5309	M	44	SI	X	BR	8
D031400744	02	AU	DWQ5762	M	45	SI	X	BR	8
D031400745	01	MO	ESG7286	M	31	SI	X	BR	5
D031400746	01	AU	HOE4819	M	25	SI	X	BR	5
D031400747	01	MO	EHC9686	M	35	HA	X	BR	5
D031400748	01	AU	PFA0186	F	30	SI	X	BR	8
D031400748	02	BI	       	M	44	NE	X	BR	3
D031400749	01	ON	       	M	SI	SI	X	BR	8
D031400750	01	MO	FFY8677	F	19	SI	X	BR	5
D031400750	02	AU	EEZ7927	M	49	SI	X	BR	7
D031400751	01	AU	EEH5011	M	32	SI	X	BR	4
