id_acidente	id_vitima	id_veiculo	sexo	idade	tipo_vitima	classificacao	tipo_veiculo	estado_alcoolizacao	escolaridade	data
D041300253	001	01	M	21	CD	F	MO	BR	3	          
D041300253	002	01	F	34	PD	F	MO	BR	8	          
D041300254	001	01	M	09	PD	F	AU	BR	8	          
D041300255	001	02	M	23	CD	F	MO	BR	8	          
D041300256	001	02	F	54	PS	F	AU	BR	6	          
D041300257	001	01	F	40	CD	F	AU	BR	7	          
D041300258	001	01	F	76	CD	F	AU	BR	7	          
D041300258	002	01	M	26	PS	F	AU	BR	5	          
D041300259	001	01	F	45	PD	F	MO	BR	5	          
D041300260	001	01	M	53	PD	F	AU	BR	3	          
D041300261	001	01	M	10	PD	F	AU	BR	3	          
D041300261	002	01	F	40	PD	F	AU	BR	3	          
D041300262	001	02	F	28	CD	F	MO	BR	5	          
D041300263	001	02	M	39	CD	F	MO	BR	8	          
D041300264	001	01	M	52	PD	F	AU	BR	3	          
D041300265	001	02	M	50	CD	F	MO	BR	6	          
D041300266	001	01	M	42	CD	F	AU	BR	8	          
D041300266	002	01	F	13	PS	F	AU	BR	8	          
D041300267	001	02	F	32	CD	F	MO	BR	5	          
D041300267	002	02	F	32	PS	F	MO	BR	5	          
D041300268	001	02	M	28	CD	F	MO	BR	5	          
D041300269	001	01	M	28	PD	F	AU	BR	8	          
D041300270	001	01	F	SI	PD	F	OU	BR	8	          
D041300271	001	01	F	16	PD	F	AU	BR	3	          
D041300272	001	01	M	71	PD	F	SI	BR	8	          
D041300273	001	02	M	SI	CD	F	BI	BR	8	          
D041300274	001	01	M	23	CD	F	MO	BR	5	          
D041300275	001	01	M	25	CD	F	MO	BR	7	          
D041300276	001	01	F	29	CD	F	MO	BR	5	          
D041300277	001	01	F	45	PD	F	MO	BR	3	          
D041300278	001	01	M	35	CD	F	MO	BR	3	          
D041300279	001	01	M	37	CD	F	MO	BR	3	          
D041300280	001	01	F	48	CD	F	AU	BR	5	          
D041300280	003	01	F	19	PD	F	AU	BR	5	          
D041300280	002	01	F	SI	PS	F	AU	BR	8	          
D041300281	001	01	M	32	CD	F	MO	BR	5	          
D041300282	001	01	F	45	CD	F	AU	BR	5	          
D041300283	001	02	M	42	PS	F	OU	BR	5	          
D041300283	002	02	F	52	PS	F	OU	BR	7	          
D041300284	001	01	M	33	CD	F	AU	BR	7	          
D041300285	001	01	M	28	CD	F	MO	BR	8	          
D041300286	001	01	M	25	CD	F	MO	BR	3	          
D041300287	002	01	M	26	PD	F	MO	BR	3	          
D041300287	001	01	M	18	CD	F	MO	BR	5	          
D041300288	001	01	F	39	PS	F	MO	BR	2	          
D041300289	001	01	M	33	CD	F	MO	BR	2	          
D041300290	001	01	M	42	PD	F	AU	BR	5	          
D041300292	001	01	F	91	PD	F	AU	BR	5	          
D041300293	001	01	M	31	CD	F	MO	BR	3	          
D041300294	001	01	M	41	CD	F	MO	BR	8	          
D041300295	001	01	M	52	PD	F	AU	BR	3	          
D041300296	001	01	M	46	CD	F	MO	BR	3	          
D041300297	001	01	F	85	PD	F	AU	BR	8	          
D041300298	001	01	M	35	CD	F	AU	BR	8	          
D041300299	001	01	M	64	PD	F	MO	BR	8	          
D041300300	001	01	M	SI	PD	F	ON	BR	8	          
D041300301	001	01	M	22	CD	F	MO	BR	5	          
D041300302	001	01	M	30	CD	F	MO	BR	7	          
D041300303	002	02	M	35	CD	F	OU	BR	3	          
D041300303	004	02	F	33	PS	F	OU	BR	3	          
D041300303	001	01	M	SI	CD	F	OU	BR	8	          
D041300303	003	02	F	35	PS	F	OU	BR	5	          
D041300304	001	01	M	34	CD	F	MO	BR	7	          
D041300305	001	01	M	SI	CD	F	MO	BR	8	          
D041300306	001	01	M	40	CD	F	MO	BR	6	          
D041300307	001	01	M	SI	CD	F	MO	BR	8	          
D041300308	001	01	M	37	CD	F	MO	BR	7	          
D041300309	001	01	F	24	CD	F	MO	BR	7	          
D041300310	001	01	M	SI	CD	F	AU	BR	7	          
D041300311	001	02	F	87	CD	F	AU	BR	3	          
D041300311	002	03	F	47	PS	F	AU	BR	5	          
D041300312	001	01	M	35	CD	F	MO	BR	5	          
D041300313	001	01	M	25	CD	F	MO	BR	5	          
D041300313	002	01	F	48	PS	F	MO	BR	8	          
D041300314	001	01	M	24	CD	F	MO	BR	3	          
D041300315	001	01	M	47	PD	F	AU	BR	3	          
D041300316	001	01	F	48	PD	F	AU	BR	3	          
D041300317	001	01	F	75	PD	F	CM	BR	7	          
D041300318	001	02	M	32	CD	F	CM	BR	5	          
D041300319	001	01	F	57	PD	F	SI	BR	5	          
D041300320	001	01	M	36	PD	F	SI	SA	3	          
D041300321	002	02	F	35	PS	F	AU	BR	3	          
D041300321	001	01	F	27	CD	F	AU	BR	7	          
D041300322	001	01	M	58	CD	F	AU	BR	8	          
D041300323	001	01	M	29	CD	F	MO	BR	5	          
D041300324	001	01	F	44	PD	F	AU	BR	5	          
D041300325	001	01	F	28	CD	F	AU	BR	5	          
D041300326	001	01	F	71	PD	F	MO	BR	8	          
D041300327	001	01	M	36	CD	F	MO	BR	5	          
D041300328	001	01	M	29	CD	F	MO	BR	5	          
D041300328	002	01	F	24	PS	F	MO	BR	5	          
D041300329	001	01	M	30	CD	F	MO	BR	8	          
D041300330	001	01	M	40	CD	F	MO	BR	3	          
D041300331	001	01	F	36	CD	F	BI	BR	3	          
D041300332	001	01	F	22	PD	F	AU	BR	3	          
D041300333	001	01	F	41	PD	F	SI	BR	5	          
D041300334	001	01	M	56	CD	F	MO	BR	3	          
D041300335	001	01	M	29	CD	F	MO	BR	5	          
D041300336	001	01	F	28	PS	F	MO	BR	5	          
D041300337	001	01	F	29	CD	F	AU	BR	7	          
D041300338	001	01	M	SI	CD	F	AU	BR	3	          
D041300338	002	02	F	24	CD	F	AU	BR	5	          
D041300339	001	01	M	SI	PD	F	ON	BR	8	          
D041300340	001	01	M	37	CD	F	MO	BR	5	          
D041300341	001	01	M	40	CD	F	MO	BR	3	          
D041300342	001	01	M	22	SI	F	SI	BR	3	          
D041300342	002	02	X	SI	SI	F	SI	BR	8	          
D041300343	001	01	M	44	CD	F	AU	BR	2	          
D041300343	002	01	M	32	PS	F	AU	BR	3	          
D041300344	001	01	M	41	CD	F	MO	BR	5	          
D041300345	001	01	M	SI	CD	F	MO	BR	8	          
D041300346	001	02	M	47	CD	F	BI	BR	7	          
D041300347	001	01	F	81	PD	F	OU	BR	2	          
D041300348	001	01	F	59	PD	F	AU	BR	5	          
D041300349	001	01	M	31	CD	F	MO	BR	8	          
D041300350	001	01	M	53	CD	F	MO	BR	3	          
D041300351	001	01	M	42	PD	F	SI	BR	3	          
D041300352	001	01	M	30	CD	F	MO	BR	3	          
D041300352	002	01	M	35	PS	F	MO	BR	3	          
D041300353	001	01	M	27	CD	F	MO	BR	3	          
D041300354	001	01	F	SI	PD	F	MO	BR	8	          
D041300355	001	02	M	26	CD	F	BI	BR	5	          
D041300356	001	01	M	44	CD	F	AU	BR	8	          
D041300357	001	01	M	45	CD	F	MO	BR	5	          
D041300358	001	01	M	60	PD	F	MO	BR	5	          
D041300359	001	01	M	20	PD	F	AU	BR	8	          
D041300360	001	01	F	33	PS	F	AU	BR	5	          
D041300361	001	01	M	22	CD	F	MO	BR	3	          
D041300362	001	01	F	48	CD	F	AU	BR	7	          
D041300363	001	01	F	21	CD	F	MO	BR	7	          
D041300364	001	01	M	31	CD	F	MO	BR	5	          
D041300365	001	01	F	55	PD	F	AU	BR	5	          
D041300366	001	01	M	32	CD	F	AU	BR	6	          
D041300367	001	01	M	38	PS	F	MO	BR	3	          
D041300368	001	01	M	24	CD	F	MO	BR	3	          
D041300369	001	01	M	30	CD	F	MO	BR	7	          
D041300370	001	01	M	SI	PD	F	SI	BR	8	          
D041300371	001	01	M	44	CD	F	MO	BR	7	          
D041300372	001	01	F	42	PD	F	AU	BR	3	          
D041300373	001	01	M	55	PD	F	MO	BR	3	          
D041300374	001	01	F	27	CD	F	MO	BR	3	          
D041300375	001	01	M	26	CD	F	MO	BR	7	          
D041300376	002	01	F	32	PS	F	MO	BR	5	          
D041300376	001	01	F	33	CD	F	MO	BR	5	          
D041300377	001	01	M	26	CD	F	MO	BR	3	          
D041300378	001	01	M	23	CD	F	MO	BR	7	          
D041300379	001	01	M	33	CD	F	MO	BR	5	          
D041300380	001	01	M	29	CD	F	MO	BR	8	          
D041300381	001	01	F	42	PD	F	OU	BR	3	          
D041300382	002	02	M	35	CD	F	MO	BR	8	          
D041300382	001	01	M	35	CD	F	MO	BR	5	          
D041300383	001	01	F	30	CD	F	MO	BR	5	          
D041300384	001	01	M	83	PD	F	MO	BR	7	          
D041300385	001	01	M	32	CD	F	MO	BR	5	          
D041300386	001	01	F	35	PS	F	AU	BR	6	          
D041300387	001	01	F	20	PD	F	AU	BR	5	          
D041300388	001	01	M	30	CD	F	AU	BR	7	          
D041300389	001	01	M	27	CD	F	MO	BR	8	          
D041300390	001	01	M	32	CD	F	MO	BR	8	          
D041300391	001	01	M	43	CD	F	AU	BR	4	          
D041300392	001	01	F	43	PS	F	MO	BR	7	          
D041300393	001	01	M	36	CD	F	MO	BR	7	          
D041300394	001	01	M	80	PD	F	AU	BR	2	          
D041300395	001	02	M	38	CD	F	MO	BR	5	          
D041300396	001	01	M	35	CD	F	MO	BR	5	          
D041300396	002	01	M	55	PD	F	MO	BR	8	          
D041300397	001	01	M	33	PD	F	AU	BR	5	          
D041300398	001	01	M	27	CD	F	MO	BR	3	          
D041300399	001	01	M	26	CD	F	MO	BR	8	          
D041300400	001	01	M	35	CD	F	MO	BR	8	          
D041300401	002	01	F	19	PS	F	AU	BR	8	          
D041300401	001	01	M	25	CD	F	AU	BR	7	          
D041300403	001	01	M	14	PD	F	AU	BR	2	          
D041300404	001	01	M	34	CD	F	MO	BR	3	          
D041300405	001	01	M	25	CD	F	MO	BR	8	          
D041300406	001	01	M	44	CD	F	MO	BR	4	          
D041300407	001	01	F	77	PD	F	AU	BR	8	          
D041300408	001	01	M	29	CD	F	AU	BR	7	          
D041300408	002	01	M	08	PS	F	AU	BR	8	          
D041300409	001	01	M	38	CD	F	MO	BR	2	          
D041300410	001	01	M	32	CD	F	MO	BR	4	          
D041300411	001	01	M	35	CD	F	MO	BR	5	          
D041300412	001	01	M	34	CD	F	MO	BR	3	          
D041300413	001	01	M	32	CD	F	MO	BR	2	          
D041300414	001	01	F	35	PD	F	AU	BR	7	          
D041300414	002	01	F	SI	PD	F	AU	BR	8	          
D041300415	001	01	F	20	PD	F	CM	BR	3	          
D041300415	002	01	F	50	PD	F	CM	BR	8	          
D041300416	001	01	M	46	CD	F	AU	BR	3	          
D041300416	002	01	F	05	PS	F	AU	BR	8	          
D041300417	002	01	M	20	PS	F	MO	BR	3	          
D041300417	001	01	M	43	CD	F	MO	BR	3	          
D041300418	001	01	F	48	PD	F	AU	BR	7	          
D041300419	001	01	M	18	CD	F	MO	BR	5	          
D041300420	001	01	M	11	PD	F	AU	BR	3	          
D041300421	001	01	M	26	CD	F	MO	BR	5	          
D041300422	001	01	M	28	CD	F	MO	BR	3	          
D041300423	001	01	M	46	CD	F	MO	BR	3	          
D041300424	001	01	M	62	CD	F	AU	BR	8	          
D041300425	001	01	M	35	CD	F	BI	BR	4	          
D041300426	001	01	M	51	CD	F	MO	BR	8	          
D041300427	002	01	F	22	PS	F	AU	BR	5	          
D041300427	001	01	F	25	CD	F	AU	BR	3	          
D041300428	001	01	F	47	PS	F	OU	BR	3	          
D041300429	001	01	M	37	CD	F	MO	BR	5	          
D041300430	001	01	M	27	CD	F	MO	BR	5	          
D041300431	001	01	M	36	CD	F	MO	BR	6	          
D041300432	001	01	M	25	CD	F	MO	BR	5	          
D041300433	001	01	M	16	CD	F	MO	BR	3	          
D041300434	001	01	F	77	PD	F	CM	BR	8	          
D041300435	001	01	M	20	CD	F	MO	BR	3	          
D041300436	001	02	F	39	CD	F	AU	BR	5	          
D041300437	001	02	M	20	CD	F	MO	BR	5	          
D041300438	001	02	M	24	CD	F	MO	BR	5	          
D041300439	001	02	M	35	CD	F	MO	BR	5	          
D041300441	001	01	F	43	PS	F	OU	BR	5	          
D041300442	001	02	F	50	CD	F	MO	BR	3	          
D041300443	001	01	M	63	PD	F	MO	BR	3	          
D041300444	001	01	F	61	PD	F	MO	BR	8	          
D041300445	001	01	M	25	PD	F	CM	BR	3	          
D041300446	001	01	F	19	PD	F	MO	BR	5	          
D041300448	002	02	F	26	PS	F	MO	BR	5	          
D041300448	001	02	M	30	CD	F	MO	BR	4	          
D041300449	001	01	F	64	CD	F	AU	BR	5	          
D041300449	002	02	F	72	CD	F	AU	BR	5	          
D041300450	001	01	F	65	PD	F	MO	BR	5	          
D041300451	001	01	M	33	PD	F	MO	BR	5	          
D041300452	001	01	M	49	PD	F	MO	BR	8	          
D041300453	001	02	M	30	CD	F	MO	BR	5	          
D041300454	001	01	M	27	CD	F	MO	BR	8	          
D041300455	001	01	F	98	PD	F	MO	BR	3	          
D041300456	001	01	F	86	PD	F	AU	BR	8	          
D041300457	001	02	M	31	CD	F	MO	BR	7	          
D041300457	002	02	F	37	PS	F	MO	BR	7	          
D041300458	001	02	M	25	CD	F	MO	BR	3	          
D041300459	001	02	M	33	CD	F	MO	BR	3	          
D041300460	001	01	M	29	PS	F	MO	BR	5	          
D041300461	001	01	M	33	CD	F	MO	BR	3	          
D041300461	002	01	M	77	PD	F	MO	BR	3	          
D041300462	001	01	F	37	CD	F	AU	BR	5	          
D041300462	002	02	M	36	CD	F	AU	BR	8	          
D041300463	001	01	M	23	CD	F	MO	BR	5	          
D041300464	001	01	M	35	CD	F	CM	BR	5	          
D041300465	001	02	M	32	CD	F	MO	BR	7	          
D041300466	001	02	M	48	CD	F	MO	BR	3	          
D041300467	001	01	M	26	CD	F	AU	BR	5	          
D041300467	002	01	F	24	PD	F	AU	BR	7	          
D041300468	001	02	M	38	CD	F	MO	BR	3	          
D041300469	001	02	M	34	CD	F	MO	BR	5	          
D041300470	001	05	M	24	CD	F	MO	BR	5	          
D041300471	001	01	M	30	CD	F	AU	BR	3	          
D041300472	001	01	F	67	PS	F	ON	BR	3	          
D041300473	001	03	M	30	CD	F	MO	BR	3	          
D041300474	001	02	M	40	CD	F	MO	BR	7	          
D041300476	001	01	M	SI	PD	F	CA	BR	8	          
D041300477	001	01	M	29	CD	F	MO	BR	3	          
D041300478	005	01	M	21	PS	F	CM	BR	3	          
D041300478	004	01	M	28	PS	F	CM	BR	3	          
D041300478	003	01	M	31	PS	F	CM	BR	5	          
D041300478	002	01	M	24	PS	F	CM	BR	5	          
D041300478	001	01	M	21	CD	F	CM	BR	3	          
D041300479	001	01	M	25	CD	F	MO	BR	3	          
D041300480	001	01	M	34	CD	F	MO	BR	5	          
D041300481	001	02	M	28	CD	F	MO	BR	2	          
D041300482	001	01	M	SI	CD	F	MO	BR	8	          
D041300483	001	01	M	21	CD	F	MO	BR	5	          
D041300484	001	01	F	22	PD	F	MO	BR	5	          
D041300485	001	01	M	43	CD	F	MO	BR	3	          
D041300486	001	01	M	62	CD	F	CM	BR	8	          
D041300487	001	01	F	18	PD	F	MO	BR	2	          
D041300488	001	01	F	76	PD	F	AU	BR	8	          
D041300489	001	02	M	19	CD	F	MO	BR	3	          
D041300490	001	01	M	40	CD	F	MO	BR	8	          
D041300491	001	01	M	48	CD	F	MO	BR	2	          
D041300492	001	01	M	29	CD	F	MO	BR	6	          
D041300492	002	02	M	SI	CD	F	MO	BR	8	          
D041300493	001	01	M	25	CD	F	MO	BR	3	          
D041300494	001	01	M	22	CD	F	MO	BR	3	          
D041300495	001	01	F	15	PD	F	AU	BR	4	          
D041300496	002	02	M	29	CD	F	MO	BR	5	          
D041300496	001	01	M	43	CD	F	MO	BR	5	          
D041300497	001	01	M	37	CD	F	MO	BR	5	          
D041300498	001	02	M	85	CD	F	AU	BR	3	          
D041300499	001	01	F	43	CD	F	MO	BR	7	          
D041300500	001	01	M	27	CD	F	MO	BR	7	          
D041300501	001	01	F	57	PD	F	MO	BR	8	          
D041300502	001	01	M	66	CD	F	AU	BR	3	          
D041300503	001	01	M	34	CD	F	MO	BR	5	          
D041300504	001	02	M	41	CD	F	MO	BR	5	          
D041300505	001	02	F	76	PS	F	AU	BR	3	          
D041300506	001	02	M	28	CD	F	MO	BR	3	          
D041300507	001	02	M	21	CD	F	MO	BR	5	          
D041300508	001	01	M	46	PD	F	CM	BR	5	          
D041300509	001	01	M	53	CD	F	AU	BR	8	          
D041300510	001	01	F	22	PS	F	MO	BR	3	          
D041300511	001	02	M	18	CD	F	MO	BR	3	          
D041300511	002	02	F	17	PS	F	MO	BR	3	          
D041300512	001	02	M	18	CD	F	MO	BR	3	          
D041300512	002	02	F	19	PS	F	MO	BR	3	          
D041300513	001	01	F	20	PS	F	MO	BR	5	          
D041300514	001	01	M	19	CD	F	MO	BR	3	          
D041300515	001	01	M	42	CD	F	MO	BR	5	          
D041300516	001	01	M	32	CD	F	MO	BR	5	          
D041300517	001	01	M	25	CD	F	MO	BR	5	          
D041300518	001	02	M	41	CD	F	MO	BR	3	          
D041300519	001	01	F	39	PD	F	AU	BR	5	          
D041300520	001	01	F	25	PD	F	AU	BR	5	          
D041300521	001	01	M	33	CD	F	MO	BR	5	          
D041300522	001	01	F	28	CD	F	MO	BR	7	          
D041300523	001	01	M	40	CD	F	MO	BR	6	          
D041300524	001	01	M	47	CD	F	MO	BR	3	          
D041300525	001	01	M	45	CD	F	MO	BR	3	          
D041300526	001	01	M	43	CD	F	AU	BR	5	          
D041300526	002	01	M	38	PS	F	AU	BR	5	          
D041300527	001	01	M	45	CD	F	MO	BR	7	          
D041300528	001	02	F	32	CD	F	AU	BR	7	          
D041300531	002	01	M	17	PS	F	AU	BR	8	          
D041300531	003	01	F	17	PS	F	AU	BR	8	          
D041300531	001	01	M	52	CD	F	AU	BR	3	          
D041300531	004	01	M	17	PS	F	AU	BR	8	          
D041300532	001	01	M	32	CD	F	MO	BR	3	          
D041300533	001	01	M	24	PD	F	AU	BR	7	          
D041300534	001	01	M	30	CD	F	MO	BR	4	          
D041300535	001	01	M	52	CD	F	MO	BR	5	          
D041300536	001	01	M	35	CD	F	MO	BR	5	          
D041300537	001	01	M	21	CD	F	MO	BR	3	          
D041300538	002	01	F	37	PS	F	AU	BR	8	          
D041300538	001	01	M	34	CD	F	AU	BR	7	          
D041300539	001	02	M	63	CD	F	AU	BR	7	          
D041300539	002	02	F	43	PD	F	AU	BR	3	          
D041300540	001	01	M	30	CD	F	MO	BR	5	          
D041300541	001	01	M	30	CD	F	MO	BR	3	          
D041300542	001	01	M	24	CD	F	MO	BR	7	          
D041300542	002	02	M	37	CD	F	MO	BR	7	          
D041300543	001	01	M	30	CD	F	AU	BR	5	          
D041300543	002	01	M	33	PS	F	AU	BR	7	          
D041300544	001	01	M	96	CD	F	MO	BR	3	          
D041300545	001	01	F	20	PS	F	MO	BR	4	          
D041300546	001	01	M	59	CD	F	MO	BR	5	          
D041300547	001	01	F	36	CD	F	AU	BR	5	          
D041300548	001	01	M	24	CD	F	MO	BR	5	          
D041300549	001	01	M	26	CD	F	MO	BR	3	          
D041300550	002	01	F	60	PD	F	MO	BR	8	          
D041300550	003	01	F	66	PD	F	MO	BR	8	          
D041300550	001	01	M	21	CD	F	MO	BR	5	          
D041300551	001	01	M	85	PD	F	AU	BR	8	          
D041300552	001	01	M	22	CD	F	MO	BR	3	          
D041300553	001	01	M	32	CD	F	AU	BR	5	          
D041300554	001	01	M	28	CD	F	MO	BR	7	          
D041300554	002	01	M	19	PS	F	MO	BR	5	          
D041300555	001	01	M	44	CD	F	AU	BR	3	          
D041300555	002	01	F	45	PS	F	AU	BR	5	          
D041300556	001	01	F	SI	CD	F	BI	BR	8	          
D041300557	001	01	M	19	PD	F	CM	BR	4	          
D041300558	001	01	M	32	CD	F	AU	BR	4	          
D041300559	001	01	M	59	PD	F	AU	BR	3	          
D041300560	001	01	M	77	PS	F	MC	BR	3	          
D041300561	001	01	M	25	CD	F	MO	BR	3	          
D041300563	001	01	M	17	PD	F	MO	BR	2	          
D041300564	001	01	M	21	CD	F	MO	BR	8	          
D041300565	001	01	F	33	CD	F	MO	BR	7	          
D041300566	001	01	F	59	PD	F	SI	BR	8	          
D041300567	001	02	M	32	CD	F	MO	BR	7	          
D041300568	001	01	M	27	CD	F	MO	BR	4	          
D041300569	001	01	M	29	CD	F	MO	BR	5	          
D041300570	002	02	F	23	PS	F	AU	BR	4	          
D041300570	001	02	M	31	CD	F	AU	BR	5	          
D041300571	003	02	M	35	PS	F	ON	BR	5	          
D041300571	001	02	M	SI	PS	F	ON	BR	8	          
D041300571	004	02	M	55	PS	F	ON	BR	3	          
D041300571	002	02	M	21	PS	F	ON	BR	4	          
D041300572	001	01	M	18	PS	F	MO	BR	2	          
D041300573	001	01	M	22	CD	F	MO	BR	4	          
D041300574	001	03	M	20	CD	F	MO	BR	5	          
D041300575	001	01	M	31	CD	F	MO	BR	8	          
D041300576	001	01	M	43	CD	F	AU	BR	7	          
D041300577	001	01	F	64	PS	F	AU	BR	8	          
D041300578	001	01	M	39	CD	F	MO	BR	8	          
D041300579	001	01	M	26	CD	F	MO	BR	5	          
D041300580	001	04	F	36	CD	F	CM	BR	7	          
D041300581	001	01	M	34	CD	F	MO	BR	8	          
D041300581	002	02	M	19	CD	F	AU	BR	8	          
D041300582	001	01	M	37	CD	F	AU	AA	2	          
D041300582	002	02	F	44	PS	F	MO	BR	2	          
D041300583	001	01	M	29	PD	F	AU	BR	6	          
D041300584	001	01	M	28	CD	F	MO	BR	5	          
D041300585	001	02	M	44	CD	F	BI	BR	7	          
D041300586	001	01	M	46	CD	F	MO	BR	5	          
D041300587	001	01	M	30	CD	F	MO	BR	7	          
D041300588	001	01	F	36	PD	F	AU	BR	3	          
D041300589	001	01	M	SI	CD	F	MO	BR	8	          
D041300590	001	01	M	27	CD	F	MO	BR	7	          
D041300591	001	01	M	24	CD	F	MO	BR	5	          
D041300592	001	01	M	29	CD	F	MO	BR	5	          
D041300593	001	01	M	36	PD	F	AU	BR	7	          
D041300594	001	01	M	25	CD	F	MO	BR	5	          
D041300595	001	01	M	84	PD	F	CM	BR	8	          
D041300596	001	01	M	SI	PD	F	OU	BR	8	          
D041300597	001	01	F	SI	PD	F	ON	BR	8	          
D041300598	001	01	M	25	CD	F	MO	BR	5	          
D041300599	001	01	F	65	PD	F	ON	BR	3	          
D041300600	001	01	F	51	PS	F	ON	BR	2	          
D041300601	001	01	M	31	CD	F	MO	BR	5	          
D041300602	001	02	F	50	PS	F	AU	BR	3	          
D041300602	002	02	F	25	PS	F	AU	BR	3	          
D041300603	001	01	M	27	CD	F	MO	BR	3	          
D041300604	001	01	F	10	PD	F	AU	BR	8	          
D041300605	001	01	M	63	PD	F	MO	BR	8	          
D041300606	001	01	M	24	CD	F	MO	BR	5	          
D041300607	001	01	F	25	PD	F	AU	BR	7	          
D041300611	002	02	M	34	PS	F	MO	BR	3	          
D041300611	001	02	M	35	CD	F	MO	BR	3	          
D041300612	001	01	M	43	CD	F	AU	BR	6	          
D041300613	001	01	M	30	CD	F	AU	BR	7	          
D041300614	001	01	M	37	PD	F	ON	BR	2	          
D041300615	001	01	M	50	CD	F	MO	BR	7	          
D041300616	001	02	M	48	CD	F	AU	BR	7	          
D041300617	001	01	M	30	CD	F	MO	BR	3	          
D041300618	001	01	M	83	CD	F	AU	BR	7	          
D041300619	001	01	M	23	CD	F	MO	BR	5	          
D041300620	001	01	M	27	CD	F	MO	BR	5	          
D041300621	001	01	M	28	CD	F	MO	BR	5	          
D041300622	001	01	M	29	CD	F	MO	BR	5	          
D041300623	001	01	M	27	CD	F	MO	BR	3	          
D041300624	001	01	M	30	CD	F	MO	BR	5	          
D041300625	001	01	M	SI	CD	F	MO	BR	8	          
D041300626	001	01	M	46	CD	F	MO	BR	2	          
D041300627	001	01	M	55	PD	F	AU	BR	5	          
D041300628	001	01	M	34	CD	F	MO	BR	2	          
D041300629	001	01	F	46	PD	F	SI	BR	3	          
D041300630	001	01	F	40	CD	F	MO	BR	7	          
D041300631	001	01	F	20	PS	F	ON	BR	4	          
D041300632	001	01	M	62	PD	F	AU	BR	3	          
D041300633	001	01	M	68	CD	F	MO	BR	7	          
D041300634	001	01	M	33	CD	F	MO	BR	7	          
D041300635	001	01	M	22	CD	F	MO	BR	5	          
D041300636	001	01	F	SI	PS	F	ON	BR	3	          
D041300637	001	01	F	26	CD	F	MO	BR	5	          
D041300638	001	01	F	54	PS	F	MO	BR	3	          
D041300639	001	01	M	31	CD	F	MO	BR	4	          
D041300640	001	03	M	28	CD	F	BI	BR	2	          
D041300641	001	01	F	28	PS	F	MO	BR	5	          
D041300642	001	02	M	31	CD	F	AU	BR	3	          
D041300643	001	01	M	SI	CD	F	AU	BR	8	          
D041300643	002	02	M	20	CD	F	AU	BR	6	          
D041300644	001	01	M	42	CD	F	MO	BR	8	          
D041300645	001	01	M	25	CD	F	MO	BR	5	          
D041300646	001	01	F	51	CD	F	AU	BR	7	          
D041300647	001	01	F	21	PD	F	AU	BR	5	          
D041300648	001	02	M	33	CD	F	MO	BR	5	          
D041300648	002	02	F	43	PS	F	MO	BR	3	          
D041300649	001	01	M	32	CD	F	MO	BR	8	          
D041300649	002	01	F	33	PS	F	MO	BR	5	          
D041300650	001	01	F	SI	PD	F	AU	BR	8	          
D041300651	001	01	F	27	PS	F	MO	BR	7	          
D041300652	001	01	F	37	PD	F	OU	BR	3	          
D041300653	001	01	M	27	CD	F	MO	BR	3	          
D041300654	001	01	M	25	CD	F	MO	BR	5	          
D041300655	001	01	M	21	CD	F	BI	BR	3	          
D041300656	001	01	M	28	CD	F	MO	BR	5	          
D041300657	001	01	F	25	PS	F	MO	BR	7	          
D041300658	001	01	M	28	CD	F	MO	BR	5	          
D041300659	001	01	M	24	CD	F	MO	BR	5	          
D041300660	001	01	M	52	PS	F	AU	BR	3	          
D041300660	002	01	M	64	PS	F	AU	BR	3	          
D041300660	003	01	F	48	PS	F	AU	BR	8	          
D041300661	001	01	M	28	CD	F	MO	BR	5	          
D041300662	001	01	M	34	CD	F	MO	BR	5	          
D041300663	001	01	M	34	PD	F	CM	BR	7	          
D041300664	001	01	M	SI	CD	F	CM	BR	5	          
D041300665	001	01	F	20	PS	F	AU	BR	5	          
D041300666	001	01	F	SI	PD	F	OU	BR	8	          
D041300667	001	01	M	25	PS	F	MO	BR	8	          
D041300668	001	01	M	22	PD	F	AU	BR	6	          
D041300669	001	01	M	23	CD	F	MO	BR	5	          
D041300670	001	01	F	09	PD	F	AU	BR	8	          
D041300671	001	01	F	32	PS	F	AU	BR	5	          
D041300672	001	01	M	34	CD	F	AU	BR	7	          
D041300672	002	01	M	34	PS	F	AU	BR	5	          
D041300673	001	01	M	22	PD	F	AU	BR	5	          
D041300674	001	01	M	48	PD	F	OU	BR	8	          
D041300675	001	01	M	33	PD	F	AU	BR	5	          
D041300676	001	01	M	31	CD	F	MO	BR	5	          
D041300677	001	01	M	41	CD	F	MO	BR	3	          
D041300678	001	01	M	22	CD	F	MO	BR	8	          
D041300679	001	01	M	21	CD	F	MO	BR	3	          
D041300680	001	01	M	43	CD	F	MO	BR	8	          
D041300681	001	01	M	32	CD	F	MO	BR	5	          
D041300682	001	01	M	36	CD	F	MO	BR	5	          
D041300682	002	01	F	42	PS	F	MO	BR	7	          
D041300683	002	02	M	22	CD	F	AU	BR	5	          
D041300683	001	01	M	26	CD	F	CM	AA	7	          
D041300684	001	03	M	32	CD	F	MO	BR	3	          
D041300685	001	01	M	34	CD	F	MO	BR	5	          
D041300686	001	01	M	38	PD	F	AU	BR	3	          
D041300687	001	01	M	25	CD	F	MO	BR	5	          
