MAPINFO_ID	ID_VEICULO	ID_ACIDENT	TIPO_VEICU	SEXO_CONDU	IDADE_COND	CATEGORIA_	USA_CINTO_	EST_ALCOOL	ESCOLARIDA
532	01	D011500330	AU	M	20	SI	X	BR	6
533	02	D011500330	MO	X	SI	SI	X	BR	8
534	01	D011500331	AU	M	67	SI	X	BR	7
535	01	D011500332	MO	M	35	SI	X	BR	3
536	02	D011500332	MO	M	25	SI	X	BR	3
537	01	D011500333	AU	F	28	SI	X	BR	7
538	02	D011500333	MO	F	24	SI	X	BR	5
539	01	D011500334	MO	M	33	SI	X	BR	5
540	01	D011500335	MO	M	25	SI	X	BR	3
541	01	D011500336	OU	M	40	SI	X	BR	5
542	02	D011500336	ON	M	52	SI	X	BR	3
543	01	D011500337	SI	X	SI	SI	X	BR	8
544	01	D011500338	MO	M	20	SI	X	BR	3
545	02	D011500338	AU	X	SI	SI	X	BR	8
546	01	D011500339	BI	M	23	NE	X	BR	5
547	02	D011500339	AU	X	SI	SI	X	BR	8
548	01	D011500340	MO	M	22	SI	X	BR	6
549	02	D011500340	AU	M	22	SI	X	BR	6
550	01	D011500341	AU	M	27	SI	X	BR	5
551	01	D011500342	MO	M	24	SI	X	BR	8
552	02	D011500342	SI	X	SI	SI	X	BR	8
553	01	D011500343	MO	M	31	SI	X	BR	5
554	02	D011500343	AU	X	SI	SI	X	BR	8
555	01	D011500344	MO	M	19	SI	X	BR	5
556	02	D011500344	AU	M	50	SI	X	BR	3
557	03	D011500344	AU	M	46	SI	X	BR	7
558	01	D011500345	MO	M	23	SI	X	BR	5
559	01	D011500346	MO	M	19	SI	X	BR	3
560	02	D011500346	CM	M	28	SI	X	BR	5
561	01	D011500347	AU	M	43	SI	X	BR	3
562	01	D011500348	AU	M	25	SI	X	BR	7
563	02	D011500348	MO	M	21	SI	X	BR	3
564	01	D011500349	MO	M	33	SI	X	BR	5
565	02	D011500349	AU	M	33	SI	X	BR	7
566	01	D011500350	AU	M	39	SI	X	BR	8
567	01	D011500351	MO	M	40	SI	X	BR	3
568	02	D011500351	AU	M	SI	SI	X	BR	8
569	01	D011500352	MO	M	32	SI	X	BR	7
570	02	D011500352	AU	F	31	SI	X	BR	7
571	01	D011500353	OU	M	60	SI	X	BR	8
572	01	D011500354	MO	M	23	SI	X	BR	3
573	02	D011500354	AU	M	28	SI	X	BR	7
574	01	D011500355	AU	M	27	SI	X	BR	3
575	01	D011500356	SI	X	SI	SI	X	BR	8
576	01	D011500357	AU	M	51	SI	X	BR	8
577	02	D011500357	AU	F	36	SI	X	BR	5
578	03	D011500357	OU	M	43	SI	X	BR	3
579	01	D011500358	MO	M	33	SI	X	BR	3
580	02	D011500358	AU	M	28	SI	X	BR	7
581	01	D011500359	MO	M	36	SI	X	BR	3
582	02	D011500359	AU	M	23	SI	X	BR	7
583	01	D011500360	OU	M	33	SI	X	BR	5
584	01	D011500362	ON	M	43	SI	X	BR	5
585	01	D011500363	AU	M	31	SI	X	BR	7
586	02	D011500363	AU	X	SI	SI	X	BR	8
587	01	D011500364	MO	M	25	SI	X	BR	3
588	01	D011500365	AU	M	60	SI	X	BR	5
589	02	D011500365	MO	M	27	SI	X	BR	2
590	01	D011500366	AU	M	35	SI	X	BR	7
591	02	D011500366	MO	M	47	SI	X	BR	5
592	01	D011500367	AU	M	25	SI	X	BR	7
593	01	D011500368	CM	M	40	SI	X	BR	5
594	01	D011500369	CM	X	SI	SI	X	BR	8
595	02	D011500369	MO	M	29	SI	X	BR	5
596	01	D011500370	AU	M	56	SI	X	BR	3
597	02	D011500370	MO	M	23	SI	X	BR	8
598	01	D011500371	SI	X	SI	SI	X	BR	8
599	01	D011500372	MO	M	41	SI	X	BR	5
600	01	D011500373	CM	M	22	SI	X	BR	5
601	02	D011500373	MO	M	31	SI	X	BR	5
602	01	D011500374	AU	F	23	SI	X	BR	8
603	01	D011500375	AU	F	33	SI	X	BR	7
604	02	D011500375	CM	M	30	SI	X	BR	5
605	01	D011500376	SI	X	SI	SI	X	BR	8
606	01	D011500377	CA	X	SI	SI	X	BR	8
607	02	D011500377	MO	M	35	SI	X	BR	7
608	03	D011500377	AU	M	60	SI	X	BR	3
609	01	D011500378	AU	F	59	SI	X	BR	7
610	02	D011500378	MO	M	40	SI	X	BR	5
611	01	D011500379	AU	F	35	SI	X	BR	7
612	02	D011500379	MO	M	SI	SI	X	BR	8
613	01	D011500380	AU	F	37	SI	X	BR	8
614	02	D011500380	AU	X	SI	SI	X	BR	8
615	01	D011500381	AU	M	32	SI	X	BR	3
616	02	D011500381	AU	M	34	SI	X	BR	5
617	01	D011500382	MO	M	29	SI	X	BR	5
618	01	D011500383	AU	M	30	SI	X	BR	6
619	02	D011500383	MO	M	24	SI	X	BR	7
620	01	D011500384	MO	M	36	SI	X	BR	8
621	02	D011500384	MO	X	SI	SI	X	BR	8
622	01	D011500385	OU	M	47	SI	X	BR	5
623	02	D011500385	MO	M	36	SI	X	BR	3
624	01	D011500386	ON	M	36	SI	X	BR	3
625	02	D011500386	AU	M	23	SI	X	BR	5
626	01	D011500387	AU	F	39	SI	X	BR	7
627	02	D011500387	AU	X	SI	SI	X	BR	8
628	01	D011500389	MO	M	44	SI	X	BR	5
629	01	D011500390	MO	M	36	SI	X	BR	8
630	02	D011500390	AU	M	51	SI	X	BR	5
631	01	D011500391	MO	M	46	SI	X	BR	3
632	02	D011500391	MO	X	SI	SI	X	BR	8
633	01	D011500392	BI	M	32	NE	X	BR	7
634	02	D011500392	AU	M	32	SI	X	BR	5
635	01	D011500393	AU	M	21	SI	X	BR	5
636	02	D011500393	AU	M	51	SI	X	BR	6
637	01	D011500394	ON	M	64	SI	X	BR	5
638	01	D011500395	MO	M	34	SI	X	BR	5
639	01	D011500396	MO	M	39	SI	X	BR	5
640	02	D011500396	AU	X	SI	SI	X	BR	8
641	01	D011500397	MO	M	32	SI	X	BR	4
642	02	D011500397	AU	F	SI	SI	X	BR	8
643	01	D011500398	MO	M	35	SI	X	BR	3
644	02	D011500398	CM	M	SI	SI	X	BR	8
645	01	D011500399	AU	M	63	SI	X	BR	2
646	02	D011500399	CM	M	29	SI	X	BR	7
647	01	D011500400	MO	M	28	SI	X	BR	6
648	02	D011500400	AU	F	36	SI	X	BR	7
649	01	D011500401	MO	M	38	SI	X	BR	8
650	02	D011500401	AU	F	29	SI	X	BR	7
651	01	D011500402	AU	M	SI	SI	X	BR	8
652	02	D011500402	AU	M	26	SI	X	BR	5
653	03	D011500402	AU	M	36	SI	X	BR	3
654	04	D011500402	AU	M	29	SI	X	BR	7
655	01	D011500403	AU	M	32	SI	X	BR	7
656	02	D011500403	AU	X	SI	SI	X	BR	8
657	01	D011500404	AU	F	51	SI	X	BR	5
658	02	D011500404	MO	M	49	SI	X	BR	8
659	01	D011500405	OU	M	52	SI	X	BR	3
660	01	D011500406	AU	F	39	SI	X	BR	7
661	02	D011500406	MO	M	35	SI	X	BR	8
662	01	D011500407	CM	M	46	SI	X	BR	5
663	02	D011500407	MO	M	20	SI	X	BR	5
664	01	D011500408	SI	M	37	SI	X	BR	8
665	01	D011500409	MO	F	51	SI	X	BR	8
666	01	D011500410	CM	M	36	SI	X	BR	8
667	02	D011500410	MO	M	25	SI	X	BR	5
668	01	D011500412	AU	M	33	SI	X	BR	7
669	02	D011500412	MO	M	44	SI	X	BR	8
670	01	D011500413	SI	M	29	SI	X	BR	5
671	01	D011500414	MO	M	38	SI	X	BR	7
672	01	D011500415	AU	X	SI	SI	X	BR	8
673	02	D011500415	MO	M	27	SI	X	BR	7
674	01	D011500416	SI	X	SI	SI	X	BR	8
675	02	D011500416	MO	M	34	SI	X	BR	3
676	01	D011500418	AU	M	52	SI	X	BR	8
677	01	D011500419	MO	M	20	SI	X	BR	8
678	02	D011500419	AU	M	29	SI	X	BR	8
679	01	D011500420	OU	M	49	SI	X	BR	5
680	01	D011500421	AU	X	SI	SI	X	BR	8
681	02	D011500421	MO	M	19	SI	X	BR	5
682	01	D011500422	AU	M	79	SI	X	BR	3
683	02	D011500422	AU	F	44	SI	X	BR	7
684	01	D011500425	AU	M	32	SI	X	BR	8
685	02	D011500425	AU	F	29	SI	X	BR	3
686	03	D011500425	AU	M	35	SI	X	BR	8
687	01	D011500426	MO	M	38	SI	X	BR	8
688	02	D011500426	CA	M	32	SI	X	BR	5
689	01	D011500427	MO	M	35	SI	X	BR	3
690	02	D011500427	AU	F	46	SI	X	BR	8
691	01	D011500428	MO	M	35	SI	X	BR	5
692	02	D011500428	AU	M	65	SI	X	BR	7
693	03	D011500428	AU	M	42	SI	X	BR	3
694	01	D011500429	AU	M	27	SI	X	BR	6
695	01	D011500430	MO	M	39	SI	X	BR	8
696	02	D011500430	AU	F	25	SI	X	BR	8
697	01	D011500431	SI	X	SI	SI	X	BR	8
698	01	D011500432	MO	M	25	SI	X	BR	5
699	02	D011500432	OU	M	64	SI	X	BR	3
700	01	D011500433	MO	M	38	SI	X	BR	8
701	02	D011500433	AU	M	SI	SI	X	BR	8
702	01	D011500434	AU	M	34	SI	X	BR	7
703	02	D011500434	CA	M	20	SI	X	BR	5
704	01	D011500435	AU	X	SI	SI	X	BR	8
705	01	D011500436	MO	M	43	SI	X	BR	3
706	02	D011500436	AU	M	25	SI	X	BR	5
707	01	D011500437	MO	M	SI	SI	X	BR	8
708	02	D011500437	AU	M	31	SI	X	BR	7
709	01	D011500438	AU	M	65	SI	X	BR	3
710	02	D011500438	AU	F	34	SI	X	BR	5
711	01	D011500440	AU	M	25	SI	X	BR	7
712	02	D011500440	MO	M	36	SI	X	BR	3
713	01	D011500441	AU	M	25	SI	X	BR	5
714	02	D011500441	MO	M	34	SI	X	BR	3
715	01	D011500442	AU	M	44	SI	X	BR	3
716	02	D011500442	MO	X	SI	SI	X	BR	8
717	01	D011500443	CA	X	SI	SI	X	BR	8
718	02	D011500443	MO	M	31	SI	X	BR	3
719	01	D011500444	AU	X	SI	SI	X	BR	8
720	02	D011500444	MO	M	39	SI	X	BR	5
721	01	D011500445	MO	M	27	SI	X	BR	5
722	01	D011500447	AU	F	36	SI	X	BR	7
723	02	D011500447	MO	M	46	SI	X	BR	7
724	01	D011500449	AU	F	31	SI	X	BR	5
725	02	D011500449	MO	M	29	SI	X	BR	3
726	01	D011500450	AU	F	40	SI	X	BR	7
727	02	D011500450	BI	M	13	NE	X	BR	1
728	01	D011500451	AU	M	SI	SI	X	BR	8
729	02	D011500451	MO	M	32	SI	X	BR	3
730	01	D011500452	AU	M	49	SI	X	BR	5
731	02	D011500452	MO	M	32	SI	X	BR	3
732	01	D011500453	AU	X	SI	SI	X	BR	8
733	02	D011500453	MO	M	59	SI	X	BR	8
734	01	D011500454	AU	M	SI	SI	X	BR	8
735	02	D011500454	MO	M	33	SI	X	BR	3
736	01	D011500455	AU	F	44	SI	X	BR	5
737	02	D011500455	MO	M	31	SI	X	BR	3
738	01	D011500456	CM	M	34	SI	X	BR	3
739	02	D011500456	MO	M	37	SI	X	BR	3
740	01	D011500457	AU	F	42	SI	X	BR	7
741	02	D011500457	MO	M	30	SI	X	BR	5
742	01	D011500458	SI	X	SI	SI	X	BR	8
743	02	D011500458	MO	M	26	SI	X	BR	7
744	01	D011500459	CA	X	SI	SI	X	BR	8
745	02	D011500459	MO	M	31	SI	X	BR	7
746	01	D011500460	CA	M	47	SI	X	BR	5
747	02	D011500460	CM	M	43	SI	X	BR	3
748	01	D011500461	CA	M	31	SI	X	BR	8
749	02	D011500461	AU	F	37	SI	X	BR	7
750	01	D011500462	SI	X	SI	SI	X	BR	8
751	02	D011500462	MO	M	21	SI	X	BR	5
752	01	D011500463	AU	X	SI	SI	X	BR	8
753	02	D011500463	MO	M	17	IN	X	BR	3
754	01	D011500464	AU	M	46	SI	X	BR	5
755	02	D011500464	MO	M	SI	SI	X	BR	8
756	01	D011500465	AU	X	SI	SI	X	BR	8
757	02	D011500465	MO	M	34	SI	X	BR	7
758	01	D011500467	AU	F	23	SI	X	BR	8
759	02	D011500467	MO	M	30	SI	X	BR	3
760	01	D011500468	AU	X	SI	SI	X	BR	8
761	02	D011500468	MO	M	34	SI	X	BR	3
762	01	D011500469	MO	M	18	SI	X	BR	3
763	02	D011500469	AU	M	46	SI	X	BR	3
764	01	D011500470	AU	M	67	SI	X	BR	3
765	01	D011500471	MC	M	34	SI	X	BR	8
766	01	D011500472	BI	M	42	NE	X	BR	3
767	02	D011500472	SI	X	SI	SI	X	BR	8
768	01	D011500473	AU	M	18	SI	X	BR	8
769	02	D011500473	AU	M	27	SI	X	BR	3
770	01	D011500474	MO	M	58	SI	X	BR	3
771	02	D011500474	MO	M	SI	SI	X	BR	8
772	01	D011500475	AU	M	30	SI	X	BR	3
773	01	D011500476	MO	M	39	SI	X	BR	3
774	01	D011500477	AU	M	30	SI	X	BR	3
775	02	D011500477	MO	M	33	SI	X	BR	2
776	01	D011500478	AU	F	SI	SI	X	BR	8
777	01	D011500479	MO	M	24	SI	X	BR	5
778	02	D011500479	AU	X	SI	SI	X	BR	8
779	01	D011500480	AU	M	48	SI	X	BR	5
780	02	D011500480	MO	M	SI	SI	X	BR	8
781	01	D011500481	MO	M	31	SI	X	BR	5
782	02	D011500481	MO	M	36	SI	X	BR	5
783	03	D011500481	MO	M	18	SI	X	BR	5
784	01	D011500482	OU	M	39	SI	X	BR	5
785	02	D011500482	MO	M	23	SI	X	BR	5
786	01	D011500483	MO	M	23	SI	X	BR	5
787	02	D011500483	ON	M	53	SI	X	BR	3
788	01	D011500484	MO	M	23	SI	X	BR	3
789	01	D011500485	AU	M	24	SI	X	BR	5
790	02	D011500485	MO	M	23	SI	X	BR	3
791	01	D011500486	MO	M	37	SI	X	BR	3
792	01	D011500487	AU	X	SI	SI	X	BR	8
793	01	D011500488	AU	M	37	SI	X	BR	5
794	02	D011500488	MO	M	39	SI	X	BR	3
795	01	D011500489	SI	X	SI	SI	X	BR	8
796	01	D011500490	AU	M	23	SI	X	BR	7
797	01	D011500491	MO	M	25	SI	X	BR	8
798	02	D011500491	MO	X	SI	SI	X	BR	8
799	01	D011500492	SI	X	SI	SI	X	BR	8
800	01	D011500493	MO	X	SI	SI	X	BR	8
801	01	D011500494	AU	F	33	SI	X	BR	7
802	02	D011500494	MO	M	SI	SI	X	BR	8
803	01	D011500495	AU	F	50	SI	X	BR	7
804	02	D011500495	MO	M	SI	SI	X	BR	8
805	01	D011500497	BI	M	14	NE	X	BR	3
806	02	D011500497	MO	M	19	SI	X	BR	3
807	01	D011500498	MO	M	22	SI	X	BR	3
808	02	D011500498	AU	M	42	SI	X	BR	3
809	01	D011500499	MO	M	21	SI	X	BR	3
810	02	D011500499	AU	M	37	SI	X	BR	3
811	03	D011500499	CA	M	44	SI	X	BR	8
812	01	D011500500	CA	M	68	SI	X	BR	3
813	02	D011500500	CM	M	33	SI	X	BR	5
814	01	D011500501	MO	X	SI	SI	X	BR	8
815	01	D011500502	MO	M	16	IN	X	BR	8
816	02	D011500502	AU	M	42	SI	X	BR	3
817	01	D011500503	CM	M	37	SI	X	BR	5
818	02	D011500503	CA	M	63	SI	X	BR	3
819	01	D011500504	AU	M	27	SI	X	BR	5
820	01	D011500505	MO	M	19	SI	X	BR	3
821	02	D011500505	OU	M	41	SI	X	BR	5
822	03	D011500505	CM	X	SI	SI	X	BR	8
823	01	D011500507	MO	M	SI	SI	X	BR	8
824	02	D011500507	AU	M	29	SI	X	BR	3
825	01	D011500508	AU	F	75	SI	X	BR	3
826	01	D011500510	MO	M	42	SI	X	BR	3
827	02	D011500510	AU	M	29	SI	X	BR	5
828	01	D011500511	MO	M	25	SI	X	BR	5
829	02	D011500511	AU	M	31	SI	X	BR	5
830	01	D011500512	MO	M	29	SI	X	BR	5
831	02	D011500512	AU	M	32	SI	X	BR	5
832	01	D011500513	MO	M	34	SI	X	BR	5
833	02	D011500513	AU	F	28	SI	X	BR	5
834	01	D011500514	AU	F	48	SI	X	BR	6
835	02	D011500514	AU	M	38	SI	X	BR	5
836	01	D011500515	MO	M	26	SI	X	BR	6
837	02	D011500515	AU	M	23	SI	X	BR	6
838	01	D011500517	AU	M	47	SI	X	BR	7
839	02	D011500517	AU	F	24	SI	X	BR	5
840	03	D011500517	ON	M	56	SI	X	BR	3
841	01	D011500518	AU	M	26	SI	X	BR	8
842	01	D011500519	BI	M	18	NE	X	BR	3
843	02	D011500519	CM	M	SI	SI	X	BR	8
844	01	D011500520	MO	M	32	SI	X	BR	6
845	02	D011500520	AU	M	69	SI	X	BR	4
846	01	D011500521	MO	M	41	SI	X	BR	2
847	02	D011500521	AU	M	65	SI	X	BR	7
848	01	D011500522	AU	X	SI	SI	X	BR	8
849	02	D011500522	MO	M	38	SI	X	BR	2
850	01	D011500523	CA	M	SI	SI	X	BR	8
851	02	D011500523	AU	M	27	SI	X	BR	7
852	03	D011500523	OU	M	59	SI	X	BR	3
853	01	D011500524	MO	M	35	SI	X	BR	5
854	02	D011500524	AU	F	40	SI	X	BR	7
855	01	D011500525	MO	M	50	SI	X	BR	5
856	02	D011500525	AU	M	39	SI	X	BR	3
857	01	D011500526	AU	F	19	SI	X	BR	5
858	02	D011500526	AU	X	SI	SI	X	BR	8
859	01	D011500527	MO	M	27	SI	X	BR	5
860	02	D011500527	AU	M	68	SI	X	BR	2
861	03	D011500527	CM	M	36	SI	X	BR	4
862	01	D011500528	MO	M	35	SI	X	BR	3
863	02	D011500528	MO	M	40	SI	X	BR	5
864	01	D011500529	MO	M	25	SI	X	BR	6
865	02	D011500529	AU	M	23	SI	X	BR	5
866	01	D011500530	MO	M	29	SI	X	BR	5
867	02	D011500530	AU	F	25	SI	X	BR	5
868	01	D011500531	MO	M	24	SI	X	BR	3
869	01	D011500532	SI	X	SI	SI	X	BR	8
870	01	D011500533	MO	M	43	SI	X	BR	5
871	02	D011500533	AU	M	51	SI	X	BR	7
872	01	D011500534	MO	M	36	SI	X	BR	5
873	01	D011500535	AU	M	25	SI	X	BR	7
874	02	D011500535	AU	F	SI	SI	X	BR	8
875	03	D011500535	CM	F	SI	SI	X	BR	8
876	01	D011500536	AU	F	62	SI	X	BR	7
877	02	D011500536	AU	M	83	SI	X	BR	3
878	03	D011500536	AU	M	34	SI	X	BR	8
879	01	D011500537	AU	M	37	SI	X	BR	5
880	02	D011500537	MO	M	18	SI	X	BR	3
881	01	D011500538	AU	M	52	SI	X	BR	5
882	02	D011500538	MO	M	19	SI	X	BR	3
883	01	D011500539	MO	M	52	SI	X	BR	3
884	02	D011500539	BI	M	42	NE	X	BR	3
885	01	D011500540	MO	X	SI	SI	X	BR	8
886	01	D011500541	AU	X	SI	SI	X	BR	8
887	02	D011500541	MO	M	33	SI	X	BR	5
888	01	D011500542	MO	M	30	SI	X	BR	3
889	02	D011500542	AU	M	28	SI	X	BR	7
890	03	D011500542	AU	M	39	SI	X	BR	7
891	04	D011500542	AU	M	75	SI	X	BR	3
892	01	D011500543	AU	M	23	SI	X	BR	8
893	02	D011500543	MO	M	31	SI	X	BR	6
894	01	D011500544	MO	M	53	SI	X	BR	8
895	01	D011500545	AU	X	SI	SI	X	BR	8
896	02	D011500545	MO	M	53	SI	X	BR	7
897	01	D011500546	BI	M	40	NE	X	BR	5
898	02	D011500546	AU	X	SI	SI	X	BR	8
899	01	D011500547	AU	M	30	SI	X	BR	5
900	02	D011500547	AU	M	35	SI	X	BR	3
901	01	D011500548	MO	M	38	SI	X	BR	3
902	02	D011500548	AU	F	57	SI	X	BR	3
903	01	D011500549	MO	M	23	SI	X	BR	8
904	02	D011500549	AU	X	SI	SI	X	BR	8
905	01	D011500550	MO	M	18	SI	X	BR	3
906	02	D011500550	AU	X	SI	SI	X	BR	8
907	01	D011500551	OU	M	55	SI	X	BR	3
908	01	D011500552	ON	M	44	SI	X	BR	3
909	02	D011500552	CM	X	SI	SI	X	BR	8
910	01	D011500553	AU	F	51	SI	X	BR	5
911	01	D011500554	MO	F	36	SI	X	BR	5
912	02	D011500554	AU	M	42	SI	X	BR	5
913	01	D011500555	MO	X	SI	SI	X	BR	8
914	01	D011500556	MO	M	37	SI	X	BR	3
915	02	D011500556	AU	X	SI	SI	X	BR	8
916	01	D011500557	MO	M	23	SI	X	BR	3
917	02	D011500557	AU	M	50	SI	X	BR	3
918	01	D011500558	CM	M	23	SI	X	BR	3
919	02	D011500558	AU	M	25	SI	X	BR	5
920	01	D011500559	MO	M	19	SI	X	BR	3
921	01	D011500560	MO	M	25	SI	X	BR	3
922	02	D011500560	AU	M	36	SI	X	BR	3
923	01	D011500561	CM	M	30	SI	X	BR	8
924	02	D011500561	AU	M	22	SI	X	BR	8
925	01	D011500562	MO	M	19	SI	X	BR	3
926	02	D011500562	AU	X	SI	SI	X	BR	8
927	01	D011500563	AU	M	41	SI	X	BR	3
928	02	D011500563	MO	M	SI	SI	X	BR	8
929	01	D011500564	MO	F	28	SI	X	BR	5
930	02	D011500564	AU	F	30	SI	X	BR	7
931	01	D011500565	MO	M	25	SI	X	BR	8
932	02	D011500565	AU	X	SI	SI	X	BR	8
933	01	D011500566	AU	M	25	SI	X	BR	5
934	02	D011500566	MO	M	SI	SI	X	BR	8
935	01	D011500567	AU	X	SI	SI	X	BR	8
936	01	D011500568	CM	X	SI	SI	X	BR	8
937	02	D011500568	MO	M	33	SI	X	BR	5
938	01	D011500569	MO	X	SI	SI	X	BR	8
939	01	D011500570	MO	M	SI	SI	X	BR	8
940	01	D011500571	AU	F	35	SI	X	BR	7
941	02	D011500571	AU	F	SI	SI	X	BR	8
942	01	D011500572	AU	X	SI	SI	X	BR	8
943	02	D011500572	MO	M	37	SI	X	BR	3
944	01	D011500573	CA	M	26	SI	X	BR	5
945	02	D011500573	BI	M	33	NE	X	BR	3
946	01	D011500575	CA	X	SI	SI	X	BR	8
947	02	D011500575	CM	M	34	SI	X	BR	8
948	01	D011500577	OU	M	60	SI	X	BR	5
949	01	D011500579	CM	M	55	SI	X	BR	7
950	02	D011500579	MO	M	66	SI	X	BR	7
951	01	D011500581	AU	M	30	SI	X	BR	7
952	02	D011500581	MO	M	23	SI	X	BR	5
953	01	D011500582	AU	M	42	SI	X	BR	7
954	02	D011500582	MO	M	42	SI	X	BR	7
955	01	D011500583	JI	F	37	SI	X	BR	7
956	01	D011500584	MO	F	36	SI	X	BR	3
957	01	D011500585	MO	X	SI	SI	X	BR	8
958	02	D011500585	CM	M	58	SI	X	BR	7
959	01	D011500586	MO	X	SI	SI	X	BR	8
960	02	D011500586	MO	M	19	SI	X	BR	3
961	01	D011500587	MO	M	20	SI	X	BR	3
962	02	D011500587	AU	M	43	SI	X	BR	3
963	01	D011500588	MO	M	SI	SI	X	BR	8
964	02	D011500588	AU	F	38	SI	X	BR	7
965	01	D011500589	MO	M	28	SI	X	BR	5
966	02	D011500589	AU	M	32	SI	X	BR	5
967	01	D011500590	MO	M	28	SI	X	BR	7
968	02	D011500590	AU	X	SI	SI	X	BR	8
969	01	D011500591	AU	F	47	SI	X	BR	5
970	01	D011500592	MO	M	23	SI	X	BR	6
971	01	D011500594	AU	M	22	SI	X	BR	5
972	01	D011500595	OU	M	38	SI	X	BR	5
973	02	D011500595	BI	M	70	NE	X	BR	8
974	01	D011500597	MO	M	44	SI	X	BR	7
975	01	D011500598	AU	M	38	SI	X	BR	3
976	01	D011500599	MO	M	35	SI	X	BR	7
977	01	D011500600	AU	M	60	SI	X	BR	5
978	02	D011500600	AU	M	50	SI	X	BR	2
979	03	D011500600	AU	X	SI	SI	X	BR	8
980	01	D011500601	MO	F	31	SI	X	BR	8
981	02	D011500601	AU	M	37	SI	X	BR	8
982	01	D011500602	AU	F	51	SI	X	BR	7
983	01	D011500603	MO	M	40	SI	X	BR	5
984	02	D011500603	AU	F	26	SI	X	BR	7
985	01	D011500604	MO	M	31	SI	X	BR	5
986	01	D011500605	MO	M	31	SI	X	BR	3
987	02	D011500605	AU	M	39	SI	X	BR	3
988	01	D011500606	MO	M	SI	SI	X	BR	8
989	02	D011500606	AU	F	26	SI	X	BR	7
990	03	D011500606	AU	F	SI	SI	X	BR	8
991	01	D011500607	MO	M	26	SI	X	BR	6
992	02	D011500607	AU	M	19	SI	X	BR	5
993	01	D011500608	AU	M	42	SI	X	BR	2
994	02	D011500608	CM	M	32	SI	X	BR	3
995	01	D011500609	AU	M	SI	SI	X	BR	8
996	02	D011500609	AU	F	53	SI	X	BR	7
997	01	D011500610	MO	M	37	SI	X	BR	3
998	01	D011500611	ON	M	26	SI	X	BR	2
999	01	D011500612	MO	M	32	SI	X	BR	3
1000	02	D011500612	CA	M	40	SI	X	BR	5
1001	01	D011500613	ON	X	SI	SI	X	BR	8
1002	01	D011500614	MO	M	32	SI	X	BR	7
1003	02	D011500614	AU	M	41	SI	X	BR	5
1004	01	D011500615	MO	M	35	SI	X	BR	7
1005	02	D011500615	AU	F	38	SI	X	BR	5
1006	01	D011500616	AU	F	65	SI	X	BR	7
1007	02	D011500616	AU	X	SI	SI	X	BR	8
1008	01	D011500617	MO	M	33	SI	X	BR	5
1009	02	D011500617	AU	M	SI	SI	X	BR	8
1010	01	D011500618	MO	M	22	SI	X	BR	6
1011	02	D011500618	AU	X	SI	SI	X	BR	8
1012	01	D011500619	AU	M	21	SI	X	BR	5
1013	01	D011500620	MO	M	54	SI	X	BR	8
1014	02	D011500620	AU	M	25	SI	X	BR	5
1015	01	D011500621	OU	M	SI	SI	X	BR	8
1016	01	D011500622	MO	M	43	SI	X	BR	3
1017	02	D011500622	CM	X	SI	SI	X	BR	8
1018	01	D011500623	AU	M	27	SI	X	BR	5
1019	02	D011500623	AU	F	44	SI	X	BR	6
1020	01	D011500624	SI	X	SI	SI	X	BR	8
1021	01	D011500626	MO	M	33	SI	X	BR	5
1022	02	D011500626	CM	M	26	SI	X	BR	5
1023	01	D011500627	MO	M	20	SI	X	BR	8
1024	01	D011500628	AU	M	40	SI	X	BR	5
1025	01	D011500630	AU	F	49	SI	X	BR	7
1026	02	D011500630	MO	M	SI	SI	X	BR	8
1027	01	D011500631	AU	M	73	SI	X	BR	5
1028	01	D011500632	OU	M	35	SI	X	BR	5
1029	01	D011500633	CM	M	22	SI	X	BR	2
1030	01	D011500634	AU	M	26	SI	X	BR	8
1031	01	D011500635	AU	F	47	SI	X	BR	8
1032	02	D011500635	AU	M	31	SI	X	BR	8
1033	01	D011500636	MO	M	25	SI	X	BR	8
1034	01	D011500637	AU	X	SI	SI	X	BR	8
1035	02	D011500637	BI	M	26	NE	X	BR	6
1036	01	D011500638	OU	M	50	SI	X	BR	8
1037	01	D011500639	AU	X	SI	SI	X	BR	8
1038	02	D011500639	MO	M	18	SI	X	BR	8
1039	01	D011500640	AU	F	63	SI	X	BR	5
1040	02	D011500640	MO	M	21	SI	X	BR	3
1041	01	D011500641	AU	X	SI	SI	X	BR	8
1042	02	D011500641	MO	M	68	SI	X	BR	7
1043	01	D011500642	AU	M	35	SI	X	BR	2
1044	02	D011500642	AU	M	24	SI	X	BR	8
1045	03	D011500642	AU	M	43	SI	X	BR	8
1046	04	D011500642	AU	M	27	SI	X	BR	8
1047	05	D011500642	AU	F	35	SI	X	BR	5
1048	01	D011500643	CM	M	28	SI	X	BR	7
1049	02	D011500643	MO	M	24	SI	X	BR	3
1050	01	D011500644	MO	M	36	SI	X	BR	3
1051	01	D011500645	MO	M	41	SI	X	BR	5
1052	01	D011500646	MO	M	42	SI	X	BR	5
1053	01	D011500647	AU	X	SI	SI	X	BR	8
1054	02	D011500647	MO	M	22	SI	X	BR	5
1055	01	D011500648	CM	M	31	SI	X	BR	3
1056	02	D011500648	MO	M	31	SI	X	BR	5
1057	01	D011500649	MO	M	41	SI	X	BR	3
1058	01	D011500650	AU	M	48	SI	X	BR	3
1059	01	D011500652	MO	M	31	SI	X	BR	5
