id_acidente	id_veiculo	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
D031001715	01	MO	DJK6323	M	25	SI	X	BR	3
D031001715	02	AU	JOT2502	M	54	SI	X	BR	7
D031001716	01	MO	EJQ4291	M	20	SI	X	BR	3
D031001716	02	AU	FRS7006	M	45	SI	X	BR	7
D031001718	01	MO	DUZ6129	M	28	SI	X	BR	5
D031001718	02	AU	CBQ4505	M	33	SI	X	BR	8
D031001719	01	MO	DOQ0678	M	20	SI	X	BR	5
D031001719	02	OU	DTB7699	M	60	HA	X	BR	3
D031001720	01	CA	BYH3337	M	31	SI	X	BR	3
D031001720	02	ON	DJE3100	M	24	SI	X	BR	5
D031001720	03	AU	ENM7121	M	43	SI	X	BR	3
D031001720	04	AU	BZE8319	M	38	SI	X	BR	3
D031001720	05	AU	CGO4449	M	44	SI	X	BR	5
D031001720	06	AU	CFP4319	M	20	SI	X	BR	5
D031001720	07	CM	DCO0496	M	45	SI	X	BR	5
D031001721	01	MO	DOA7892	M	37	SI	X	BR	3
D031001721	02	CM	EJC3975	F	29	SI	X	BR	7
D031001722	01	MO	DOI1588	M	37	SI	X	BR	5
D031001722	02	ON	DTD1933	M	39	SI	X	BR	3
D031001723	01	MO	DZO2118	M	36	SI	X	BR	8
D031001723	02	CM	DVE4939	M	27	SI	X	BR	5
D031001724	01	AU	BOA0989	M	44	SI	X	BR	8
D031001725	01	AU	DYE1097	F	21	SI	X	BR	6
D031001725	02	OU	DTA6602	M	36	HA	X	BR	3
D031001726	01	MO	EFK1096	M	44	SI	X	BR	7
D031001726	02	AU	DIO4166	M	28	SI	X	BR	7
D031001727	01	MO	DRY6209	M	19	SI	X	BR	5
D031001727	02	AU	CAB3195	M	39	IN	X	SA	3
D031001728	01	MO	DGS4767	M	26	SI	X	BR	5
D031001728	02	AU	DNB8238	F	41	SI	X	BR	7
D031001729	01	MO	DOI9657	M	24	SI	X	BR	3
D031001729	02	CA	BUC4714	M	37	SI	X	BR	3
D031001730	01	CM	EBH0677	F	20	IN	X	BR	3
D031001731	01	OU	DTC8429	M	39	HA	X	BR	3
D031001731	02	AU	BRI9047	M	45	IN	X	BR	3
D031001732	01	CM	EBL5695	M	33	SI	X	BR	5
D031001732	02	MO	BXV7710	M	29	IN	X	BR	2
D031001733	01	MO	DUY7487	M	25	IN	X	BR	2
D031001734	01	CM	BTU1153	M	53	SI	X	BR	2
D031001735	01	AU	CBF2398	M	50	IN	X	BR	8
D031001736	01	AU	EVA0000	X	SI	SI	X	BR	8
D031001736	02	BI	       	M	28	NE	X	BR	5
D031001737	01	AU	CTP1523	M	22	IN	X	BR	5
D031001737	02	AU	CJM4365	M	29	SI	X	BR	5
D031001738	01	AU	DVB7507	M	61	SI	X	BR	5
D031001739	01	AU	DIR3792	F	31	HA	X	BR	5
D031001739	02	AU	DWS7613	F	51	HA	X	BR	7
D031001741	01	MO	EJO5273	M	27	SI	X	BR	3
D031001742	01	MO	DUX1324	M	41	SI	X	BR	2
D031001743	01	MO	DZR0328	M	19	SI	X	BR	2
D031001743	02	BI	       	M	55	NE	X	BR	2
D031001744	01	AU	DPP2386	M	28	SI	X	BR	2
D031001744	02	CA	DGX2869	M	22	SI	X	BR	5
D031001745	01	MO	EJM8615	M	41	SI	X	BR	7
D031001747	01	CA	CZC7272	M	SI	SI	X	BR	8
D031001747	02	AU	CTA6820	M	73	SI	X	BR	3
D031001748	01	MO	       	X	SI	SI	X	BR	8
D031001749	01	MO	EVA0000	M	SI	SI	X	BR	8
D031001750	01	AU	DMS9617	M	22	SI	X	BR	6
D031001750	02	MO	DOB1893	M	27	SI	X	BR	3
D031001751	01	MO	EFK5412	M	28	SI	X	BR	3
D031001751	02	AU	CRM4805	M	32	SI	X	BR	5
D031001752	01	MO	EJN9874	M	25	SI	X	BR	5
D031001752	02	MO	DYZ5249	M	19	SI	X	BR	3
D031001753	01	MO	BRV8179	M	20	SI	X	BR	3
D031001753	02	AU	CKM9274	M	25	SI	X	BR	5
D031001754	01	OU	CVP8897	M	49	HA	X	BR	8
D031001755	01	AU	DRS7065	M	26	SI	X	BR	3
D031001756	01	MO	DYW4292	M	24	SI	X	BR	3
D031001757	01	AU	SI     	X	SI	SI	X	BR	8
D031001758	01	MO	DOF6413	M	27	SI	X	BR	5
D031001758	02	AU	BVY2983	F	43	SI	X	BR	3
D031001759	01	MO	DYZ5642	M	28	SI	X	BR	3
D031001759	02	AU	EEG5584	F	55	SI	X	BR	7
D031001760	01	AU	BJC3576	M	36	SI	X	BR	2
D031001760	02	AU	EKK6813	F	25	SI	X	BR	6
D031001761	01	AU	ELS7490	F	30	SI	X	BR	7
D031001761	02	AU	CQI3694	M	44	SI	X	AA	8
D031001762	01	AU	EEQ4179	F	27	SI	X	BR	5
D031001762	02	AU	DID2691	M	SI	SI	X	BR	8
D031001763	01	ON	DTA2846	M	52	SI	X	BR	3
D031001763	02	AU	CTB4316	M	67	SI	X	BR	5
D031001764	01	MO	DUV3168	M	16	IN	X	BR	3
D031001764	02	CM	BXM3765	M	36	SI	X	BR	2
D031001765	01	MO	DVX2791	M	40	SI	X	BR	8
D031001765	02	AU	EBV4642	F	33	SI	X	BR	5
D031001766	01	SI	EVA0000	X	SI	SI	X	BR	8
D031001767	01	MO	DZQ9444	F	29	SI	X	BR	3
D031001767	02	AU	CYE4414	M	41	SI	X	BR	8
D031001768	01	MO	DJI4729	M	27	SI	X	BR	3
D031001768	02	AU	EBW6334	F	30	SI	X	BR	4
D031001769	01	MO	DOF3931	M	35	SI	X	BR	5
D031001769	02	AU	JKX5649	M	19	IN	X	BR	8
D031001770	01	OU	SI     	X	SI	HA	X	BR	8
D031001771	01	MO	JJO5624	M	28	IN	X	BR	2
D031001772	01	AU	CKM5304	M	33	SI	X	BR	5
D031001772	02	CM	DPM1272	M	56	SI	X	BR	3
D031001773	01	SI	EVA0000	X	SI	SI	X	BR	8
D031001774	01	AU	CIZ1557	M	48	HA	X	AA	8
D031001774	02	AU	CJS9464	M	40	HA	X	AA	3
D031001775	01	MO	DJV3944	M	23	SI	X	BR	3
D031001775	02	CM	CRG7253	M	33	SI	X	BR	5
D031001776	01	MO	EVA0000	X	SI	SI	X	BR	8
D031001777	01	MO	DGH6181	M	36	SI	X	BR	3
D031001777	02	AU	DDB7706	M	31	SI	X	BR	8
D031001778	01	MO	DXI5223	M	27	SI	X	BR	5
D031001778	02	AU	EVA0000	X	SI	SI	X	BR	8
D031001779	01	AU	DCX4894	M	15	IN	X	BR	3
D031001780	01	AU	CPA4938	M	70	SI	X	BR	2
D031001780	02	AU	EJF0559	M	49	SI	X	BR	3
D031001781	01	AU	DUS4307	M	SI	SI	X	BR	8
D031001782	01	AU	DOH4158	M	51	SI	X	BR	3
D031001783	01	MO	EGY2349	M	21	SI	X	BR	5
D031001784	01	BI	       	M	37	NE	X	BR	5
D031001784	02	MO	DTF5759	M	27	SI	X	BR	3
D031001785	01	AU	DQY9813	M	24	SI	X	SA	5
D031001785	02	AU	EHY1566	F	26	SI	X	BR	5
D031001785	03	AU	GSF9352	M	30	SI	X	BR	3
D031001785	04	AU	KLG7418	M	38	SI	X	BR	2
D031001786	01	MO	EJN1273	M	35	HA	X	BR	5
D031001786	02	AU	DCF1357	M	52	HA	X	BR	3
D031001788	01	AU	DHV7719	M	24	SI	X	BR	2
D031001789	01	AU	DFT2663	M	40	SI	X	BR	5
D031001789	02	CA	ACG2487	M	34	SI	X	BR	2
D031001790	01	MO	DOB9845	M	19	SI	X	BR	6
D031001790	02	AU	BZV1850	F	SI	SI	X	BR	8
D031001791	01	CM	DJP5351	M	53	SI	X	BR	3
D031001792	01	MO	EJO4340	M	24	SI	X	BR	5
D031001792	02	AU	CRC4211	M	38	SI	X	BR	3
D031001793	01	MO	DOA7834	M	SI	SI	X	BR	8
D031001794	01	AU	EBH4890	M	22	SI	X	BR	5
D031001794	02	AU	GNU7801	M	42	SI	X	BR	3
D031001795	01	MO	DOE5204	M	29	SI	X	BR	2
D031001795	02	OU	DTB7604	M	44	HA	X	BR	3
D031001796	01	MO	EJQ6038	M	19	SI	X	BR	3
D031001796	02	CM	MQX5833	M	40	SI	X	BR	8
D031001797	01	AU	CFA3854	F	42	SI	X	BR	8
D031001797	02	AU	BOI5308	M	51	SI	X	BR	3
D031001797	03	AU	DYA4779	F	43	SI	X	BR	7
D031001798	01	AU	BNQ9765	M	43	SI	X	BR	8
D031001798	02	AU	BNI3012	M	25	IN	X	BR	8
D031001798	03	ON	ECT5833	M	38	SI	X	BR	3
D031001799	01	MO	DZS4272	M	27	SI	X	BR	3
D031001799	02	SI	EVA0000	X	SI	SI	X	BR	8
D031001800	01	MO	DXK1727	M	19	SI	X	BR	5
D031001800	02	AU	BOS4813	M	38	SI	X	BR	3
D031001801	01	MO	DZO5679	M	21	SI	X	BR	4
D031001802	01	MO	BYK9521	M	21	IN	X	BR	3
D031001803	01	AU	CDJ6174	M	54	SI	X	BR	2
D031001804	01	MO	DRW4853	M	29	SI	X	BR	5
D031001804	02	AU	BFB3693	M	SI	SI	X	BR	8
D031001805	01	AU	EEN6354	M	37	SI	X	BR	5
D031001806	01	MO	DZP5009	M	24	SI	X	BR	6
D031001807	01	CM	HBU8913	M	28	SI	X	BR	2
D031001807	02	MO	EVA0000	X	SI	SI	X	BR	8
D031001808	01	CM	DTB9805	M	34	SI	X	BR	3
D031001808	02	BI	       	M	11	NE	X	BR	3
D031001809	01	AU	HJG4488	M	SI	SI	X	BR	8
D031001810	01	AU	DSS1281	M	47	SI	X	BR	7
D031001810	02	AU	EGS6088	M	46	SI	X	BR	7
D031001810	03	MO	CTV5801	M	22	SI	X	BR	5
D031001811	01	MO	EVA0000	X	SI	SI	X	BR	8
D031001812	01	MO	EFK3839	M	38	SI	X	BR	3
D031001813	01	MO	DZM9725	M	40	SI	X	BR	3
D031001813	02	AU	BGS6011	M	34	SI	X	BR	3
D031001814	01	AU	CIS9712	M	49	SI	X	BR	3
D031001815	01	AU	DDO6773	M	22	SI	X	BR	5
D031001815	02	CM	CDE3682	M	28	SI	X	BR	5
D031001816	01	AU	EVA0000	X	SI	SI	X	BR	8
D031001816	02	MO	EGY2478	M	37	SI	X	BR	3
D031001817	01	MO	DUW7715	M	52	SI	X	BR	5
D031001817	02	AU	EVA0000	X	SI	SI	X	BR	8
D031001818	01	AU	HUH3336	M	31	SI	X	SA	3
D031001818	02	AU	DFF0564	M	54	SI	X	BR	3
D031001819	01	CM	DPG7040	M	32	IN	X	AA	5
D031001819	02	AU	IIM7674	M	50	SI	X	BR	4
D031001820	01	MO	EFK1863	M	21	SI	X	BR	3
D031001821	01	MO	DYZ8592	M	SI	SI	X	BR	8
D031001822	01	MO	DAG2697	M	20	SI	X	BR	8
D031001822	02	AU	BPN3659	M	36	IN	X	BR	4
D031001823	01	MO	DZP1705	M	35	SI	X	BR	5
D031001823	02	AU	BXT6616	F	30	SI	X	BR	3
D031001824	01	CM	GAL4800	X	SI	SI	X	BR	8
D031001824	02	MO	EGZ2508	M	26	SI	X	BR	5
D031001825	01	MO	CQS7763	M	16	IN	X	BR	3
D031001825	02	BI	       	M	10	NE	X	BR	3
D031001826	01	MO	EII3762	M	32	SI	X	BR	8
D031001826	02	AU	ELK0994	F	26	SI	X	BR	7
D031001827	01	AU	EVA0000	X	SI	SI	X	BR	8
D031001827	02	MO	DPD1992	M	20	SI	X	BR	5
D031001829	01	OU	DTB2254	M	46	HA	X	BR	3
D031001830	01	AU	CFG1067	M	57	SI	X	BR	3
D031001831	01	MO	DGH1892	M	48	SI	X	BR	3
D031001831	02	AU	CGB6458	M	40	SI	X	BR	4
D031001832	01	MO	DHI8317	M	30	HA	X	BR	3
D031001832	02	AU	BON7956	F	38	HA	X	BR	5
D031001833	01	AU	DWN5737	M	61	HA	X	BR	3
D031001833	02	AU	BHP7490	F	30	HA	X	BR	5
D031001834	01	AU	BPD8563	F	27	HA	X	BR	7
D031001834	02	MO	DUY1356	M	22	HA	X	BR	5
D031001835	01	MO	EJR2835	M	24	HA	X	BR	4
D031001836	01	MO	EJP1834	M	22	IN	X	BR	5
D031001836	02	MO	DYW9214	M	20	HA	X	BR	4
D031001836	03	AU	EMH2813	M	37	SI	X	BR	7
D031001837	01	MO	EJO3320	M	21	SI	X	BR	5
D031001837	02	AU	CPD5951	M	35	SI	X	BR	6
D031001838	01	MO	DJV0296	M	27	SI	X	BR	8
D031001839	01	MO	BYK6213	M	27	SI	X	BR	3
D031001839	02	AU	MVV9176	M	28	SI	X	BR	7
D031001840	01	MO	DPH4295	M	21	SI	X	BR	5
D031001840	02	AU	BPL6706	M	42	SI	X	BR	8
D031001841	01	MO	EVA0000	X	SI	SI	X	BR	8
D031001842	01	MO	DZL0625	M	35	HA	X	BR	3
D031001843	01	MO	DXL7284	M	26	SI	X	BR	5
D031001843	02	AU	DJO4380	M	53	SI	X	BR	5
D031001844	01	AU	CEB5272	M	41	IN	X	BR	5
D031001845	01	CM	DTC8669	M	26	SI	X	BR	3
D031001846	01	MO	DZT2360	M	20	SI	X	BR	3
D031001846	02	AU	EBB6220	M	30	SI	X	BR	7
D031001847	01	MO	EFK7572	M	35	IN	X	BR	8
D031001847	02	AU	BGC6319	M	33	SI	X	BR	4
D031001848	01	MO	DZL2810	M	31	SI	X	BR	3
D031001849	01	AU	CGS2685	F	42	SI	X	BR	7
D031001850	01	AU	EBX3345	M	50	SI	X	BR	5
D031001851	01	AU	EVA0000	X	SI	SI	X	BR	8
D031001852	01	OU	ECT7627	M	37	HA	X	BR	3
D031001852	02	OU	DJB3430	M	28	HA	X	BR	3
D031001853	01	AU	EBD8194	F	43	SI	X	BR	7
D031001854	01	AU	CSP3963	M	63	SI	X	BR	8
D031001854	02	AU	DLR6358	F	32	SI	X	BR	7
D031001855	01	AU	EJG8592	M	41	SI	X	BR	7
D031001856	01	AU	DPR0525	F	26	SI	X	BR	7
D031001856	02	AU	COF2185	M	SI	SI	X	BR	8
D031001856	03	ON	       	X	SI	SI	X	BR	8
D031001857	01	AU	CKK7260	F	20	HA	X	BR	3
D031001857	02	AU	EBW6446	M	26	HA	X	BR	3
D031001858	01	AU	CFP0416	M	24	SI	X	BR	5
D031001859	01	AU	EBZ3503	F	53	SI	X	BR	7
D031001859	02	CM	DIE4083	M	53	SI	X	BR	3
D031001860	01	OU	DJB8569	M	29	HA	X	BR	5
D031001860	02	MO	DZO5039	M	52	SI	X	BR	8
D031001861	01	MO	DXN3042	M	44	SI	X	BR	6
D031001861	02	AU	ELB9187	M	20	SI	X	BR	6
D031001862	01	AU	DNI2538	F	43	HA	X	BR	7
D031001863	01	MO	BFZ4445	M	56	SI	X	BR	3
D031001863	02	AU	CZX6004	M	47	SI	X	BR	8
D031001864	01	MO	BRV7437	M	35	SI	X	BR	8
D031001864	02	AU	DOO4975	M	43	SI	X	BR	8
D031001865	01	MO	EGY7512	M	27	SI	X	BR	8
D031001865	02	AU	CYR9524	M	48	SI	X	BR	3
D031001866	01	MO	DJJ5742	M	30	SI	X	BR	5
D031001866	02	SI	EVA0000	X	SI	SI	X	BR	8
D031001866	03	CA	DTA7745	M	33	SI	X	BR	8
D031001867	01	MO	EJN8814	M	33	SI	X	BR	3
D031001867	02	MO	DUV7514	M	28	SI	X	BR	3
D031001868	01	MO	ALV1475	M	32	SI	X	BR	2
D031001868	02	ON	CZZ5940	M	53	SI	X	BR	5
D031001869	01	MO	DZU7502	M	32	SI	X	BR	8
D031001870	01	AU	DYJ9866	M	42	SI	X	BR	5
D031001870	02	AU	GUH7690	M	40	IN	X	BR	3
D031001871	01	AU	CRE7525	M	56	SI	X	SA	5
D031001871	02	AU	DWQ0365	F	24	SI	X	BR	5
D031001871	03	AU	KLU1883	M	30	SI	X	BR	7
D031001872	01	MO	DGH0829	M	28	SI	X	BR	5
D031001872	02	AU	BRC4790	M	45	SI	X	BR	3
D031001873	01	AU	CPC2624	M	35	SI	X	BR	3
D031001873	02	CM	ECO9007	F	44	SI	X	BR	7
D031001873	03	OU	DJB8578	M	48	HA	X	BR	3
D031001874	01	AU	BPO1247	M	31	SI	X	BR	3
D031001875	01	AU	EVA0000	X	SI	SI	X	BR	8
D031001876	01	AU	EFM0088	M	20	SI	X	BR	3
D031001877	01	OU	DJC1490	M	49	HA	X	BR	3
D031001878	01	OU	DJB5654	M	31	HA	X	BR	3
D031001879	01	MO	EJN6945	M	20	IN	X	BR	3
D031001879	02	ON	DTD2107	M	23	SI	X	BR	5
D031001880	01	MO	DZO4941	M	17	IN	X	BR	2
D031001881	01	AU	DLL9328	M	41	SI	X	BR	5
D031001882	01	MO	DZN7354	M	35	SI	X	BR	3
D031001883	01	AU	CDA2070	M	31	SI	X	BR	5
D031001883	02	MO	EHG4749	M	22	SI	X	BR	8
D031001884	01	MO	EKC5686	M	21	SI	X	BR	5
D031001884	02	AU	CFO7864	M	22	SI	X	BR	5
D031001885	01	MO	BPS1221	M	19	SI	X	BR	5
D031001885	02	AU	KMU0390	M	44	SI	X	BR	5
D031001886	01	CA	EVA0000	X	SI	SI	X	BR	8
D031001887	01	AU	CPM2299	M	58	HA	X	BR	5
D031001887	02	MO	DRY0660	M	26	HA	X	BR	5
D031001888	01	AU	FFQ1958	M	42	SI	X	BR	3
D031001888	02	MO	EGZ5949	M	21	SI	X	BR	3
D031001889	01	MO	DYZ7871	M	26	SI	X	BR	3
D031001890	01	AU	FJG8628	M	19	SI	X	BR	5
D031001890	02	AU	BWC4097	M	SI	IN	X	BR	8
D031001891	01	AU	CJI5772	M	42	SI	X	BR	5
D031001891	02	AU	ARC6500	M	34	SI	X	BR	2
D031001891	03	MO	       	M	18	IN	X	BR	2
D031001892	01	MO	       	M	16	IN	X	BR	2
D031001893	01	AU	DJP0053	M	62	HA	X	BR	3
D031001893	02	MO	EHA6396	M	19	HA	X	BR	5
D031001894	01	MO	DZT1351	M	23	IN	X	BR	2
D031001895	01	AU	EVA0000	X	SI	SI	X	BR	8
D031001895	02	BI	       	M	 8	NE	X	BR	1
D031001896	01	AU	KOH7955	M	43	SI	X	BR	3
D031001896	02	MO	BRR2483	M	59	SI	X	BR	3
D031001898	01	OU	DTD2483	M	45	HA	X	BR	3
D031001899	01	AU	CTB2153	M	23	HA	X	BR	5
D031001899	02	AU	CCR9264	M	35	HA	X	BR	7
D031001900	01	CM	BOO5303	X	SI	SI	X	BR	8
D031001901	01	OU	CYB8229	M	46	HA	X	BR	3
D031001902	01	AU	BTF3782	M	37	SI	X	BR	3
D031001903	01	ON	DTE0510	M	55	SI	X	BR	5
D031001903	02	MO	DRW1562	M	25	SI	X	BR	3
D031001904	01	AU	EJP0143	M	22	HA	X	BR	5
D031001905	01	OU	DJC0650	M	SI	HA	X	BR	8
D031001906	01	AU	DRG1173	M	28	SI	X	BR	5
D031001906	02	AU	DOG8346	X	SI	SI	X	BR	8
D031001906	03	AU	DZG9676	X	SI	SI	X	BR	8
D031001906	04	AU	DJG0214	X	SI	SI	X	BR	8
D031001906	05	AU	EEX9878	X	SI	SI	X	BR	8
D031001907	01	SI	       	M	25	SI	X	BR	5
D031001908	01	MO	CGW5175	M	37	IN	X	BR	8
D031001908	02	AU	DIM4423	M	38	SI	X	BR	3
D031001909	01	MO	EIE0243	M	21	SI	X	BR	3
D031001909	02	CM	DIP7057	M	32	SI	X	BR	7
D031001910	01	MO	DYV9478	M	25	SI	X	AA	5
D031001911	01	MO	CKS1556	M	24	SI	X	BR	5
D031001911	02	AU	DRA1593	F	20	SI	X	BR	5
D031001912	01	MO	DUX9176	M	28	IN	X	BR	3
D031001912	02	AU	GAL4994	M	27	SI	X	BR	8
D031001913	01	MO	DZR4496	M	30	SI	X	BR	5
D031001913	02	AU	DER8793	M	50	SI	X	BR	7
D031001914	01	AU	DSI6774	M	41	SI	X	BR	7
D031001915	01	MO	EJP2514	M	33	SI	X	BR	6
D031001916	01	MO	DRW2856	M	28	SI	X	BR	5
D031001916	02	CA	KEY1688	M	61	SI	X	BR	3
D031001917	01	AU	CVL5623	M	28	SI	X	SA	5
D031001917	02	MO	DVP1632	F	47	SI	X	BR	6
D031001918	01	MO	DRX9857	M	22	SI	X	BR	3
D031001918	02	CA	DIR7560	M	35	SI	X	BR	5
D031001919	01	MO	DOB4355	M	25	SI	X	BR	3
D031001919	02	AU	DJA7953	F	48	SI	X	BR	7
D031001920	01	OU	ECT1265	M	51	HA	X	BR	5
D031001921	01	MO	EJN4140	M	21	SI	X	BR	5
D031001921	02	AU	CIM1997	M	26	IN	X	BR	5
D031001922	01	AU	FTT0055	M	21	SI	X	BR	7
D031001922	02	AU	DER7002	M	49	SI	X	BR	3
D031001922	03	OU	CLS6702	M	54	HA	X	BR	2
D031001923	01	MO	LPE8500	M	19	SI	X	BR	3
D031001923	02	AU	LPE8500	M	24	SI	X	BR	6
D031001924	01	AU	CIG7183	M	44	SI	X	SA	3
D031001924	02	AU	ELI6007	F	51	SI	X	BR	7
D031001925	01	AU	EBT0245	X	SI	SI	X	BR	8
D031001926	01	OU	CYR5218	M	50	HA	X	BR	3
D031001927	01	OU	DTB1369	M	37	HA	X	BR	5
D031001928	01	MO	DOU8016	M	30	SI	X	BR	5
D031001928	02	CM	BOT2752	M	46	SI	X	BR	2
D031001929	01	MO	EGZ1004	M	41	HA	X	BR	5
D031001929	02	OU	ECT1040	M	42	HA	X	BR	5
D031001930	01	AU	DZC1344	F	26	HA	X	BR	7
D031001930	02	OU	CYB9697	M	54	HA	X	BR	2
D031001930	03	CM	DIO8466	M	31	HA	X	BR	2
D031001931	01	AU	EVA0000	X	SI	SI	X	BR	8
D031001931	02	MO	EGZ7289	M	20	SI	X	BR	5
D031001931	03	OU	DBL0409	M	23	HA	X	BR	5
D031001932	01	MO	DXK1498	M	37	SI	X	SA	3
D031001933	01	MO	EJO7370	M	27	SI	X	BR	5
D031001933	02	OF	BXC2531	X	SI	SI	X	BR	8
D031001934	01	OU	DJC1627	M	31	HA	X	BR	3
D031001935	01	OU	DJB1181	M	51	HA	X	BR	8
D031001936	01	AU	DIP9684	M	24	HA	X	BR	5
D031001936	02	AU	CNC5260	M	46	HA	X	BR	2
D031001937	01	ON	CCT0943	M	43	HA	X	BR	3
D031001937	02	BI	       	M	20	NE	X	BR	3
D031001938	01	MO	DOI0842	M	21	HA	X	BR	5
D031001938	02	MC	DJB9139	M	25	HA	X	BR	2
D031001939	01	MO	DOP3371	M	21	SI	X	BR	5
D031001939	02	AU	CSI2818	X	SI	SI	X	BR	8
D031001940	01	MO	DZM1422	M	SI	SI	X	BR	8
D031001940	02	AU	DWO1492	M	63	SI	X	BR	7
D031001941	01	AU	EAS9415	F	71	HA	X	BR	3
D031001941	02	CM	BIF6656	M	18	SI	X	BR	5
D031001942	01	AU	BNT4819	M	35	SI	X	BR	5
D031001942	02	BI	       	M	15	NE	X	BR	3
D031001943	01	AU	CMW2637	M	34	SI	X	BR	7
D031001943	02	BI	       	M	16	NE	X	BR	4
D031001944	01	AU	EEG9807	F	29	SI	X	BR	7
D031001944	02	AU	BOT1663	M	26	SI	X	BR	8
D031001945	01	CM	DGV5977	M	38	HA	X	BR	3
D031001945	02	CM	CMN7042	M	55	IN	X	BR	5
D031001946	01	MO	EFK0993	M	30	SI	X	BR	3
D031001946	02	CM	BFH3146	M	62	SI	X	BR	3
D031001947	01	MO	DZL6954	M	21	SI	X	BR	5
D031001947	02	AU	DDI0927	F	30	SI	X	BR	7
D031001948	01	AU	CZX6415	M	28	SI	X	BR	5
D031001949	01	CA	       	M	26	SI	X	BR	5
D031001950	01	MO	DZS6429	M	21	HA	X	BR	5
D031001950	02	AU	EBE7828	F	SI	SI	X	BR	8
D031001951	01	MO	HGE1754	M	20	SI	X	BR	5
D031001952	01	AU	BMC2007	X	SI	SI	X	BR	8
D031001952	02	AU	AFB5409	M	40	HA	X	BR	3
D031001952	03	AU	CJM9291	M	48	HA	X	BR	3
D031001953	01	OU	DJC0817	M	55	HA	X	BR	2
D031001954	01	MO	CHK3080	M	60	SI	X	BR	3
D031001955	01	OU	EFU5212	M	49	HA	X	BR	3
D031001956	01	MO	EGZ3691	M	27	SI	X	BR	5
D031001956	02	AU	CCH1489	X	SI	SI	X	BR	8
D031001957	01	AU	CXU8477	M	53	HA	X	AA	3
D031001957	02	AU	CCH5059	M	56	HA	X	BR	5
D031001958	01	OU	DTB8618	M	50	HA	X	BR	3
D031001958	02	BI	       	X	SI	NE	X	BR	8
D031001959	01	MO	DRZ1529	M	26	SI	X	BR	5
D031001959	02	AU	DAV3379	M	48	SI	X	BR	5
D031001960	01	OU	CZZ5032	M	42	HA	X	BR	3
D031001961	01	MO	DRZ6941	M	28	HA	X	BR	5
D031001962	01	OU	DAH5184	M	39	HA	X	BR	5
D031001962	02	ON	ECT2300	M	36	SI	X	BR	4
D031001963	01	MO	FER9778	M	48	SI	X	BR	5
D031001963	02	AU	DTD7408	M	39	SI	X	BR	3
D031001964	01	MO	KZP0304	M	42	SI	X	BR	3
D031001964	02	AU	CAL2661	M	36	SI	X	BR	6
D031001964	03	AU	CVS0595	M	41	SI	X	BR	5
D031001965	01	MO	DTF8803	M	25	SI	X	BR	4
D031001965	02	AU	CVC7803	M	43	SI	X	BR	5
D031001966	01	AU	HZK4702	M	43	SI	X	BR	3
D031001967	01	AU	       	M	SI	SI	X	BR	8
D031001968	01	CM	MIS0066	F	21	SI	X	BR	7
D031001969	01	AU	COO3778	M	22	SI	X	BR	3
D031001970	01	MO	EIE5117	M	22	SI	X	BR	3
D031001970	02	AU	COQ6725	M	27	SI	X	BR	5
D031001971	01	MO	GXR1139	M	29	SI	X	BR	3
D031001971	02	BI	       	M	27	NE	X	BR	2
D031001972	01	MO	DPO0495	M	36	SI	X	BR	6
D031001972	02	AU	DXH6902	X	SI	SI	X	BR	8
D031001973	01	MO	DWV0424	M	71	SI	X	BR	5
D031001973	02	AU	COY2956	M	71	SI	X	BR	3
D031001974	01	MO	DAG8132	M	29	IN	X	BR	7
D031001974	02	AU	EEG1424	F	35	SI	X	BR	7
D031001975	01	AU	EES1599	M	32	SI	X	BR	5
D031001975	02	CA	CVU4818	M	39	SI	X	BR	2
D031001976	01	MO	DRV9269	M	33	IN	X	BR	3
D031001977	01	MO	DHJ9698	M	24	SI	X	BR	6
D031001978	01	AU	CLL7337	M	52	IN	X	BR	5
D031001978	02	AU	DCC9193	M	27	SI	X	BR	7
D031001979	01	MO	EFJ1683	M	25	SI	X	BR	5
D031001979	02	AU	DZC9127	M	50	SI	X	BR	5
D031001980	01	AU	DSS5167	M	43	SI	X	BR	5
D031001982	01	AU	ELM1443	M	20	HA	X	BR	5
D031001983	01	MO	EFK7920	M	37	HA	X	BR	5
D031001983	02	AU	HXW7000	M	24	HA	X	BR	5
D031001984	01	AU	ANA9758	M	33	SI	X	BR	5
D031001984	02	MO	       	X	SI	IN	X	BR	8
D031001985	01	CM	CDV9866	M	55	SI	X	BR	5
D031001986	01	MO	DUZ8446	M	31	HA	X	BR	5
D031001986	02	AU	BOZ0879	M	61	HA	X	BR	5
D031001987	01	MO	EFK5193	M	54	SI	X	BR	5
D031001988	01	AU	CLV9323	M	81	SI	X	BR	3
D031001988	02	CA	CMW9031	M	37	SI	X	BR	3
D031001989	01	AU	CDZ6302	M	40	IN	X	BR	8
D031001989	02	MO	EGY5680	M	41	SI	X	BR	8
D031001990	01	CA	BZW3181	M	49	HA	X	BR	3
D031001990	02	AU	EPY4661	M	19	SI	X	BR	5
D031001991	01	CA	GMY3674	M	46	SI	X	BR	5
D031001991	02	MC	CZX2775	M	53	SI	X	BR	5
D031001992	01	MO	EIE3188	M	24	IN	X	BR	5
D031001993	01	CM	DVM3292	F	23	SI	X	BR	6
