X,Y,id_acidente,cadloga,logradouro_a,cadlogb,logradouro_b,alt_num,referencia,data,dia__semana,dia_semana,mes_acidente,hora,cod_acid,fonte,viatura,dp,talao,sentido,pista,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_informacao,carroca,feridos,mortos,dec,det_atz,get_atz,distrito,distrito_atz,pref_reg,folha,princ_a,princ_b,placa1,tipo_placa1,placa2,tipo_plac2,placa3,tipo_plac3,tipo_acidente,mi_prinx,LAT,LONG,MAPINFO_ID
-46.742577,-23.610018,D041700327,8483,AV DR  GUILHERME DUMONT VILARES,,,874,,2017/04/25 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 06:54:00,2,D,,89,2962,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,94,94,BUTANTA,,8483,,,,,,,,CO,,-23.610018,-46.742577,3446
-46.445435,-23.494638,D041700328,6829,RUA   EVANGELINA FERREIRA DESTRO,,,126,,2017/04/03 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 11:20:00,2,D,,22,1190,C,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,LE2,LE,74,74,SAO MIGUEL,,6829,,,,,,,,CT,,-23.494638,-46.445435,3447
-46.648449,-23.606662,D041700329,10535,RUA   JOAQUIM DE ALMEIDA,26501,AV   JOSE MARIA WHITAKER,0,,2017/04/10 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 10:11:00,2,D,,16,3516,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU2,SU2,SU,77,77,VILA MARIANA,,10535,26501,,,,,,,CO,,-23.606662,-46.648449,3448
-46.520831,-23.516796,D041700330,13881,AV S  MIGUEL,,,850,,2017/04/29 00:00:00,7,SABADO,ABRIL,1899/12/30 20:14:00,2,D,,24,3532,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE3,LE,59,59,PENHA,,13881,,,,,,,,CH,,-23.516796,-46.520831,3449
-46.706916,-23.715135,D041700331,2483,AV   ATLANTICA ANT. ROBERT KENNEDY,15405,AV PROF  PAPINI,0,,2017/04/26 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 08:00:00,2,D,,48,1390,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU4,SU4,SU,23,23,CAPELA DO SOCORRO,,2483,15405,,,,,,,QM,,-23.715135,-46.706916,3450
-46.574635,-23.474526,D041700332,13822,AV   MENDES DA ROCHA,,,1412,,2017/04/22 00:00:00,7,SABADO,ABRIL,1899/12/30 21:09:00,2,D,,73,4079,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,CN2,CN2,CN,92,92,VILA MARIA-VILA GUILHERME,,13822,,,,,,,,CO,,-23.474526,-46.574635,3451
-46.728683,-23.605987,D041700333,22169,RUA   CLEMENTINE BRENNE,,,69,,2017/04/07 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 16:55:00,4,D,,34,2517,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,94,94,BUTANTA,,22169,,,,,,,,AT,,-23.605987,-46.728683,3452
-46.691442,-23.59622,D041700334,47094,VD   REPUBLICA DA ARMENIA,,,5,,2017/04/13 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 16:30:00,2,D,,15,1701,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PB,PB,MB,35,35,PINHEIROS,,47094,,,,,,,,CO,,-23.59622,-46.691442,3453
-46.693256,-23.587877,D041700335,549,AV PROF  ALCEBIADES DELAMARE,,,1,,2017/04/04 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 14:30:00,2,D,,34,1362,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO2,SO2,SO,54,54,BUTANTA,,549,,,,,,,,CO,,-23.587877,-46.693256,3454
-46.76205,-23.665775,D041700336,1854,RUA   ANTONIO RIBEIRO PINA,29830,RUA   ANDRE LENS,0,,2017/04/23 00:00:00,1,DOMINGO,ABRIL,1899/12/30 18:10:00,2,D,,92,4246,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,19,19,CAMPO LIMPO,,1854,29830,,,,,,,QM,,-23.665775,-46.76205,3455
-46.641482,-23.636911,D041700337,7882,AV ENG  GEORGE CORBISIER,,,62,,2017/04/26 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 16:10:00,4,D,,35,2117,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SU2,SU2,SU,38,38,JABAQUARA,,7882,,,,,,,,AT,,-23.636911,-46.641482,3456
-46.643654,-23.690152,D041700338,1391,AV   ANGELO CRISTIANINI,,,1607,,2017/04/23 00:00:00,1,DOMINGO,ABRIL,1899/12/30 01:30:00,2,D,,98,3158,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,22,22,CIDADE ADEMAR,,1391,,,,,,,,CO,,-23.690152,-46.643654,3457
-46.432353,-23.48546,D041700339,14975,AV   OLIVEIRA FREIRE,,,64,,2017/04/24 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 18:56:00,4,D,,22,3455,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,LE2,LE2,LE,44,44,SAO MIGUEL,,14975,,,,,,,,AT,,-23.48546,-46.432353,3458
-46.57463,-23.460141,D041700340,19711,RUA   ABILIO PEDRO RAMOS,,,581,,2017/04/12 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 07:50:00,4,D,,73,3701,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,39,39,JACANA-TREMEMBE,,19711,,,,,,,,AT,,-23.460141,-46.57463,3459
-46.463593,-23.628866,D041700341,63088,RUA PDE  LUIS DE SIQUEIRA,,,13,,2017/04/10 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 06:43:00,4,D,,55,1005,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE3,SE,75,75,SAO MATEUS,,63088,,,,,,,,AT,,-23.628866,-46.463593,3460
0,0,D041700342,98750,SI   SEM INFORMACAO DE ENDERECO,,,0,NC,2017/04/14 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 04:50:00,2,D,,72,2835,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SI,SI,SI,SI,SI,SI,,98750,,,,,,,,QM,,0,0,3461
-46.716681,-23.764957,D041700343,15507,AV SEN  TEOTONIO VILELA,,,8030,,2017/04/24 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 08:40:00,2,D,,25,900018,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU4,SU4,SU,23,23,CAPELA DO SOCORRO,,15507,,,,,,,,CO,,-23.764957,-46.716681,3462
-46.627843,-23.63328,D041700344,13915,AV   MIGUEL ESTEFANO,,,2234,,2017/04/06 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 22:51:00,4,D,,83,2526,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SU1,SU1,SU,27,27,IPIRANGA,,13915,,,,,,,,AT,,-23.63328,-46.627843,3463
-46.692499,-23.455444,D041700345,15425,AV DEP  CANTIDIO SAMPAIO,,,3338,,2017/04/24 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 16:30:00,2,D,,72,3153,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,11,11,FREGUESIA-BRASILANDIA,,15425,,,,,,,,CO,,-23.455444,-46.692499,3464
-46.637785,-23.549756,D041700346,19764,AV   VINTE E TRES DE MAIO,,,33,,2017/04/06 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 07:30:00,2,D,,3,3464,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN3,CN3,CN,78,78,SE,,19764,,,,,,,,CO,,-23.549756,-46.637785,3465
-46.533549,-23.572595,D041700347,10503,AV   JOAO XXIII,,,623,,2017/04/29 00:00:00,7,SABADO,ABRIL,1899/12/30 00:09:00,2,D,,58,1843,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SE1,SE1,SE,85,85,ARICANDUVA,,10503,,,,,,,,CH,,-23.572595,-46.533549,3466
-46.577791,-23.421117,D041700348,7061,VIA   FERNAO DIAS,,,81000,,2017/04/07 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 00:20:00,2,D,,73,3525,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,RV1,RV1,RV1,81,81,JACANA-TREMEMBE,,7061,,,,,,,,CO,,-23.421117,-46.577791,3467
-46.779868,-23.674735,D041700349,68332,RUA   JOAQUIM GUERRA DE AZEVEDO,,,189,,2017/04/24 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 20:30:00,2,D,,47,4068,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,19,19,CAMPO LIMPO,,68332,,,,,,,,CO,,-23.674735,-46.779868,3468
-46.641252,-23.634226,D041700350,8431,RUA   GUATAPARA,2235,AV ENG  ARMANDO DE ARRUDA PEREIRA,0,,2017/04/07 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 00:20:00,4,D,,35,3408,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SU1,SU1,SU,38,38,JABAQUARA,,2235,8431,,,,,,,AT,,-23.634226,-46.641252,3469
-46.673778,-23.632018,D041700351,3882,RUA   SONIA RIBEIRO,10586,RUA   JOAQUIM NABUCO (STO AMARO),0,,2017/04/15 00:00:00,7,SABADO,ABRIL,1899/12/30 18:03:00,2,D,,27,3285,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,SO1,SO2,SO,15,15,SANTO AMARO,,3882,10586,,,,,,,CO,,-23.632018,-46.673778,3470
-46.726952,-23.473542,D041700352,16838,AV   RAIMUNDO PEREIRA DE MAGAL.,,,7000,,2017/04/10 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 08:30:00,2,D,,87,1593,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO3,NO,63,63,PIRITUBA,,16838,,,,,,,,CO,,-23.473542,-46.726952,3471
-46.556912,-23.54219,D041700353,1657,RUA   ANTONIO DE BARROS,11712,RUA IRMOS  LEME,0,,2017/04/18 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 11:30:00,2,D,,30,1281,C,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE2,SE,80,80,MOOCA,,1657,11712,,,,,,,CO,,-23.54219,-46.556912,3472
-46.572537,-23.492161,D041700354,9774,RUA   JACI TOLEDO,7444,RUA   FRANCISCO FRANCO MACHADO,0,,2017/04/14 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 00:08:00,2,D,,90,3755,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,CN2,CN2,CN,92,92,VILA MARIA-VILA GUILHERME,,7444,9774,,,,,,,SI,,-23.492161,-46.572537,3473
-46.388668,-23.494815,D041700355,61492,RUA   MANUEL BUENO DA FONSECA,,,425,,2017/04/20 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 18:35:00,2,D,,50,3615,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,LE2,LE,36,36,ITAIM PAULISTA,,61492,,,,,,,,CO,,-23.494815,-46.388668,3474
-46.502615,-23.592252,D041700356,4752,AV   LUIS PIRES DE MINAS,,,467,,2017/04/30 00:00:00,1,DOMINGO,ABRIL,1899/12/30 21:48:00,2,D,,69,4144,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SE1,SE3,SE,73,73,SAO MATEUS,,4752,,,,,,,,CH,,-23.592252,-46.502615,3475
-46.755941,-23.49305,D041700357,20291,ES   TURISTICA DO JARAGUA,,,100,,2017/04/14 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 15:40:00,2,D,,46,2462,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO1,NO3,NO,95,95,PIRITUBA,,20291,,,,,,,,CO,,-23.49305,-46.755941,3476
-46.491076,-23.586542,D041700358,4399,RUA   CARLOS PARLAGRECO,,,125,,2017/04/29 00:00:00,7,SABADO,ABRIL,1899/12/30 17:28:00,2,D,,49,4239,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,73,73,SAO MATEUS,,4399,,,,,,,,CH,,-23.586542,-46.491076,3477
-46.517766,-23.574777,D041700359,14788,RUA   ANTONIO NETO CALDEIRA,,,280,,2017/04/12 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 11:38:00,4,D,,41,1803,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE1,SE,4,4,ARICANDUVA,,14788,,,,,,,,AT,,-23.574777,-46.517766,3478
-46.552836,-23.587197,D041700360,75925,RUA   BARTOLOMEU CORREA BUENO,,,257,,2017/04/21 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 06:07:00,2,D,,42,2519,C,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE1,SE,72,72,VILA PRUDENTE,,75925,,,,,,,,CT,,-23.587197,-46.552836,3479
-46.600365,-23.488125,D041700361,10230,RUA S  JOAO DASSIO,3494,RUA   BORGES,0,,2017/04/28 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 20:00:00,2,D,,39,4305,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,82,82,SANTANA-TUCURUVI,,3494,10230,,,,,,,CV,,-23.488125,-46.600365,3480
-46.681569,-23.455034,D041700362,40010,RUA   BERNARDO DE VERA,,,120,,2017/04/30 00:00:00,1,DOMINGO,ABRIL,1899/12/30 18:50:00,2,D,,72,3360,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,11,11,FREGUESIA-BRASILANDIA,,40010,,,,,,,,CO,,-23.455034,-46.681569,3481
-46.675722,-23.490828,D041700363,6450,AV DEP  EMILIO CARLOS,,,1854,,2017/04/27 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 19:44:00,2,D,,40,3857,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,CN1,CN1,CN,50,50,CASA VERDE-CACHOEIRINHA,,6450,,,,,,,,CT,,-23.490828,-46.675722,3482
-46.608062,-23.642254,D041700364,18759,RUA MAL  VIEIRA PEIXOTO,,,226,,2017/04/09 00:00:00,1,DOMINGO,ABRIL,1899/12/30 12:30:00,4,D,,83,2195,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SU1,SU1,SU,68,68,IPIRANGA,,18759,,,,,,,,AT,,-23.642254,-46.608062,3483
-46.658334,-23.520399,D041700365,61,AV DR  ABRAAO RIBEIRO,,,283,,2017/04/19 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 07:56:00,2,D,,23,2038,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,6,6,LAPA,,61,,,,,,,,SI,,-23.520399,-46.658334,3484
-46.671538,-23.578203,D041700366,7671,AV S  GABRIEL,,,555,,2017/04/13 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 20:17:00,2,D,,15,3223,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO1,SO1,SO,35,35,PINHEIROS,,7671,,,,,,,,CO,,-23.578203,-46.671538,3485
-46.566052,-23.489651,D041700367,39012,AV  DO POETA,,,929,,2017/04/30 00:00:00,1,DOMINGO,ABRIL,1899/12/30 22:05:00,2,D,,90,4372,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,92,92,VILA MARIA-VILA GUILHERME,,39012,,,,,,,,CF,,-23.489651,-46.566052,3486
-46.651923,-23.668171,D041700368,5606,AV   CUPECE,,,3291,,2017/04/24 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 05:20:00,4,D,,43,1323,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,22,22,CIDADE ADEMAR,,5606,,,,,,,,AT,,-23.668171,-46.651923,3487
-46.68748,-23.705329,D041700369,49827,AV   JAIR RIBEIRO DA SILVA,,,300,,2017/04/30 00:00:00,1,DOMINGO,ABRIL,1899/12/30 00:13:00,2,D,,48,4677,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SU3,SU3,SU,23,23,CAPELA DO SOCORRO,,49827,,,,,,,,CH,,-23.705329,-46.68748,3488
-46.702204,-23.58253,D041700370,19461,AV S  VALERIO,,,546,,2017/04/24 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 17:10:00,2,D,,34,1427,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,OE3,OE3,OE,54,54,BUTANTA,,19461,,,,,,,,CO,,-23.58253,-46.702204,3489
-46.601981,-23.626398,D041700371,2223,AV PDE  ARLINDO VIEIRA,,,490,,2017/04/19 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 19:27:00,2,D,,26,2417,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SU1,SU1,SU,68,68,IPIRANGA,,2223,,,,,,,,CO,,-23.626398,-46.601981,3490
-46.637266,-23.553793,D041700372,19764,AV   VINTE E TRES DE MAIO,,,600,,2017/04/22 00:00:00,7,SABADO,ABRIL,1899/12/30 18:30:00,2,D,,5,4451,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN3,CN3,CN,66,66,SE,,19764,,,,,,,,QM,,-23.553793,-46.637266,3491
-46.558856,-23.507955,D041700373,46318,AV EDUC  PAULO FREIRE,,,91,,2017/04/17 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 14:53:00,2,D,,90,1244,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CN2,CN2,CN,89,89,VILA MARIA-VILA GUILHERME,,46318,,,,,,,,CF,,-23.507955,-46.558856,3492
-46.756249,-23.501978,D041700374,14350,AV   MUTINGA,,,4798,,2017/04/28 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 01:29:00,2,D,,33,2799,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NO1,NO3,NO,40,40,LAPA,,14350,,,,,,,,CP,,-23.501978,-46.756249,3493
-46.578922,-23.468688,D041700375,12307,AV   LUIS STAMATIS,,,587,,2017/04/16 00:00:00,1,DOMINGO,ABRIL,1899/12/30 21:20:00,2,D,,73,3848,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,CN2,CN2,CN,39,39,JACANA-TREMEMBE,,12307,,,,,,,,CO,,-23.468688,-46.578922,3494
-46.751216,-23.643728,D041700376,11699,RUA PROF  LEITAO DA CUNHA,,,827,,2017/04/14 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 18:30:00,4,D,,37,2678,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,17,17,CAMPO LIMPO,,11699,,,,,,,,AT,,-23.643728,-46.751216,3495
-46.471993,-23.607617,D041700377,9044,AV   RAGUEB CHOHFI,,,538,,2017/04/04 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 17:50:00,2,D,,49,3431,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,73,73,SAO MATEUS,,9044,,,,,,,,CO,,-23.607617,-46.471993,3496
-46.473943,-23.563279,D041700378,13294,AV   MARIA LUIZA AMERICANO,,,2144,,2017/04/19 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 19:40:00,2,D,,53,2836,C,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,57,57,ITAQUERA,,13294,,,,,,,,CO,,-23.563279,-46.473943,3497
-46.661692,-23.649771,D041700379,4596,AV STA  CATARINA,,,1720,,2017/04/20 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 18:20:00,2,D,,35,4390,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,38,38,JABAQUARA,,4596,,,,,,,,QM,,-23.649771,-46.661692,3498
-46.634949,-23.618045,D041700380,9206,RUA VISC DE INHAUMA,,,0,NC,2017/04/21 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 21:31:00,4,D,,16,900057,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,77,77,VILA MARIANA,,9206,,,,,,,,AT,,-23.618045,-46.634949,3499
-46.3948,-23.513854,D041700381,38726,RUA   JOAO CARLOS MOTA,,,10,,2017/04/02 00:00:00,1,DOMINGO,ABRIL,1899/12/30 15:00:00,2,D,,50,3033,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,LE2,LE,36,36,ITAIM PAULISTA,,38726,,,,,,,,CH,,-23.513854,-46.3948,3500
-46.501667,-23.596517,D041700382,78852,RUA   DOURADOQUARA,,,10,,2017/04/11 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 00:15:00,2,D,,69,3512,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,76,76,SAPOPEMBA,,78852,,,,,,,,QF,,-23.596517,-46.501667,3501
-46.641186,-23.535463,D041700383,4659,AV DUQ DE CAXIAS,,,950,,2017/04/10 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 23:59:00,4,D,,3,2472,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN3,CN3,CN,66,66,SE,,4659,,,,,,,,AT,,-23.535463,-46.641186,3502
-46.66357,-23.556874,D041700384,5245,RUA  DA CONSOLACAO,,,2581,,2017/04/14 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 05:30:00,2,D,,4,3534,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE1,OE1,OE,45,45,PINHEIROS,,5245,,,,,,,,CT,,-23.556874,-46.66357,3503
-46.430112,-23.524024,D041700385,4974,AV   COROA DE FRADE,3605,RUA   GUABIROBA DE MINAS,0,,2017/04/06 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 22:30:00,4,D,,32,1398,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE4,LE,96,96,GUAIANAZES,,3605,60422,,,,,,,AT,,-23.524024,-46.430112,3504
-46.485501,-23.49712,D041700386,3546,AV   BOTURUSSU,,,1206,,2017/04/30 00:00:00,1,DOMINGO,ABRIL,1899/12/30 16:34:00,2,D,,62,3552,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,LE2,LE3,LE,28,28,ERMELINO MATARAZZO,,3546,,,,,,,,CO,,-23.49712,-46.485501,3505
-46.710329,-23.579142,D041700387,7500,AV PROF  FRANCISCO MORATO,19145,AV  DOS TRES PODERES,0,,2017/04/15 00:00:00,7,SABADO,ABRIL,1899/12/30 21:20:00,2,D,,34,1366,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,12,12,BUTANTA,,7500,19145,,,,,,,CO,,-23.579142,-46.710329,3506
-46.772593,-23.66855,D041700388,1903,RUA COMEN  ANTUNES DOS SANTOS,,,30,,2017/04/17 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 19:41:00,4,D,,92,3783,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,19,19,CAMPO LIMPO,,1903,,,,,,,,AT,,-23.66855,-46.772593,3507
-46.578948,-23.568694,D041700389,11005,AV DR  JOSE HIGINO,,,367,,2017/04/27 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 13:00:00,2,D,,57,1712,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE2,SE,1,1,MOOCA,,11005,,,,,,,,SI,,-23.568694,-46.578948,3508
-46.741695,-23.553388,D041700390,9836,AV   JAGUARE,,,818,,2017/04/08 00:00:00,7,SABADO,ABRIL,1899/12/30 12:13:00,2,D,,93,1909,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,OE2,OE,41,41,LAPA,,9836,,,,,,,,CO,,-23.553388,-46.741695,3509
-46.456086,-23.521033,D041700391,46936,AV   JACU-PESSEGO/NOVA TRABALHADORE,,,4000,,2017/04/21 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 11:11:00,2,D,,49,2845,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,LE3,LE4,LE,37,37,ITAQUERA,,46936,,,,,,,,CP,,-23.521033,-46.456086,3510
-46.661777,-23.67427,D041700392,20048,AV   YERVANT KISSAJIKIAN,,,2001,,2017/04/26 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 07:30:00,2,D,,80,1319,C,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,22,22,CIDADE ADEMAR,,20048,,,,,,,,CO,,-23.67427,-46.661777,3511
-46.680753,-23.683518,D041700393,14743,AV NSRA DO SABARA,,,3895,,2017/04/03 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 11:21:00,2,D,,99,940,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,16,16,SANTO AMARO,,14743,,,,,,,,CT,,-23.683518,-46.680753,3512
-46.617159,-23.486943,D041700394,14767,AV   NOVA CANTAREIRA,,,842,,2017/04/18 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 14:00:00,2,D,,20,4047,B,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,70,70,SANTANA-TUCURUVI,,14767,,,,,,,,CL,,-23.486943,-46.617159,3513
-46.668357,-23.480461,D041700395,99377,RUA   PIONEIROS,,,50,,2017/04/14 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 06:43:00,2,D,,40,3457,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CN1,CN1,CN,13,13,CASA VERDE-CACHOEIRINHA,,99377,,,,,,,,SI,,-23.480461,-46.668357,3514
-46.665231,-23.687949,D041700396,6262,AV   EDUARDO PEREIRA RAMOS,,,247,,2017/04/30 00:00:00,1,DOMINGO,ABRIL,1899/12/30 22:00:00,2,D,,80,3358,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,22,22,CIDADE ADEMAR,,6262,,,,,,,,CO,,-23.687949,-46.665231,3515
