id_vitima	id_acidente	id_veiculo	sexo	idade	tipo_vitima	classificacao	tipo_veiculo	estado_alcoolizacao	escolaridade	data
1	D071700867	1	F	42	PD	F	AU	BR	8	NULL
1	D071700868	1	M	21	CD	F	AU	BR	5	NULL
1	D071700869	1	M	35	CD	F	MO	BR	8	NULL
1	D071700870	2	M	34	CD	F	MO	BR	5	NULL
1	D071700871	1	M	38	CD	M	MO	BR	3	14/07/2017 00:00
1	D071700872	1	M	36	CD	F	MO	BR	7	NULL
1	D071700873	1	M	35	PD	F	SI	BR	8	NULL
1	D071700874	1	F	25	PD	F	AU	BR	3	NULL
1	D071700875	1	M	26	CD	F	MO	BR	3	NULL
1	D071700876	1	F	29	CD	F	AU	BR	5	NULL
1	D071700877	1	M	21	CD	F	MO	BR	8	NULL
1	D071700878	1	M	52	CD	F	MO	BR	5	NULL
1	D071700879	1	M	36	CD	F	AU	BR	8	NULL
1	D071700880	1	M	41	CD	F	MO	BR	7	NULL
1	D071700881	1	M	51	CD	F	MO	BR	3	NULL
1	D071700882	1	F	49	PD	F	AU	BR	8	NULL
1	D071700883	1	F	38	PS	F	AU	BR	6	NULL
1	D071700884	1	M	39	PD	F	AU	BR	5	NULL
1	D071700885	1	M	44	CD	M	MO	BR	7	20/07/2017 00:00
1	D071700886	1	F	28	CD	F	MO	BR	8	NULL
1	D071700887	2	F	60	PS	F	ON	BR	3	NULL
2	D071700887	2	F	68	PS	F	ON	BR	3	NULL
3	D071700887	2	F	35	PS	F	ON	BR	1	NULL
4	D071700887	2	F	16	PS	F	ON	BR	3	NULL
5	D071700887	2	F	47	PS	F	ON	BR	3	NULL
1	D071700888	2	F	30	CD	F	MO	BR	7	NULL
2	D071700888	2	F	19	PS	F	MO	BR	3	NULL
3	D071700888	1	M		CD	F	MO	BR	8	NULL
1	D071700889	1	M	32	CD	F	MO	BR	8	NULL
1	D071700890	1	F	45	CD	F	MO	BR	5	NULL
2	D071700890	1	F	12	PS	F	MO	BR	2	NULL
1	D071700891	2	F	43	PS	F	AU	BR	7	NULL
2	D071700891	2	M	14	PS	F	AU	BR	3	NULL
1	D071700892	1	M	24	CD	F	CM	BR	2	NULL
2	D071700892	1	M	23	PS	F	CM	BR	3	NULL
1	D071700893	1	F	33	PD	F	ON	BR	5	NULL
1	D071700894	1	M	31	PS	F	ON	BR	5	NULL
1	D071700895	1	F	67	PD	F	MO	BR	3	NULL
1	D071700896	1	M	46	CD	F	MO	BR	5	NULL
1	D071700897	1	M	37	PD	F	ON	BR	3	NULL
1	D071700898	1	F	26	PD	M	CM	BR	8	07/07/2017 00:00
1	D071700899	1	M	28	CD	F	MO	BR	5	NULL
1	D071700900	1	M	24	CD	F	MO	BR	5	NULL
1	D071700901	1	M		PD	F	ON	BR	8	NULL
1	D071700902	1	M	29	PS	F	MO	BR	5	NULL
1	D071700903	1	F	46	CD	F	MO	BR	8	NULL
1	D071700904	1	M	19	CD	F	MO	BR	3	NULL
1	D071700905	1	M	43	CD	F	MO	BR	8	NULL
1	D071700906	1	F	34	PS	F	MO	BR	5	NULL
1	D071700907	1	M	29	CD	F	AU	BR	8	NULL
1	D071700908	1	M	45	CD	F	AU	BR	5	NULL
1	D071700909	1	M	42	CD	F	MO	BR	5	NULL
1	D071700910	1	F	57	CD	F	AU	BR	3	NULL
1	D071700911	1	M	57	CD	F	AU	BR	3	NULL
1	D071700912	1	M	6	PS	F	AU	BR	8	NULL
1	D071700913	1	M	46	PD	F	AU	BR	7	NULL
1	D071700914	1	F	61	PD	F	MO	BR	3	NULL
1	D071700915	2	M	26	CD	F	AU	BR	5	NULL
1	D071700916	1	M	29	CD	F	MO	BR	5	NULL
1	D071700917	1	M	36	PD	F	MO	BR	3	NULL
1	D071700918	1	F	30	PS	F	MO	BR	3	NULL
2	D071700918	1	M	30	CD	F	MO	BR	5	NULL
1	D071700919	1	M	24	PS	F	MO	BR	5	NULL
1	D071700920	1	F	33	PD	F	MO	BR	5	NULL
2	D071700920	1	F	36	PD	F	MO	BR	5	NULL
1	D071700921	1	M	47	PD	F	MO	BR	3	NULL
2	D071700921	1	M	31	CD	F	MO	BR	8	NULL
1	D071700922	1	M	56	CD	F	MO	BR	6	NULL
1	D071700923	1	M	63	PD	F	AU	BR	3	NULL
1	D071700924	1	M	51	CD	F	MO	BR	3	NULL
1	D071700925	2	M	56	CD	F	BI	BR	3	NULL
1	D071700926	1	M	33	PD	F	CM	BR	3	NULL
1	D071700927	1	F	24	PS	F	AU	BR	5	NULL
2	D071700927	1	F	23	CD	F	AU	BR	3	NULL
1	D071700928	1	M	22	CD	F	MO	BR	3	NULL
1	D071700929	1	F	16	PS	F	ON	BR	4	NULL
1	D071700930	1	M	18	CD	F	BI	BR	5	NULL
1	D071700931	1	F	60	CD	F	AU	BR	8	NULL
1	D071700932	1	F	52	PD	F	AU	BR	3	NULL
1	D071700934	1	M	32	CD	F	MO	BR	5	NULL
1	D071700935	1	M	40	PD	F	AU	BR	3	NULL
1	D071700936	1	M	30	CD	F	MO	BR	3	NULL
1	D071700937	1	M	55	CD	F	MO	BR	5	NULL
1	D071700938	1	M		CD	F	AU	BR	8	NULL
1	D071700939	1	M	29	CD	F	MO	BR	5	NULL
1	D071700940	1	M	44	PS	F	MO	BR	8	NULL
1	D071700941	1	M	38	PD	F	AU	BR	8	NULL
1	D071700942	1	F	37	PD	F	AU	BR	5	NULL
2	D071700942	1	M	41	PD	F	AU	BR	5	NULL
3	D071700942	1	F	72	PD	F	AU	BR	3	NULL
4	D071700942	1	F		PD	F	AU	BR	8	NULL
5	D071700942	1	F	53	PD	F	AU	BR	5	NULL
6	D071700942	1	M	83	CD	F	AU	BR	3	NULL
1	D071700943	1	M	48	CD	F	BI	SA	2	NULL
1	D071700944	1	F	18	PD	F	AU	BR	8	NULL
2	D071700944	1	M	20	CD	F	AU	BR	5	NULL
1	D071700945	1	M	26	CD	F	MO	BR	7	NULL
1	D071700946	1	M	27	CD	F	MO	BR	5	NULL
1	D071700947	1	F	47	PD	F	AU	BR	3	NULL
1	D071700948	1	M	24	CD	F	AU	BR	5	NULL
1	D071700949	1	M	53	CD	F	MO	BR	3	NULL
1	D071700950	1	F	67	PS	F	OU	BR	5	NULL
1	D071700951	1	M	26	CD	M	MO	BR	5	30/07/2017 00:00
1	D071700952	1	M	44	PD	F	AU	BR	5	NULL
1	D071700953	1	M	27	PD	F	MO	BR	3	NULL
2	D071700953	1	F	34	CD	F	MO	BR	5	NULL
1	D071700954	1	M		CD	F	MO	BR	8	NULL
1	D071700955	1	M	49	CD	F	MO	BR	5	NULL
1	D071700956	1	M	47	CD	F	MO	BR	8	NULL
1	D071700957	1	F	32	CD	F	AU	BR	7	NULL
1	D071700958	2	M	31	CD	F	BI	BR	7	NULL
1	D071700959	1	M	28	CD	F	MO	BR	6	NULL
1	D071700960	1	M	20	CD	M	MO	BR	3	31/07/2017 00:00
1	D071700961	1	M	46	CD	F	AU	AA	5	NULL
1	D071700962	1	M		CD	F	MO	BR	8	NULL
1	D071700963	1	M	29	CD	F	MO	BR	5	NULL
1	D071700964	1	M	27	CD	F	MO	BR	5	NULL
1	D071700965	1	F	22	PS	F	AU	BR	7	NULL
2	D071700965	1	F	42	PS	F	AU	BR	7	NULL
3	D071700965	1	F	31	PS	F	AU	BR	7	NULL
1	D071700966	1	M	60	PD	F	MO	BR	8	NULL
1	D071700967	1	M	46	CD	F	MO	BR	5	NULL
1	D071700968	1	M	37	CD	M	MO	SA	3	17/07/2017 00:00
2	D071700968	1	M	28	PS	M	MO	BR	2	18/07/2017 00:00
1	D071700969	1	M	4	PD	F	AU	BR	8	NULL
1	D071700970	1	F	32	PD	F	OU	BR	7	NULL
1	D071700971	1	M	50	CD	F	AU	BR	7	NULL
1	D071700972	1	M	39	CD	F	MO	BR	7	NULL
2	D071700972	1	F	30	PS	F	MO	BR	5	NULL
1	D071700973	1	M	21	CD	F	MO	BR	3	NULL
1	D071700974	1	F	15	PD	F	AU	BR	3	NULL
1	D071700975	1	M	39	CD	F	MO	BR	5	NULL
2	D071700975	1	F	39	PS	F	MO	BR	5	NULL
1	D071700976	1	M	24	CD	F	MO	BR	4	NULL
1	D071700977	1	F	15	PD	F	AU	BR	5	NULL
1	D071700978	1	M	35	PD	F	SI	SA	8	NULL
1	D071700979	2	M	16	CD	F	BI	BR	3	NULL
1	D071700980	2	M	2	PD	F	AU	BR	8	NULL
1	D071700981	1	M	53	CD	F	MO	BR	3	NULL
1	D071700982	2	M	25	CD	F	MO	BR	5	NULL
1	D071700983	1	F	50	PS	F	ON	BR	5	NULL
1	D071700984	1	M	37	CD	F	MO	BR	5	NULL
1	D071700985	1	M	18	CD	F	MO	BR	5	NULL
1	D071700986	1	M	30	CD	F	MO	BR	8	NULL
1	D071700987	1	F	46	PS	F	AU	BR	7	NULL
1	D071700988	1	M	54	CD	M	BI	BR	5	21/07/2017 00:00
1	D071700989	1	M	46	CD	F	MO	BR	2	NULL
1	D071700990	1	F	55	PS	F	AU	BR	5	NULL
1	D071700991	1	M	34	CD	F	MO	BR	5	NULL
1	D071700992	2	M	28	CD	F	MO	BR	5	NULL
1	D071700993	1	M	61	CD	F	MO	BR	3	NULL
1	D071700994	1	M	25	CD	F	MO	BR	3	NULL
1	D071700995	1	M	27	CD	F	MO	BR	3	NULL
1	D071700996	1	M	17	CD	F	BI	BR	5	NULL
1	D071700997	1	M	64	PD	M	CM	BR	3	25/07/2017 00:00
1	D071700998	1	M	25	PD	F	AU	BR	6	NULL
1	D071700999	1	M	36	CD	F	MO	BR	3	NULL
1	D071701000	1	M	37	CD	F	MO	BR	3	NULL
1	D071701001	1	M	52	PD	M	SI	BR	3	08/07/2017 00:00
1	D071701002	1	F	50	PS	F	AU	BR	5	NULL
1	D071701003	1	M	21	CD	F	MO	BR	3	NULL
2	D071701003	1	M	18	PS	F	MO	BR	3	NULL
1	D071701004	1	M	34	PS	F	MO	BR	8	NULL
1	D071701005	1	M	20	CD	F	MO	BR	5	NULL
1	D071701006	2	F	31	CD	F	MO	BR	7	NULL
1	D071701007	1	M	32	CD	F	MO	BR	6	NULL
1	D071701008	1	M	34	CD	F	MO	BR	8	NULL
1	D071701009	2	F	23	PS	F	MO	BR	5	NULL
1	D071701010	2	F	29	CD	F	BI	BR	7	NULL
1	D071701011	1	F	40	PS	F	ON	BR	8	NULL
1	D071701012	1	M	32	CD	F	MO	BR	5	NULL
1	D071701013	1	M	40	CD	F	MO	BR	8	NULL
1	D071701014	1	M	25	CD	F	MO	BR	5	NULL
2	D071701014	1	F	80	PD	F	MO	BR	1	NULL
1	D071701015	1	M	32	CD	F	MO	BR	6	NULL
1	D071701016	1	M	19	CD	F	MO	BR	3	NULL
1	D071701017	1	M	39	CD	F	MO	BR	5	NULL
1	D071701018	1	M	51	PD	M	AU	BR	5	28/07/2017 00:00
1	D071701019	1	F	65	PS	F	OU	BR	5	NULL
1	D071701020	1	M	54	PD	F	MO	BR	1	NULL
1	D071701022	1	M	29	PD	F	SI	AA	3	NULL
1	D071701023	1	M	29	CD	M	CA	BR	8	26/07/2017 00:00
1	D071701024	1	F	41	PS	F	ON	BR	8	NULL
1	D071701025	1	F	40	CD	F	AU	AA	7	NULL
1	D071701026	1	M	31	CD	F	MO	BR	7	NULL
1	D071701027	1	M	36	CD	F	AU	BR	5	NULL
1	D071701028	2	F	54	CD	F	AU	BR	7	NULL
1	D071701029	1	M	24	CD	F	MO	BR	4	NULL
1	D071701030	1	M	37	CD	F	MO	BR	5	NULL
1	D071701031	1	M	27	CD	F	MO	BR	3	NULL
1	D071701032	1	M	40	CD	F	MO	BR	7	NULL
1	D071701033	2	M	45	CD	F	MO	BR	3	NULL
1	D071701034	1	M	48	PD	F	AU	BR	3	NULL
1	D071701035	1	M	27	CD	F	MO	BR	5	NULL
1	D071701036	1	M	32	CD	F	MO	BR	7	NULL
1	D071701037	1	M	23	CD	F	MO	BR	2	NULL
1	D071701038	1	M	22	CD	F	MO	BR	4	NULL
1	D071701039	1	M	73	PD	F	AU	BR	3	NULL
1	D071701040	1	M	21	CD	F	MO	BR	8	NULL
2	D071701040	2	M	50	CD	F	MO	BR	3	NULL
1	D071701041	1	M	22	CD	F	MO	BR	6	NULL
1	D071701042	2	M	25	CD	F	BI	BR	3	NULL
1	D071701043	1	F	59	PD	F	ON	BR	8	NULL
1	D071701044	1	M	35	CD	F	MO	BR	3	NULL
1	D071701045	1	M	27	CD	F	MO	BR	2	NULL
1	D071701046	1	M	32	CD	F	MO	BR	5	NULL
1	D071701047	1	M	32	CD	F	MO	BR	2	NULL
1	D071701048	2	M	24	CD	M	MO	BR	5	16/07/2017 00:00
2	D071701048	2	F	28	PS	F	MO	BR	3	NULL
1	D071701049	1	M	24	CD	F	MO	BR	5	NULL
1	D071701050	1	M	50	CD	F	MO	BR	5	NULL
1	D071701051	1	F	31	CD	F	MO	BR	7	NULL
1	D071701052	1	M	22	CD	F	AU	BR	4	NULL
1	D071701053	1	M	22	CD	F	MO	BR	3	NULL
1	D071701054	1	M	91	PD	F	ON	BR	8	NULL
1	D071701055	1	M	30	CD	F	MO	BR	5	NULL
1	D071701056	2	M	30	CD	F	MO	BR	5	NULL
1	D071701057	1	F		PD	F	AU	BR	8	NULL
1	D071701058	1	M	30	CD	F	MO	BR	4	NULL
1	D071701059	1	F	56	PS	F	AU	BR	3	NULL
1	D071701060	1	F	17	PD	F	AU	BR	8	NULL
1	D071701061	1	F	62	PD	F	SI	BR	3	NULL
1	D071701062	1	M	40	PD	F	ON	BR	3	NULL
1	D071701063	1	M	21	PD	F	AU	BR	3	NULL
1	D071701064	1	M	31	PS	F	MO	BR	8	NULL
2	D071701064	1	M	45	CD	F	MO	BR	8	NULL
1	D071701065	1	M	32	CD	F	MO	BR	5	NULL
2	D071701065	1	M	24	PS	F	MO	BR	5	NULL
1	D071701066	1	M	31	CD	F	MO	BR	7	NULL
1	D071701067	1	M	36	CD	F	MO	BR	8	NULL
1	D071701068	1	M	49	CD	F	MO	BR	5	NULL
1	D071701069	1	F	32	PD	F	AU	BR	5	NULL
2	D071701069	1	M	6	PD	F	AU	BR	3	NULL
3	D071701069	1	M	2	PD	F	AU	BR	1	NULL
1	D071701070	2	F	34	CD	F	MO	BR	8	NULL
1	D071701071	1	M	35	CD	F	MO	BR	3	NULL
1	D071701072	1	M	33	CD	F	MO	BR	6	NULL
1	D071701073	1	F	47	CD	F	AU	BR	7	NULL
1	D071701074	1	F	9	PD	F	AU	BR	8	NULL
1	D071701075	1	M	34	CD	F	MO	BR	5	NULL
1	D071701076	1	M	33	CD	F	MO	BR	3	NULL
1	D071701077	2	M	44	CD	F	MO	BR	3	NULL
1	D071701078	1	M	30	CD	F	MO	BR	5	NULL
1	D071701079	1	M	77	PD	F	AU	BR	3	NULL
1	D071701080	1	M	45	CD	F	MO	BR	5	NULL
1	D071701081	2	M	26	CD	F	BI	BR	5	NULL
1	D071701082	1	M	54	CD	F	MO	BR	5	NULL
1	D071701083	2	F	23	CD	F	AU	BR	3	NULL
1	D071701084	1	M	29	CD	F	MO	BR	3	NULL
1	D071701085	1	M	34	PD	M	AU	BR	5	31/07/2017 00:00
1	D071701086	1	M	21	CD	F	MO	BR	5	NULL
1	D071701087	1	M	24	PD	F	AU	BR	3	NULL
1	D071701088	1	M	31	CD	F	MO	BR	5	NULL
1	D071701089	1	F	52	PS	F	ON	BR	3	NULL
1	D071701090	1	M	61	CD	F	MO	BR	3	NULL
1	D071701091	2	M	54	CD	F	AU	BR	5	NULL
1	D071701092	1	M	18	CD	F	MO	BR	5	NULL
1	D071701093	1	M	40	CD	F	MO	BR	8	NULL
1	D071701094	1	M	23	PD	F	AU	BR	8	NULL
1	D071701095	1	M	23	CD	F	MO	BR	3	NULL
1	D071701096	2	M	30	CD	F	MO	BR	3	NULL
1	D071701097	1	M	27	CD	F	AU	BR	5	NULL
1	D071701098	1	M	38	CD	F	MO	BR	5	NULL
1	D071701099	1	M	48	PD	M	AU	BR	3	16/07/2017 00:00
1	D071701100	1	M	44	CD	M	MO	BR	5	09/07/2017 00:00
1	D071701101	1	M	24	PS	M	MO	BR	3	02/07/2017 00:00
2	D071701101	1	M	20	CD	F	MO	BR	3	NULL
1	D071701102	1	M	54	CD	M	BI	BR	7	25/07/2017 00:00
1	D071701103	1	M	27	CD	M	MO	BR	5	29/07/2017 00:00
2	D071701103	2	M	19	CD	F	AU	BR	3	NULL
3	D071701103	2	M	17	PS	F	AU	BR	3	NULL
4	D071701103	2	M	16	PS	F	AU	BR	3	NULL
5	D071701103	2	M		PS	F	AU	BR	8	NULL
1	D071701104	1	F	25	PS	M	MO	BR	5	12/07/2017 00:00
2	D071701104	1	M	28	CD	F	MO	BR	5	NULL
1	D071701105	1	M	17	CD	M	AU	BR	3	30/07/2017 00:00
2	D071701105	1	M	12	PS	F	AU	BR	8	NULL
3	D071701105	1	M	16	PS	F	AU	BR	3	NULL
4	D071701105	1	M	16	PS	F	AU	BR	3	NULL
1	D071701106	1	M	55	CD	M	MO	BR	5	08/08/2017 00:00
1	D071701107	1	M	61	PD	M	AU	BR	3	01/08/2017 00:00
1	D081700003	1	M	62	PD	F	ON	BR	2	NULL
1	D081700004	1	M	37	CD	F	MO	BR	7	NULL
1	D081700005	1	M	16	PD	F	MO	BR	5	NULL
1	D081700006	1	M	23	CD	F	MO	BR	3	NULL
2	D081700006	1	F	19	PS	F	MO	BR	3	NULL
1	D081700007	1	M	51	CD	F	MO	BR	5	NULL
1	D081700008	1	M	33	CD	F	MO	BR	6	NULL
1	D081700011	2	M	41	PS	F	AU	BR	8	NULL
1	D081700012	1	M	21	PD	F	AU	BR	8	NULL
1	D081700016	1	M	33	PD	F	AU	BR	8	NULL
1	D081700017	1	M	39	CD	F	MO	BR	8	NULL
1	D081700018	1	M	19	CD	F	MO	BR	3	NULL
1	D081700019	1	M	25	CD	F	MO	BR	5	NULL
1	D081700022	1	M	39	PD	M	AU	BR	5	26/08/2017 00:00
1	D081700023	1	M	27	CD	F	MO	BR	5	NULL
1	D081700024	1	M	45	CD	F	MO	BR	8	NULL
1	D081700025	1	M	46	CD	F	MO	BR	8	NULL
1	D081700026	1	M	19	CD	F	AU	SA	3	NULL
2	D081700026	1	M	25	PS	F	AU	BR	3	NULL
1	D081700027	2	F	41	CD	F	AU	BR	7	NULL
1	D081700029	1	M	36	CD	F	MO	BR	7	NULL
1	D081700031	1	M	52	CD	F	MO	BR	5	NULL
1	D081700033	1	F		PD	F	AU	BR	8	NULL
1	D081700034	1	F	42	PD	M	AU	BR	5	03/08/2017 00:00
1	D081700035	1	F	83	PD	F	AU	BR	3	NULL
1	D081700036	1	M	37	CD	F	MO	BR	8	NULL
1	D081700037	1	F	24	PS	F	AU	BR	5	NULL
1	D081700041	1	M	35	CD	F	MO	BR	5	NULL
1	D081700042	2	F	49	CD	F	BI	BR	7	NULL
1	D081700044	1	M	18	PD	F	SI	AA	6	NULL
1	D081700045	1	M	25	CD	F	MO	BR	7	NULL
1	D081700048	1	M	62	CD	F	MO	BR	5	NULL
1	D081700050	2	F	36	CD	F	BI	BR	5	NULL
1	D081700051	2	M	20	PS	F	MO	BR	4	NULL
2	D081700051	2	M	30	CD	F	MO	BR	3	NULL
3	D081700051	1	F		CD	F	MO	BR	5	NULL
1	D081700052	1	F	28	PS	F	MO	BR	8	NULL
2	D081700052	1	M	36	CD	F	MO	BR	8	NULL
1	D081700053	1	M	30	PD	F	CM	NA	8	NULL
1	D081700058	2	M	16	CD	F	BI	BR	3	NULL
1	D081700061	1	M	37	CD	F	MO	BR	5	NULL
1	D081700062	2	M	43	CD	F	BI	BR	5	NULL
1	D081700063	1	F	41	PD	F	MO	BR	5	NULL
1	D081700065	1	M	36	CD	F	MO	BR	5	NULL
1	D081700066	1	M	25	CD	F	MO	SA	3	NULL
2	D081700066	1	M	26	PS	F	MO	BR	5	NULL
1	D081700067	1	M	46	CD	F	AU	BR	8	NULL
2	D081700067	1	M	61	PS	F	AU	BR	8	NULL
1	D081700072	1	M	38	CD	F	MO	BR	3	NULL
1	D081700073	1	M	43	CD	F	MO	BR	7	NULL
1	D081700076	1	F	48	CD	F	AU	BR	7	NULL
1	D081700077	1	M	34	CD	F	MO	BR	5	NULL
1	D081700078	1	M	35	CD	F	MO	BR	7	NULL
1	D081700082	2	M	49	CD	F	BI	BR	3	NULL
1	D081700085	1	M	24	CD	F	MO	BR	3	NULL
1	D081700086	2	M	17	SI	F	MO	BR	3	NULL
1	D081700087	1	F	31	CD	F	MO	BR	5	NULL
1	D081700088	1	M	37	CD	F	MO	BR	5	NULL
1	D081700089	1	M	26	CD	F	MO	BR	3	NULL
1	D081700091	1	M	24	CD	F	MO	BR	5	NULL
1	D081700092	1	M	35	CD	F	MO	BR	8	NULL
1	D081700093	1	M	44	CD	F	MO	BR	7	NULL
1	D081700096	1	M	37	CD	F	MO	BR	7	NULL
1	D081700097	1	F	56	PD	F	CM	BR	5	NULL
2	D081700097	1	F	9	PD	F	CM	BR	2	NULL
1	D081700099	1	M	67	PD	F	AU	BR	7	NULL
1	D081700100	2	M	34	CD	F	CM	BR	8	NULL
1	D081700101	1	M	22	CD	F	MO	BR	3	NULL
1	D081700108	1	M	34	PD	F	AU	BR	5	NULL
1	D081700110	1	F	46	PD	F	AU	BR	8	NULL
1	D081700111	1	M	20	CD	F	MO	BR	5	NULL
2	D081700111	1	M	14	PS	F	MO	BR	3	NULL
1	D081700115	1	M	20	PS	F	MO	BR	3	NULL
2	D081700115	1	M	22	CD	F	MO	BR	8	NULL
1	D081700116	2	M	19	CD	F	MO	BR	8	NULL
1	D081700117	2	M	28	CD	F	MO	BR	5	NULL
2	D081700117	2	F		PS	F	MO	BR	8	NULL
1	D081700119	1	M	30	CD	F	AU	BR	5	NULL
1	D081700123	2	M	31	CD	F	MO	BR	8	NULL
1	D081700129	1	M	22	CD	F	MO	BR	5	NULL
1	D081700130	1	F	7	PD	F	AU	BR	8	NULL
1	D081700132	1	M	23	CD	F	AU	BR	5	NULL
1	D081700133	1	F	51	PD	F	AU	BR	5	NULL
1	D081700134	1	M	38	CD	F	MO	BR	8	NULL
1	D081700136	1	M	44	CD	F	AU	BR	2	NULL
1	D081700137	1	M	75	CD	F	AU	BR	3	NULL
1	D081700139	1	F	12	PD	F	MO	BR	8	NULL
1	D081700144	1	M	38	CD	F	MO	BR	5	NULL
2	D081700144	1	F	35	PS	F	MO	BR	5	NULL
1	D081700145	1	F	21	PS	F	AU	BR	5	NULL
1	D081700147	1	M	42	CD	F	MO	BR	5	NULL
1	D081700148	1	M	25	PD	F	AU	BR	8	NULL
1	D081700149	1	M	35	CD	F	MO	BR	8	NULL
1	D081700151	1	M	50	CD	F	MO	BR	5	NULL
1	D081700154	1	M	20	CD	F	MO	BR	8	NULL
1	D081700155	1	M	34	CD	F	MO	BR	3	NULL
1	D081700159	1	F	53	PD	F	MO	BR	2	NULL
1	D081700162	1	M	25	CD	F	MO	BR	4	NULL
1	D081700163	1	M	30	CD	F	MO	BR	5	NULL
1	D081700164	1	M	43	CD	F	MO	BR	5	NULL
1	D081700165	1	M	40	CD	F	MO	BR	5	NULL
1	D081700166	1	F	79	PS	F	ON	BR	3	NULL
1	D081700168	1	M	30	CD	F	MO	BR	7	NULL
1	D081700169	1	F	48	CD	F	AU	BR	5	NULL
1	D081700170	2	M	20	CD	F	MO	BR	3	NULL
1	D081700171	1	M	51	CD	F	MO	BR	3	NULL
1	D081700172	1	F	21	PS	F	AU	BR	8	NULL
1	D081700175	1	M	27	CD	F	MO	BR	8	NULL
1	D081700176	1	F	32	PD	F	AU	BR	5	NULL
1	D081700177	1	M	22	CD	F	MO	BR	8	NULL
1	D081700178	1	M	48	CD	F	MO	BR	5	NULL
1	D081700179	1	F	52	PD	F	AU	BR	3	NULL
1	D081700180	1	M	66	PD	F	CM	BR	2	NULL
1	D081700183	2	M	32	CD	F	MO	BR	5	NULL
2	D081700183	2	M	23	PS	F	MO	BR	5	NULL
1	D081700184	1	M	32	CD	F	MO	BR	8	NULL
2	D081700184	1	F	21	PS	F	MO	BR	8	NULL
1	D081700189	1	M	20	CD	F	MO	BR	3	NULL
1	D081700191	1	F	26	CD	F	MO	BR	7	NULL
1	D081700192	2	M	27	CD	F	AU	BR	5	NULL
1	D081700193	1	M	39	CD	F	AU	BR	5	NULL
1	D081700196	1	M	25	CD	F	MO	NA	7	NULL
1	D081700198	1	M	31	CD	F	MO	BR	8	NULL
1	D081700199	1	F	38	CD	F	AU	BR	5	NULL
1	D081700200	1	M	31	CD	F	MO	BR	5	NULL
1	D081700202	1	M	32	CD	F	AU	BR	5	NULL
1	D081700203	1	F	45	PS	F	ON	BR	7	NULL
1	D081700204	1	F	22	PS	F	MO	BR	2	NULL
1	D081700205	1	M	34	CD	F	MO	BR	8	NULL
1	D081700206	1	M	31	CD	F	MO	BR	7	NULL
2	D081700206	2	M	40	CD	F	MO	BR	5	NULL
1	D081700208	1	M	26	CD	F	BI	BR	8	NULL
1	D081700210	2	M	51	CD	F	BI	BR	3	NULL
1	D081700212	1	M	80	CD	F	ON	BR	8	NULL
1	D081700214	1	F	29	CD	F	AU	BR	7	NULL
1	D081700215	1	F	16	PS	F	AU	BR	8	NULL
1	D081700216	1	M	34	CD	F	MO	BR	5	NULL
1	D081700217	1	M	22	PD	F	AU	BR	5	NULL
1	D081700218	1	M	34	CD	F	MO	BR	5	NULL
2	D081700218	1	M	26	PD	F	MO	BR	3	NULL
1	D081700219	1	M	13	PD	F	AU	BR	3	NULL
1	D081700221	1	M	40	CD	F	MO	BR	8	NULL
1	D081700222	1	M	28	PD	F	AU	BR	3	NULL
1	D081700224	1	F	55	PD	F	MO	BR	8	NULL
1	D081700225	1	F	25	PD	F	AU	BR	5	NULL
1	D081700228	1	M	19	CD	F	MO	BR	3	NULL
1	D081700229	1	F	35	PD	F	AU	BR	3	NULL
1	D081700230	1	M	27	PS	F	AU	BR	5	NULL
1	D081700231	1	F	15	PS	F	MO	BR	2	NULL
2	D081700231	1	M	16	CD	F	MO	BR	3	NULL
1	D081700233	1	F	17	PD	F	MO	BR	4	NULL
1	D081700235	1	F	36	CD	F	MO	BR	7	NULL
1	D081700236	1	M	42	CD	F	MO	BR	7	NULL
1	D081700237	1	M	21	PD	F	AU	BR	5	NULL
1	D081700238	1	F	16	PS	F	ON	BR	8	NULL
1	D081700239	2	M	24	PS	F	MO	BR	8	NULL
1	D081700240	1	M	26	CD	F	MO	BR	7	NULL
1	D081700241	1	M		CD	F	MO	BR	8	NULL
1	D081700242	1	M	30	CD	F	MO	BR	7	NULL
1	D081700244	1	F	49	PD	F	AU	BR	3	NULL
1	D081700247	1	M	26	CD	F	AU	BR	3	NULL
1	D081700248	1	M	33	CD	F	MO	BR	8	NULL
2	D081700248	1	F	33	PS	F	MO	BR	8	NULL
1	D081700249	2	M		CD	F	MO	BR	8	NULL
1	D081700250	2	M	47	CD	F	BI	BR	3	NULL
1	D081700252	1	F	32	CD	F	MO	BR	8	NULL
1	D081700254	2	M	23	CD	F	MO	SA	3	NULL
1	D081700255	1	F	20	PS	F	MO	BR	8	NULL
2	D081700255	1	M	22	CD	F	MO	BR	8	NULL
3	D081700255	2	M	28	CD	F	AU	BR	8	NULL
1	D081700257	1	M	27	CD	F	MO	BR	5	NULL
1	D081700258	1	F	67	PD	M	CA	BR	2	28/08/2017 00:00
1	D081700259	1	M	45	CD	F	MO	BR	5	NULL
1	D081700260	1	M	27	CD	F	MO	BR	5	NULL
1	D081700262	2	F	69	CD	F	AU	BR	7	NULL
1	D081700264	1	M	34	CD	F	MO	BR	8	NULL
1	D081700265	1	M	28	CD	F	MO	BR	3	NULL
1	D081700267	1	M	21	CD	F	MO	BR	3	NULL
