id_acidente	id_vitima	id_veiculo	sexo	idade	tipo_vitima	classificacao	tipo_veiculo	estado_alcoolizacao	escolaridade	data
D031002391	001	02	M	23	CD	F	MO	BR	8	          
D031002391	002	02	M	39	PS	M	MO	BR	3	          
D031002392	001	02	M	20	CD	M	MO	BR	3	          
D031002393	001	01	M	19	CD	M	MO	BR	6	          
D031002393	002	01	M	21	PS	F	MO	BR	3	          
D031002394	001	01	F	57	PD	M	AU	BR	2	          
D031002395	001	01	M	57	PD	M	CA	BR	2	          
D031002396	001	01	M	23	PS	F	MO	BR	5	          
D031002396	002	01	F	52	PD	M	MO	BR	5	          
D031002397	001	01	M	44	CD	M	AU	BR	1	          
D031002397	002	02	M	50	CD	M	CM	BR	8	          
D031002398	001	01	M	34	CD	M	MO	BR	3	          
D031002399	001	01	M	44	CD	M	AU	BR	3	          
D031002400	001	01	M	22	CD	M	MO	BR	8	          
D031002401	001	01	M	18	CD	M	MO	BR	5	          
D031002402	001	01	M	33	CD	M	MO	BR	3	          
D031002403	001	01	F	57	PD	M	JI	BR	2	          
D031002404	001	01	F	08	PD	M	AU	BR	2	          
D031002405	001	01	F	29	CD	F	AU	BR	7	          
D031002405	002	01	M	45	PD	M	AU	BR	5	          
D031002406	001	01	M	23	PD	M	ON	BR	8	          
D031002407	001	01	M	28	CD	M	MO	BR	5	          
D031002408	001	01	M	73	PD	M	AU	BR	3	          
D031002408	002	01	M	23	PD	F	AU	BR	3	          
D031002409	001	01	M	82	PD	M	AU	BR	3	          
D031002410	001	01	M	21	CD	M	MO	BR	5	          
D031002410	002	02	F	52	PS	F	AU	BR	8	          
D031002411	001	01	M	24	CD	F	MO	BR	5	          
D031002411	002	02	M	50	CD	M	BI	BR	3	          
D031002412	001	01	M	26	CD	M	AU	BR	6	          
D031002413	001	01	M	39	CD	F	AU	BR	3	          
D031002413	002	02	M	20	CD	F	MO	BR	5	          
D031002413	003	02	F	20	PS	M	MO	BR	8	          
D031002414	001	01	M	21	CD	M	MO	BR	5	          
D031002414	002	01	M	21	PS	F	MO	BR	5	          
D031002415	001	01	F	76	PD	M	AU	BR	3	          
D031002416	001	01	M	43	CD	M	AU	BR	2	          
D031002417	001	01	M	31	CD	M	MO	BR	3	          
D031002418	001	01	M	28	CD	M	MO	BR	7	          
D031002419	001	01	M	83	PD	M	MO	BR	8	          
D031002420	001	01	M	34	PD	M	OF	BR	1	          
D031002421	001	02	M	27	CD	M	MO	BR	8	          
D031002422	001	01	M	24	CD	M	MO	BR	5	          
D031002423	001	01	M	29	CD	M	MO	BR	5	          
D031002424	001	01	M	29	CD	M	MO	BR	5	          
D031002425	001	01	M	69	PD	M	MO	BR	5	          
D031002426	001	02	F	30	CD	M	MO	BR	6	          
D031002427	001	02	M	33	CD	M	BI	BR	8	          
D031002428	001	01	F	87	PD	M	AU	BR	8	          
D031002429	001	01	M	45	PD	M	AU	BR	5	          
D031002430	001	01	M	38	PD	M	AU	BR	8	          
D031002431	001	01	M	44	CD	M	MO	BR	3	          
D031002432	001	01	M	36	CD	M	CM	BR	6	          
D031002433	001	01	M	29	CD	M	MO	BR	5	          
D031002434	001	01	M	22	CD	M	AU	BR	5	          
D031002435	001	01	M	20	CD	F	MO	BR	5	          
D031002435	002	01	M	59	PD	M	MO	BR	5	          
D031002436	001	01	M	29	CD	M	MO	BR	3	          
D031002437	001	01	M	29	CD	M	MO	BR	5	          
D031002438	001	01	M	22	CD	M	MO	BR	5	          
D031002439	001	02	M	29	CD	F	MO	BR	5	          
D031002439	002	02	F	19	PS	M	MO	BR	3	          
D031002440	001	01	M	70	PD	M	SI	BR	8	          
D031002441	001	01	M	67	PD	M	OU	BR	8	          
D031002442	001	01	M	37	CD	F	MO	BR	8	          
D031002442	002	01	F	80	PD	M	MO	BR	3	          
D031002443	001	01	M	18	CD	M	AU	SA	5	          
D031002443	002	01	M	18	PS	F	AU	BR	3	          
D031002443	003	01	M	20	PS	F	AU	BR	5	          
D031002443	004	01	M	18	PS	F	AU	BR	5	          
D041000001	001	02	M	36	CD	F	MO	BR	7	          
D041000002	001	01	M	43	PD	F	CA	BR	5	          
D041000004	001	01	M	30	CD	F	MO	BR	1	          
D041000005	001	02	F	49	CD	F	AU	BR	5	          
D041000006	001	01	M	56	PD	F	AU	BR	3	          
D041000007	001	01	F	51	PD	F	AU	BR	8	          
D041000007	002	01	F	21	PD	F	AU	BR	5	          
D041000008	001	02	M	33	CD	F	MO	BR	5	          
D041000009	001	01	F	25	PD	F	OU	BR	8	          
D041000010	001	01	M	23	CD	F	MO	BR	6	          
D041000010	002	01	M	24	PD	F	MO	BR	8	          
D041000011	001	01	M	22	CD	F	MO	BR	8	          
D041000012	001	01	M	53	CD	F	MO	BR	8	          
D041000013	001	01	M	37	CD	F	MO	BR	8	          
D041000014	001	01	M	37	CD	F	MO	BR	3	          
D041000014	002	01	M	15	PS	F	MO	BR	8	          
D041000015	001	01	M	32	PD	F	OU	BR	3	          
D041000016	001	01	M	34	CD	F	MO	BR	3	          
D041000017	001	01	M	22	CD	F	MO	BR	5	          
D041000018	001	01	F	29	CD	F	MO	BR	5	          
D041000020	001	02	M	21	CD	F	BI	BR	2	          
D041000021	001	01	M	20	PS	F	OU	BR	5	          
D041000022	001	01	M	39	CD	F	MO	BR	4	          
D041000023	001	01	M	75	PD	F	MO	BR	1	          
D041000024	001	01	M	33	CD	F	MO	BR	2	          
D041000025	001	01	M	37	CD	F	MO	BR	8	          
D041000026	001	01	M	24	CD	F	MO	BR	7	          
D041000027	001	01	M	SI	PD	F	MO	AA	8	          
D041000028	001	01	F	24	PS	F	AU	BR	5	          
D041000028	002	01	M	32	PS	F	AU	BR	8	          
D041000028	003	01	F	SI	PS	F	AU	BR	8	          
D041000029	001	01	M	42	PD	F	AU	BR	3	          
D041000030	001	01	F	17	PD	F	AU	BR	3	          
D041000031	001	01	M	40	CD	F	AU	BR	3	          
D041000032	001	01	F	34	CD	F	AU	BR	8	          
D041000033	001	01	M	21	CD	F	MO	BR	7	          
D041000034	001	01	F	22	CD	F	MO	BR	6	          
D041000035	001	01	M	03	PS	F	CM	BR	8	          
D041000036	001	01	M	30	PD	F	AU	BR	8	          
D041000037	001	01	M	29	PD	F	AU	BR	5	          
D041000038	001	01	F	25	CD	F	MO	BR	7	          
D041000038	002	01	F	25	PS	F	MO	BR	5	          
D041000039	001	01	M	41	PD	F	AU	SA	2	          
D041000040	001	01	F	22	PD	F	AU	BR	5	          
D041000041	001	01	F	53	PD	F	AU	BR	8	          
D041000042	001	01	M	SI	PD	F	CM	BR	8	          
D041000043	001	01	M	27	SI	F	AU	BR	5	          
D041000044	001	01	M	32	CD	F	MO	BR	5	          
D041000045	001	01	M	47	CD	F	AU	BR	8	          
D041000045	002	01	F	43	SI	F	AU	BR	8	          
D041000046	001	01	F	50	PD	F	AU	BR	8	          
D041000047	001	02	M	29	CD	F	MO	BR	7	          
D041000048	001	02	F	22	PS	F	CM	BR	5	          
D041000049	001	01	M	43	CD	F	MO	BR	7	          
D041000049	002	01	F	36	PS	F	MO	BR	5	          
D041000050	001	01	M	36	CD	F	MO	BR	5	          
D041000051	001	01	M	40	CD	F	MO	BR	7	          
D041000052	001	01	F	35	PD	F	MO	BR	8	          
D041000052	002	01	M	07	PD	F	MO	BR	8	          
D041000053	001	01	X	SI	PD	F	AU	BR	8	          
D041000054	001	01	M	20	CD	F	MO	BR	5	          
D041000055	001	01	M	29	CD	F	MO	BR	5	          
D041000056	001	01	F	61	PD	F	OU	BR	7	          
D041000057	001	01	M	33	CD	F	MO	BR	5	          
D041000058	001	01	M	21	CD	F	MO	BR	5	          
D041000059	001	01	M	45	CD	F	MO	BR	5	          
D041000060	001	01	M	30	CD	F	MO	BR	5	          
D041000061	001	01	M	27	CD	F	MO	BR	3	          
D041000062	001	02	F	24	PS	F	AU	BR	8	          
D041000062	002	02	F	63	PS	F	AU	BR	8	          
D041000063	001	01	M	44	CD	F	BI	BR	3	          
D041000064	001	01	M	32	CD	F	MO	BR	5	          
D041000065	001	01	M	46	CD	F	MO	BR	7	          
D041000066	001	01	M	33	CD	F	AU	BR	5	          
D041000066	002	01	M	32	PS	F	AU	BR	8	          
D041000066	003	01	M	39	PS	F	AU	BR	8	          
D041000066	004	01	F	34	PS	F	AU	BR	6	          
D041000067	001	01	M	21	PD	F	MO	BR	8	          
D041000068	001	01	M	30	CD	F	MO	BR	8	          
D041000069	001	01	F	25	CD	F	CM	BR	7	          
D041000069	002	02	F	23	CD	F	AU	BR	7	          
D041000070	001	02	M	28	CD	F	MO	BR	5	          
D041000071	001	01	M	SI	PD	F	MO	BR	8	          
D041000072	001	01	M	SI	PD	F	CA	SA	8	          
D041000073	001	01	M	27	PS	F	MO	BR	8	          
D041000074	001	01	M	28	CD	F	AU	BR	6	          
D041000074	002	01	F	05	PS	F	AU	BR	8	          
D041000075	001	02	M	42	CD	F	MO	BR	5	          
D041000076	001	01	M	27	PD	F	ON	BR	5	          
D041000077	001	02	M	29	CD	F	MO	BR	5	          
D041000078	001	02	M	35	CD	F	AU	BR	5	          
D041000079	001	02	M	37	CD	F	MO	BR	8	          
D041000080	001	01	F	28	PD	F	AU	BR	6	          
D041000081	001	01	M	34	PS	F	CM	BR	6	          
D041000082	001	01	M	35	PD	F	MO	BR	3	          
D041000083	001	02	M	33	CD	F	BI	BR	5	          
D041000084	001	01	F	79	PD	F	AU	BR	3	          
D041000085	001	02	M	37	CD	F	MO	BR	5	          
D041000085	002	02	F	35	PS	F	MO	BR	5	          
D041000086	001	01	F	47	PS	F	OU	BR	2	          
D041000087	001	01	F	22	PD	F	AU	BR	8	          
D041000088	001	01	M	39	CD	F	MO	BR	6	          
D041000089	001	01	M	59	PD	F	OU	BR	3	          
D041000090	001	01	M	31	CD	F	MO	BR	8	          
D041000090	002	01	M	21	PD	F	MO	BR	8	          
D041000091	001	01	F	78	PD	F	MO	BR	8	          
D041000092	001	02	M	18	CD	F	MO	BR	3	          
D041000093	001	01	F	22	PS	F	AU	BR	7	          
D041000093	002	01	F	22	PS	F	AU	BR	5	          
D041000093	003	01	M	20	PS	F	AU	BR	5	          
D041000094	001	01	F	35	PD	F	MO	BR	7	          
D041000095	001	01	M	22	CD	F	MO	BR	5	          
D041000096	001	02	F	25	PS	F	OU	BR	3	          
D041000097	001	01	M	28	PD	F	AU	BR	8	          
D041000098	001	01	F	16	PD	F	OU	BR	4	          
D041000099	001	01	M	28	CD	F	AU	BR	5	          
D041000100	001	02	M	45	CD	F	MO	BR	5	          
D041000101	001	01	M	23	CD	F	MO	BR	5	          
D041000102	001	01	M	20	CD	F	MO	BR	5	          
D041000103	001	01	M	28	CD	F	MO	BR	5	          
D041000104	001	02	M	21	CD	F	MO	BR	5	          
D041000105	001	01	M	38	CD	F	MO	BR	8	          
D041000106	001	01	M	33	CD	F	MO	BR	8	          
D041000107	001	01	F	55	PS	F	OF	BR	7	          
D041000108	001	01	F	88	PD	F	CM	BR	8	          
D041000108	002	01	F	86	PD	F	CM	BR	8	          
D041000109	001	01	F	29	PD	F	CM	BR	7	          
D041000110	001	02	M	29	CD	F	MO	BR	8	          
D041000111	001	01	F	66	PD	F	CM	BR	7	          
D041000112	001	02	M	33	CD	F	MO	BR	3	          
D041000113	001	01	M	23	PS	F	ON	BR	6	          
D041000114	001	01	M	27	CD	F	MO	BR	5	          
D041000114	002	01	F	21	PS	F	MO	BR	3	          
D041000115	001	02	M	22	CD	F	MO	BR	5	          
D041000116	001	01	M	20	CD	F	MO	BR	5	          
D041000117	001	01	M	22	CD	F	MO	BR	5	          
D041000118	001	01	F	19	PD	F	AU	BR	3	          
D041000119	001	01	M	27	CD	F	AU	BR	5	          
D041000119	002	01	F	41	PS	F	AU	BR	5	          
D041000120	001	01	M	42	PD	F	AU	BR	3	          
D041000121	001	01	M	28	CD	F	MO	BR	5	          
D041000122	001	02	M	47	CD	F	MO	BR	5	          
D041000123	001	01	M	20	PD	F	CM	BR	5	          
D041000124	001	02	M	23	CD	F	MO	BR	6	          
D041000125	001	01	M	23	CD	F	MO	BR	7	          
D041000126	001	01	F	43	PS	F	AU	BR	3	          
D041000127	001	01	F	34	PD	F	AU	BR	7	          
D041000127	002	01	F	44	PD	F	AU	BR	5	          
D041000128	001	01	F	SI	PD	F	AU	BR	8	          
D041000129	001	01	M	44	CD	F	MO	BR	7	          
D041000130	001	01	F	SI	PD	F	SI	BR	8	          
D041000131	001	01	M	36	CD	F	MO	BR	7	          
D041000132	001	01	M	28	CD	F	MO	BR	5	          
D041000133	001	01	M	51	PD	F	AU	BR	1	          
D041000134	001	01	F	82	PD	F	MO	BR	8	          
D041000135	001	01	M	37	SI	F	SI	BR	8	          
D041000136	001	01	M	27	CD	F	MO	BR	3	          
D041000137	001	01	M	21	CD	F	MO	BR	5	          
D041000138	001	01	M	23	CD	F	MO	BR	3	          
D041000139	001	01	M	53	PD	F	AU	BR	7	          
D041000140	001	01	M	SI	PD	F	MO	BR	8	          
D041000141	001	01	M	46	CD	F	MO	BR	7	          
D041000141	002	01	M	26	PD	F	MO	BR	3	          
D041000142	001	01	M	20	CD	F	MO	BR	5	          
D041000143	001	01	M	17	PD	F	MO	BR	5	          
D041000144	001	01	F	73	PD	F	AU	BR	8	          
D041000145	001	01	M	14	PD	F	AU	BR	8	          
D041000146	001	01	M	51	CD	F	MO	BR	5	          
D041000147	001	01	M	60	PD	F	AU	BR	2	          
D041000147	002	01	M	23	PD	F	AU	BR	2	          
D041000148	001	01	F	48	CD	F	CM	BR	8	          
D041000149	001	01	M	26	CD	F	MO	BR	5	          
D041000150	001	01	F	30	PD	F	CM	BR	7	          
D041000151	001	01	F	37	PD	F	AU	BR	5	          
D041000152	001	01	F	58	PS	F	OU	BR	3	          
D041000152	002	01	F	46	PS	F	OU	BR	7	          
D041000152	003	01	M	43	PD	F	OU	BR	8	          
D041000153	001	01	M	42	CD	F	MO	BR	3	          
D041000154	001	01	M	40	CD	F	MO	BR	3	          
D041000155	001	01	M	30	CD	F	AU	BR	3	          
D041000155	002	01	F	20	PS	F	AU	BR	3	          
D041000156	001	01	M	22	PD	F	AU	BR	5	          
D041000157	001	01	M	20	PD	F	AU	BR	5	          
D041000158	001	01	M	25	CD	F	MO	BR	3	          
D041000159	001	02	M	43	CD	F	MO	BR	7	          
D041000160	001	01	M	57	PD	F	AU	BR	8	          
D041000161	001	01	M	16	PD	F	ON	BR	3	          
D041000162	001	01	M	22	CD	F	MO	BR	5	          
D041000163	001	02	M	51	CD	F	MO	BR	7	          
D041000164	001	01	M	70	PD	F	MO	BR	8	          
D041000165	001	01	F	16	PD	F	MO	BR	3	          
D041000166	001	02	M	48	CD	F	AU	BR	2	          
D041000166	002	02	F	18	PS	F	AU	BR	8	          
D041000166	003	03	M	42	CD	F	MO	BR	8	          
D041000167	001	01	F	13	PD	F	CM	BR	3	          
D041000168	001	02	M	64	CD	F	AU	BR	8	          
D041000169	001	02	M	19	CD	F	MO	BR	5	          
D041000170	001	01	F	25	PD	F	AU	BR	6	          
D041000170	002	01	M	65	PD	F	AU	BR	8	          
D041000171	001	01	M	28	CD	F	MO	BR	5	          
D041000172	001	01	M	25	CD	F	MO	BR	8	          
D041000173	001	01	M	26	CD	F	MO	BR	3	          
D041000174	001	01	F	33	PD	F	AU	BR	2	          
D041000174	002	01	F	10	PD	F	AU	BR	2	          
D041000175	001	01	M	18	CD	F	MO	BR	3	          
D041000175	002	01	F	17	PS	F	MO	BR	8	          
D041000176	001	01	F	46	CD	F	AU	BR	5	          
D041000176	002	01	M	45	PS	F	AU	BR	5	          
D041000177	001	01	M	24	CD	F	AU	BR	5	          
D041000177	002	01	F	24	PS	F	AU	BR	6	          
D041000178	001	02	F	74	PS	F	AU	BR	2	          
D041000179	001	02	F	49	PS	F	AU	BR	8	          
D041000180	001	01	M	31	PS	F	CA	BR	3	          
D041000180	002	02	M	28	CD	F	AU	BR	4	          
D041000181	001	02	M	30	CD	F	MO	BR	8	          
D041000181	002	02	F	24	PS	F	MO	BR	5	          
D041000182	001	01	M	03	PD	F	AU	BR	8	          
D041000183	001	02	M	21	CD	F	MO	BR	3	          
D041000183	002	02	M	23	PS	F	MO	BR	8	          
D041000184	001	02	M	20	CD	F	MO	BR	5	          
D041000185	001	01	M	54	CD	F	AU	BR	2	          
D041000185	002	02	M	21	CD	F	AU	BR	5	          
D041000186	001	01	M	11	PD	F	AU	BR	8	          
D041000187	001	01	M	07	PD	F	AU	BR	1	          
D041000188	001	02	M	18	CD	F	MO	BR	5	          
D041000189	001	02	M	59	CD	F	MO	BR	3	          
D041000190	001	01	F	29	PD	F	BI	BR	3	          
D041000191	001	01	F	15	PD	F	MO	BR	3	          
D041000192	001	01	F	18	PD	F	AU	BR	5	          
D041000193	001	02	M	36	CD	F	MO	BR	2	          
D041000194	001	02	M	31	CD	F	MO	BR	5	          
D041000195	001	02	F	28	PS	F	MO	BR	5	          
D041000196	001	01	M	18	CD	F	AU	BR	5	          
D041000196	002	01	M	19	PS	F	AU	BR	7	          
D041000197	001	02	M	22	CD	F	MO	BR	5	          
D041000198	001	01	F	52	PD	F	AU	BR	1	          
D041000199	001	02	M	50	CD	F	AU	BR	7	          
D041000200	001	01	F	68	PD	F	AU	BR	8	          
D041000201	001	01	F	28	PS	F	AU	BR	5	          
D041000202	001	02	M	32	CD	F	MO	BR	5	          
D041000203	001	02	M	39	CD	F	MO	BR	5	          
D041000204	001	02	M	22	CD	F	MO	BR	6	          
D041000205	001	01	M	20	CD	F	MO	BR	3	          
D041000206	001	02	M	25	CD	F	MO	BR	3	          
D041000206	002	02	M	31	PS	F	MO	BR	8	          
D041000207	001	01	F	54	CD	F	AU	BR	5	          
D041000208	001	02	F	29	PS	F	AU	BR	8	          
D041000208	002	02	F	21	PS	F	AU	BR	8	          
D041000209	001	03	M	37	CD	F	MO	BR	7	          
D041000210	001	01	M	38	CD	F	MO	BR	3	          
D041000211	001	01	M	27	CD	F	AU	BR	7	          
D041000212	001	01	M	20	CD	F	MO	BR	5	          
D041000213	001	01	F	31	CD	F	AU	BR	6	          
D041000213	002	01	F	51	PS	F	AU	BR	5	          
D041000213	003	02	F	42	CD	F	AU	BR	7	          
D041000214	001	01	M	43	CD	F	MO	BR	8	          
D041000215	001	01	M	49	CD	F	AU	BR	6	          
D041000215	002	01	M	34	PS	F	AU	BR	7	          
D041000215	003	01	M	36	PS	F	AU	BR	8	          
D041000215	004	01	M	41	PS	F	AU	BR	8	          
D041000215	005	01	M	30	PS	F	AU	BR	7	          
D041000216	001	01	M	44	CD	F	AU	BR	5	          
D041000217	001	01	F	30	CD	F	AU	BR	8	          
D041000218	001	01	M	34	PD	F	OU	BR	8	          
D041000219	001	01	M	28	CD	F	MO	BR	5	          
D041000220	001	01	F	52	CD	F	AU	BR	8	          
D041000220	002	01	F	49	PS	F	AU	BR	8	          
D041000221	001	01	M	38	CD	F	MO	BR	3	          
D041000222	001	01	F	20	PD	F	MO	BR	7	          
D041000223	001	01	M	25	CD	F	MO	BR	8	          
D041000223	002	01	M	29	PS	F	MO	BR	5	          
D041000224	001	01	M	30	CD	F	MO	BR	3	          
D041000224	002	01	M	31	PS	F	MO	BR	8	          
D041000225	001	01	M	27	CD	F	MO	BR	3	          
D041000226	001	01	M	46	CD	F	MO	BR	5	          
D041000227	001	01	M	24	CD	F	MO	BR	5	          
D041000228	001	01	M	34	CD	F	CM	BR	5	          
D041000229	001	01	M	31	CD	F	BI	BR	3	          
D041000230	001	01	F	19	PD	F	SI	BR	8	          
D041000231	001	01	M	43	PD	F	AU	BR	5	          
D041000232	001	01	F	25	CD	F	MO	BR	5	          
D041000233	001	01	M	18	CD	F	MO	BR	3	          
D041000234	001	01	M	24	CD	F	MO	BR	5	          
D041000235	001	01	M	29	CD	F	MO	BR	5	          
D041000236	001	01	M	33	CD	F	CA	SA	4	          
D041000237	001	01	M	51	CD	F	CA	BR	3	          
D041000238	001	01	F	62	PD	F	AU	BR	3	          
D041000239	001	01	M	43	PS	F	ON	BR	3	          
D041000240	001	01	M	22	CD	F	MO	BR	5	          
D041000240	002	01	M	17	PS	F	MO	BR	8	          
D041000241	001	01	M	31	CD	F	MO	BR	2	          
D041000242	001	01	F	77	PD	F	AU	BR	8	          
D041000243	001	02	F	25	CD	F	MO	BR	5	          
D041000243	002	02	M	32	PS	F	MO	BR	8	          
D041000244	001	01	M	06	PD	F	AU	BR	8	          
D041000245	001	01	M	52	PD	F	AU	BR	3	          
D041000246	001	01	F	19	PD	F	AU	BR	8	          
D041000247	001	01	F	81	PD	F	OU	BR	8	          
D041000248	001	01	M	35	CD	F	MO	BR	5	          
D041000249	001	01	M	22	CD	F	MO	BR	5	          
D041000249	002	01	F	04	PD	F	MO	BR	8	          
D041000249	003	01	M	01	PD	F	MO	BR	8	          
D041000250	001	01	F	26	PD	F	CM	BR	3	          
D041000251	001	01	M	18	CD	F	MO	BR	3	          
D041000251	002	01	M	27	PS	F	MO	BR	3	          
D041000252	001	01	F	54	PD	F	AU	BR	8	          
D041000253	001	01	M	91	PD	F	MO	BR	8	          
D041000254	001	01	F	74	PD	F	CM	BR	5	          
D041000255	001	01	M	50	PD	F	AU	BR	3	          
D041000256	001	01	M	SI	CD	F	MO	BR	8	          
D041000257	001	01	M	50	PD	F	AU	BR	8	          
D041000258	001	03	M	22	CD	F	MO	BR	5	          
D041000259	001	02	M	48	CD	F	CM	BR	6	          
D041000260	001	01	F	49	PD	F	AU	BR	5	          
D041000261	001	02	M	29	CD	F	MO	BR	2	          
D041000262	001	01	M	22	CD	F	MO	BR	6	          
D041000263	001	01	M	28	CD	F	MO	BR	5	          
D041000264	001	01	M	46	CD	F	BI	BR	8	          
D041000265	001	01	M	21	CD	F	MO	BR	8	          
D041000266	001	01	M	29	CD	F	MO	BR	5	          
D041000267	001	01	F	52	PD	F	AU	BR	6	          
D041000268	001	01	M	22	CD	F	MO	BR	5	          
D041000269	001	01	F	43	PS	F	OU	BR	3	          
D041000270	001	01	F	33	CD	F	CM	BR	5	          
D041000271	001	02	M	42	CD	F	MO	BR	8	          
D041000272	001	01	M	37	CD	F	MO	BR	8	          
D041000273	001	01	M	19	PS	F	AU	BR	5	          
D041000273	002	02	F	51	PS	F	AU	BR	8	          
D041000273	003	02	F	36	PS	F	AU	BR	8	          
D041000273	004	02	M	50	PS	F	AU	BR	7	          
D041000274	001	02	F	51	PS	F	AU	BR	5	          
D041000275	001	01	F	72	PD	F	MO	BR	3	          
D041000276	001	01	M	22	CD	F	MO	BR	5	          
D041000276	002	01	F	19	PS	F	MO	BR	5	          
D041000277	001	01	F	42	CD	F	MO	BR	8	          
D041000278	001	01	F	57	PD	F	CA	BR	8	          
D041000279	001	02	M	45	CD	F	MO	BR	5	          
D041000280	001	01	M	58	PD	F	ON	BR	8	          
D041000281	001	01	M	24	CD	F	MO	BR	6	          
D041000282	001	01	F	23	CD	F	MO	BR	5	          
D041000283	001	01	M	70	PD	F	MO	BR	8	          
D041000284	001	01	F	28	CD	F	MO	BR	5	          
D041000285	001	01	M	28	CD	F	MO	BR	3	          
D041000285	002	01	F	22	PS	F	MO	BR	4	          
D041000286	001	01	M	20	CD	F	MO	BR	8	          
D041000287	001	02	M	20	CD	F	BI	BR	3	          
D041000288	001	01	M	44	PD	F	OU	BR	8	          
D041000289	001	01	M	33	PS	F	AU	BR	7	          
D041000290	001	01	F	62	PD	F	MO	BR	8	          
D041000291	001	01	M	39	CD	F	MO	BR	7	          
D041000292	001	01	M	21	CD	F	MO	BR	4	          
D041000293	001	01	M	36	CD	F	MO	BR	5	          
D041000294	001	01	M	20	CD	F	MO	BR	8	          
D041000295	001	01	M	31	CD	F	AU	BR	8	          
D041000296	001	01	M	23	CD	F	AU	BR	6	          
D041000296	002	01	F	20	PS	F	AU	BR	8	          
D041000296	003	01	F	22	PS	F	AU	BR	5	          
D041000297	001	01	M	34	CD	F	MO	BR	5	          
D041000298	001	01	F	85	PD	F	AU	BR	8	          
D041000299	001	01	M	43	CD	F	MO	BR	3	          
D041000300	001	01	M	37	PD	F	OU	BR	5	          
D041000301	001	02	M	23	CD	F	MO	BR	5	          
D041000301	002	02	F	28	PS	F	MO	BR	5	          
D041000302	001	01	M	29	CD	F	MO	BR	5	          
D041000302	002	01	M	43	PD	F	MO	BR	8	          
D041000303	001	02	M	28	CD	F	MO	BR	5	          
D041000304	001	01	M	27	CD	F	MO	BR	5	          
D041000305	001	01	F	56	PD	F	MO	BR	3	          
D041000306	001	01	M	34	CD	F	MO	BR	3	          
D041000307	001	01	M	18	CD	F	MO	BR	5	          
D041000308	001	01	M	28	CD	F	MO	BR	5	          
D041000309	001	01	M	76	PD	F	MO	BR	8	          
D041000310	001	01	F	22	CD	F	AU	BR	6	          
D041000311	001	01	M	32	CD	F	MO	BR	5	          
D041000312	001	01	M	40	PS	F	AU	BR	5	          
D041000312	002	01	M	35	PS	F	AU	BR	6	          
D041000313	001	01	M	33	CD	F	MO	BR	5	          
D041000313	002	01	F	29	PS	F	MO	BR	5	          
D041000314	001	01	M	43	CD	F	AU	BR	7	          
D041000315	001	01	F	57	PD	F	MO	BR	3	          
D041000316	001	01	M	64	CD	F	AU	BR	3	          
D041000317	001	01	M	32	PD	F	CA	BR	3	          
D041000318	001	01	M	42	PS	F	OU	BR	8	          
D041000319	001	01	F	26	CD	F	AU	BR	8	          
D041000320	001	01	M	25	CD	F	MO	BR	6	          
D041000321	001	01	M	50	PD	F	OF	BR	3	          
D041000322	001	01	F	33	PS	F	MO	BR	7	          
D041000323	001	01	M	32	PD	F	AU	BR	8	          
D041000324	001	01	M	19	CD	F	MO	BR	5	          
D041000325	001	01	M	50	SI	F	SI	BR	8	          
D041000326	001	01	M	28	CD	F	MO	BR	8	          
D041000327	001	01	M	24	CD	F	AU	BR	8	          
D041000328	001	01	M	28	CD	F	MO	BR	8	          
D041000329	001	01	M	42	CD	F	MO	BR	5	          
D041000330	001	01	M	38	CD	F	MO	BR	4	          
D041000331	001	01	M	32	CD	F	MO	BR	5	          
D041000332	001	01	M	34	CD	F	MO	BR	3	          
D041000332	002	01	M	31	PS	F	MO	BR	2	          
D041000332	003	02	M	31	CD	F	BI	BR	8	          
D041000333	001	01	M	30	CD	F	MO	BR	3	          
D041000334	001	01	M	29	CD	F	MO	BR	5	          
D041000335	001	01	F	23	PD	F	AU	BR	5	          
D041000336	001	01	F	62	PD	F	AU	BR	8	          
D041000337	001	01	F	23	PS	F	MO	BR	8	          
D041000338	001	01	M	23	SI	F	MO	BR	5	          
D041000339	001	01	F	57	PD	F	AU	BR	5	          
D041000340	001	01	M	25	CD	F	MO	BR	8	          
D041000341	001	01	M	15	CD	F	MO	BR	3	          
D041000342	001	01	M	19	CD	F	MO	BR	4	          
D041000343	001	01	M	28	CD	F	AU	SA	8	          
D041000344	001	01	M	36	CD	F	MO	BR	7	          
D041000345	001	01	M	32	CD	F	MO	BR	5	          
D041000346	001	01	M	18	PD	F	AU	BR	5	          
D041000347	001	01	M	24	CD	F	AU	BR	6	          
D041000347	002	01	F	20	PS	F	AU	BR	6	          
D041000347	003	01	F	21	PS	F	AU	BR	4	          
D041000347	004	01	M	21	PS	F	AU	BR	5	          
D041000348	001	01	M	17	CD	F	MO	BR	3	          
D041000349	001	01	F	45	PS	F	MO	BR	5	          
D041000350	001	01	M	24	CD	F	MO	BR	3	          
D041000351	001	01	F	22	CD	F	AU	BR	6	          
D041000351	002	01	F	24	PS	F	AU	BR	7	          
D041000352	001	01	M	64	PD	F	AU	SA	3	          
D041000353	001	01	M	19	CD	F	MO	BR	5	          
D041000353	002	01	M	49	PD	F	MO	BR	3	          
D041000354	001	01	M	47	CD	F	MO	BR	3	          
D041000354	002	02	M	19	CD	F	MO	BR	4	          
