X,Y,ID_ACIDENT,CADLOGA,CADLOGB,ALT_NUM,REFERENCIA,DATA,HORA,COD_ACID,FONTE,VIATURA,DP,TALAO,SENTIDO,PISTA,VEICULOS,VITIMAS,DEC,DISTRITO,FOLHA,PRINC_A,PRINC_B,PLACA1,TIPO_PLAC1,PLACA2,TIPO_PLAC2,PLACA3,TIPO_PLAC3,TIPO_ACIDE,MI_PRINX
325673.753039398,7399357.48240203,D031700546,02746,,1558,,2017/03/12 00:00:00.000,0718,2,D,,28,1586,,,10000000000000000,0100,NO1,63,,02746,,EDB1417,AU,,,,,CH,345669
324289.59730626,7407569.17116814,D031700547,76392,,25,,2017/03/13 00:00:00.000,1130,4,D,,74,1389,,,00000000000000010,0100,NO2,42,,76392,,,,,,,,AT,345670
325816.275025044,7381924.08619129,D031700548,19844,,336,,2017/03/04 00:00:00.000,2132,2,D,,11,2670,B,,11000000000000000,0100,SU3,16,,19844,,FLS5629,AU,GJC3330,,,,CO,345671
320639.464980965,7385261.80031549,D031700549,20956,,799,,2017/03/04 00:00:00.000,1936,2,D,,37,1228,,,01000000000100000,0100,OE3,17,,20956,,EKD3758,MO,EMJ1427,CM,,,CO,345672
353984.212634288,7388869.6851056,D031700550,06379,15246,,,2017/03/22 00:00:00.000,0535,2,D,,49,38,,,10001000000000000,0100,SE1,33,,15246,06379,,,,,,,CO,345673
332309.740922945,7395820.45616986,D031700551,14453,08536,,,2017/03/08 00:00:00.000,1830,2,D,,03,1625,,,10001000000000000,0100,CN3,66,,08536,14453,FQS2009,AU,,,,,CO,345674
322725.055581452,7410215.8755824,D031700552,16878,,15000,,2017/03/11 00:00:00.000,1715,2,D,,51,824,,,11000000000000000,0100,RV1,61,,16878,,LPQ4259,MO,FJS9103,AU,,,CO,345675
333477.363957682,7392387.161008,D031700553,19264,,100,,2017/03/08 00:00:00.000,1800,2,D,,06,1597,,,00101000000000000,0100,SU1,49,,19264,,ELQ7398,ON,,,,,CO,345676
323844.083803738,7387659.71982698,D031700554,07569,,269,,2017/03/22 00:00:00.000,0005,2,D,,89,2070,,,01000000000000000,0100,SO2,83,,07569,,FHS8689,MO,,,,,SI,345677
331615.871215871,7401957.401766,D031700555,44645,,738,,2017/03/23 00:00:00.000,0900,2,D,,38,1361,,,11000000000000000,0200,CN1,51,,44645,,EOP3699,MO,DIS9387,AU,,,CO,345678
346381.211695081,7401154.31321155,D031700556,61749,,199,,2017/03/26 00:00:00.000,2214,2,D,,24,2560,,,11000000000000000,0200,LE2,18,,61749,,FQR6912,MO,DEA3477,AU,,,CL,345679
337284.400275138,7396846.65163001,D031700557,06371,,300,,2017/03/15 00:00:00.000,1500,2,D,,81,2086,B,E,10010000000000000,0100,TT,8,,29772,,CPA5464,AU,MJF5791,CA,,,CO,345680
338058.521968617,7392816.50694472,D031700558,15034,,1851,,2017/03/08 00:00:00.000,1908,2,D,,57,1492,C,,11000000000000000,0200,SE2,1,,15034,,BXY8092,MO,,,,,CO,345681
